mz_rt,mz,rt,MPA,Cluster_ID,Cluster_features,Cluster_size
397.0034_3.815,397.0034,3.815,293898.675,Cluster_397.0034_3.815,397.0034_3.815;399.0007_3.816;412.977_3.815,3
306.9561_3.814,306.9561,3.814,38197.0115,306.9561_3.814,306.9561_3.814,1
187.0079_3.815,187.0079,3.815,4209992.85,Cluster_187.0079_3.815,107.0502_3.816;187.0079_3.815;189.0027_3.815,3
459.093_3.801,459.093,3.801,1825.0816,459.093_3.801,459.093_3.801,1
187.0387_3.806,187.0387,3.806,111738.79,187.0387_3.806,187.0387_3.806,1
108.0216_3.832,108.0216,3.832,501.24789999999996,108.0216_3.832,108.0216_3.832,1
208.0615_3.836,208.0615,3.836,8988.825499999999,208.0615_3.836,208.0615_3.836,1
230.9963_3.838,230.9963,3.838,7759.3057,230.9963_3.838,230.9963_3.838,1
211.0613_3.866,211.0613,3.866,6513.9283,Cluster_211.0613_3.866,123.0452_3.87;211.0613_3.866;446.1142_3.879;657.1659_3.876;907.1941_3.871,5
212.0937_3.815,212.0937,3.815,1661.0606,212.0937_3.815,212.0937_3.815,1
211.0971_3.846,211.0971,3.846,1650.7898,211.0971_3.846,211.0971_3.846,1
187.0101_3.824,187.0101,3.824,3941451.75,187.0101_3.824,187.0101_3.824,1
403.066_3.865,403.066,3.865,1220.8323500000001,403.066_3.865,403.066_3.865,1
333.0066_3.893,333.0066,3.893,1989.0055499999999,Cluster_333.0066_3.893,333.0066_3.893;335.0215_3.886,2
476.0359_3.919,476.0359,3.919,1897.11535,Cluster_476.0359_3.919,167.0349_3.921;476.0359_3.919,2
679.1625_3.856,679.1625,3.856,1021.6003,Cluster_679.1625_3.856,124.0486_3.843;673.1446_3.853;679.1625_3.856,3
913.2118_3.895,913.2118,3.895,501.1363,913.2118_3.895,913.2118_3.895,1
295.0252_3.897,295.0252,3.897,1280.1466999999998,295.0252_3.897,295.0252_3.897,1
264.0876_3.875,264.0876,3.875,24176.809,264.0876_3.875,264.0876_3.875,1
445.1072_3.893,445.1072,3.893,1761.8510500000002,Cluster_445.1072_3.893,445.1072_3.893;461.0857_3.898;517.1331_3.892;745.1653_3.9;751.1822_3.898,5
217.0173_3.88,217.0173,3.88,15514.769,217.0173_3.88,217.0173_3.88,1
351.07_3.888,351.07,3.888,20024.675,351.07_3.888,351.07_3.888,1
431.0979_3.907,431.0979,3.907,1846.0807,431.0979_3.907,431.0979_3.907,1
363.021_3.933,363.021,3.933,2279.7805,363.021_3.933,363.021_3.933,1
283.0822_3.893,283.0822,3.893,163014.78000000003,Cluster_283.0822_3.893,283.0822_3.893;283.093_3.891,2
368.0804_3.895,368.0804,3.895,7001.64035,368.0804_3.895,368.0804_3.895,1
513.0964_3.899,513.0964,3.899,1684.19295,513.0964_3.899,513.0964_3.899,1
217.1081_3.912,217.1081,3.912,25743.9715,217.1081_3.912,217.1081_3.912,1
372.1116_3.914,372.1116,3.914,25244.504,372.1116_3.914,372.1116_3.914,1
434.1396_3.922,434.1396,3.922,1083.0228,Cluster_434.1396_3.922,432.1447_3.927;434.1396_3.922,2
331.1218_3.932,331.1218,3.932,2517.19545,331.1218_3.932,331.1218_3.932,1
237.0359_3.933,237.0359,3.933,1140.1205,237.0359_3.933,237.0359_3.933,1
279.0491_3.95,279.0491,3.95,1499.4569000000001,279.0491_3.95,279.0491_3.95,1
350.088_3.952,350.088,3.952,79695.755,350.088_3.952,350.088_3.952,1
584.1374_3.972,584.1374,3.972,1099.2923999999998,584.1374_3.972,584.1374_3.972,1
210.0419_3.959,210.0419,3.959,501.24789999999996,210.0419_3.959,210.0419_3.959,1
396.1279_4.011,396.1279,4.011,1577.9616,396.1279_4.011,396.1279_4.011,1
1122.0249_4.032,1122.0249,4.032,1297.9948,1122.0249_4.032,1122.0249_4.032,1
337.1446_4.025,337.1446,4.025,1487.54245,Cluster_337.1446_4.025,337.1446_4.025;351.1236_4.04,2
427.197_4.049,427.197,4.049,5658.172500000001,427.197_4.049,427.197_4.049,1
194.0491_4.031,194.0491,4.031,22226.3125,194.0491_4.031,194.0491_4.031,1
514.136_3.993,514.136,3.993,2147.37365,514.136_3.993,514.136_3.993,1
428.0955_4.037,428.0955,4.037,502.2009,Cluster_428.0955_4.037,428.0955_4.037;656.1287_4.025;662.1454_4.018;678.1113_4.032,4
194.0459_4.033,194.0459,4.033,39680.868,Cluster_194.0459_4.033,150.056_4.032;194.0459_4.033,2
313.995_4.031,313.995,4.031,3500.0442000000003,Cluster_313.995_4.031,216.0277_4.034;313.995_4.031,2
411.0759_4.059,411.0759,4.059,3392.41995,Cluster_411.0759_4.059,411.0759_4.059;606.1191_4.053,2
281.1142_4.039,281.1142,4.039,13652.371500000001,281.1142_4.039,281.1142_4.039,1
429.0815_4.032,429.0815,4.032,1794.5068999999999,429.0815_4.032,429.0815_4.032,1
433.0646_4.045,433.0646,4.045,1691.06155,433.0646_4.045,433.0646_4.045,1
373.1139_4.04,373.1139,4.04,15151.192500000001,373.1139_4.04,373.1139_4.04,1
495.223_4.067,495.223,4.067,2420.5540499999997,495.223_4.067,495.223_4.067,1
255.1349_4.042,255.1349,4.042,64123.5745,255.1349_4.042,255.1349_4.042,1
379.1607_4.047,379.1607,4.047,38476.795,Cluster_379.1607_4.047,379.1607_4.047;401.1434_4.052,2
184.0979_4.054,184.0979,4.054,20277.786999999997,184.0979_4.054,184.0979_4.054,1
571.1476_4.081,571.1476,4.081,1331.7844,571.1476_4.081,571.1476_4.081,1
201.0227_4.086,201.0227,4.086,6006.5586,Cluster_201.0227_4.086,201.0227_4.086;201.0227_4.09,2
417.1173_4.046,417.1173,4.046,1454.52645,417.1173_4.046,417.1173_4.046,1
562.1922_4.035,562.1922,4.035,1182.3063000000002,Cluster_562.1922_4.035,562.1922_4.035;614.1849_4.02,2
397.1911_4.067,397.1911,4.067,505.0516,397.1911_4.067,397.1911_4.067,1
367.2236_4.071,367.2236,4.071,21313.0835,367.2236_4.071,367.2236_4.071,1
447.0921_4.067,447.0921,4.067,6185.180200000001,447.0921_4.067,447.0921_4.067,1
375.1294_4.074,375.1294,4.074,16297.8965,375.1294_4.074,375.1294_4.074,1
181.0507_4.062,181.0507,4.062,1364.13555,181.0507_4.062,181.0507_4.062,1
297.0975_4.072,297.0975,4.072,2460.65135,297.0975_4.072,297.0975_4.072,1
489.2123_4.076,489.2123,4.076,1773.3951,489.2123_4.076,489.2123_4.076,1
365.0863_4.095,365.0863,4.095,1797.8510500000002,365.0863_4.095,365.0863_4.095,1
680.2306_4.136,680.2306,4.136,501.09375,680.2306_4.136,680.2306_4.136,1
151.04_4.082,151.04,4.082,4948.1945,151.04_4.082,151.04_4.082,1
853.2516_4.121,853.2516,4.121,501.5238,853.2516_4.121,853.2516_4.121,1
165.0557_4.102,165.0557,4.102,12342.360499999999,165.0557_4.102,165.0557_4.102,1
204.0666_4.129,204.0666,4.129,14262.261,204.0666_4.129,204.0666_4.129,1
681.2357_4.115,681.2357,4.115,502.25125,681.2357_4.115,681.2357_4.115,1
247.0798_4.12,247.0798,4.12,2807.0637500000003,247.0798_4.12,247.0798_4.12,1
908.2639_4.165,908.2639,4.165,501.1363,908.2639_4.165,908.2639_4.165,1
185.0819_4.129,185.0819,4.129,41884.5095,185.0819_4.129,185.0819_4.129,1
246.0752_4.139,246.0752,4.139,9130.931499999999,246.0752_4.139,246.0752_4.139,1
531.1447_4.141,531.1447,4.141,1319.59425,Cluster_531.1447_4.141,531.1447_4.141;765.197_4.127,2
497.2379_4.163,497.2379,4.163,1655.96945,497.2379_4.163,497.2379_4.163,1
1122.0248_4.125,1122.0248,4.125,1288.08935,1122.0248_4.125,1122.0248_4.125,1
845.2477_4.186,845.2477,4.186,501.7504,845.2477_4.186,845.2477_4.186,1
363.1658_4.172,363.1658,4.172,16526.108,363.1658_4.172,363.1658_4.172,1
418.1327_4.164,418.1327,4.164,502.16134999999997,418.1327_4.164,418.1327_4.164,1
569.1299_4.178,569.1299,4.178,1398.9202500000001,569.1299_4.178,569.1299_4.178,1
245.0488_4.187,245.0488,4.187,16931.6355,245.0488_4.187,245.0488_4.187,1
691.3179_4.171,691.3179,4.171,1857.931,691.3179_4.171,691.3179_4.171,1
345.1933_4.201,345.1933,4.201,2496.7739,Cluster_345.1933_4.201,345.1933_4.201;714.3024_4.193,2
579.2066_4.211,579.2066,4.211,1253.7190500000002,Cluster_579.2066_4.211,1041.2898_4.199;579.2066_4.211;807.2393_4.206;813.255_4.198,4
211.0967_4.185,211.0967,4.185,1802.2678999999998,Cluster_211.0967_4.185,211.0967_4.185;431.1146_4.185;461.0817_4.193;565.0619_4.188;675.1511_4.19,5
485.0499_4.198,485.0499,4.198,1225.62965,485.0499_4.198,485.0499_4.198,1
413.1426_4.219,413.1426,4.219,16594.903,413.1426_4.219,413.1426_4.219,1
137.0244_4.225,137.02440000000001,4.225,2730.3935,137.0244_4.225,137.0244_4.225,1
465.0845_4.208,465.0845,4.208,2638.3615,Cluster_465.0845_4.208,1132.0633_4.207;1135.2278_4.215;1141.2441_4.201;465.0845_4.208;466.0888_4.204;657.1681_4.216;673.1455_4.198;679.1604_4.197;689.1166_4.213;815.077_4.202;891.2172_4.205;892.2207_4.211;907.1956_4.201;913.2113_4.211,14
123.0452_4.211,123.0452,4.211,1736.9276,Cluster_123.0452_4.211,108.0218_4.217;123.0452_4.211;212.0968_4.21;285.0968_4.206;476.0415_4.203;488.0429_4.206;710.0906_4.208,7
447.092_4.187,447.092,4.187,6378.7322,447.092_4.187,447.092_4.187,1
347.1678_4.233,347.1678,4.233,7930.8678,347.1678_4.233,347.1678_4.233,1
361.1501_4.225,361.1501,4.225,27752.146500000003,361.1501_4.225,361.1501_4.225,1
439.1607_4.307,439.1607,4.307,40404.8965,439.1607_4.307,439.1607_4.307,1
401.1094_4.24,401.1094,4.24,1360.14025,401.1094_4.24,401.1094_4.24,1
211.0615_4.235,211.0615,4.235,15189.4345,Cluster_211.0615_4.235,211.0615_4.235;445.1115_4.233;503.2011_4.23;559.0453_4.234,4
295.0815_4.242,295.0815,4.242,3948.1325500000003,295.0815_4.242,295.0815_4.242,1
363.0692_4.266,363.0692,4.266,2172.4879,Cluster_363.0692_4.266,363.0692_4.266;745.1266_4.269,2
269.1506_4.275,269.1506,4.275,87971.035,269.1506_4.275,269.1506_4.275,1
481.0163_4.286,481.0163,4.286,1317.9524999999999,Cluster_481.0163_4.286,361.0666_4.291;429.0571_4.306;459.0361_4.296;481.0163_4.286,4
265.1192_4.316,265.1192,4.316,19186.835,265.1192_4.316,265.1192_4.316,1
449.1074_4.301,449.1074,4.301,2072.42175,449.1074_4.301,449.1074_4.301,1
199.0068_4.328,199.0068,4.328,30964.303,199.0068_4.328,199.0068_4.328,1
333.0047_4.33,333.0047,4.33,3444.45045,333.0047_4.33,333.0047_4.33,1
459.1504_4.33,459.1504,4.33,21447.178,459.1504_4.33,459.1504_4.33,1
492.1884_4.319,492.1884,4.319,1094.908,Cluster_492.1884_4.319,252.0891_4.335;492.1884_4.319,2
572.2528_4.339,572.2528,4.339,8270.622,572.2528_4.339,572.2528_4.339,1
197.0819_4.344,197.0819,4.344,49941.8205,197.0819_4.344,197.0819_4.344,1
363.1657_4.345,363.1657,4.345,11315.5715,363.1657_4.345,363.1657_4.345,1
359.1344_4.351,359.1344,4.351,8483.775000000001,359.1344_4.351,359.1344_4.351,1
229.017_4.354,229.017,4.354,12833.3685,229.017_4.354,229.017_4.354,1
385.1685_4.355,385.1685,4.355,28529.281000000003,385.1685_4.355,385.1685_4.355,1
295.0242_4.354,295.0242,4.354,1379.0211,295.0242_4.354,295.0242_4.354,1
335.0244_4.36,335.0244,4.36,1899.21515,335.0244_4.36,335.0244_4.36,1
640.3332_4.371,640.3332,4.371,7704.62565,640.3332_4.371,640.3332_4.371,1
243.0329_4.371,243.0329,4.371,7911.073200000001,243.0329_4.371,243.0329_4.371,1
446.1831_4.341,446.1831,4.341,1664.76315,446.1831_4.341,446.1831_4.341,1
425.145_4.374,425.145,4.374,17064.178,425.145_4.374,425.145_4.374,1
514.1681_4.367,514.1681,4.367,1062.2613000000001,514.1681_4.367,514.1681_4.367,1
343.0855_4.396,343.0855,4.396,11422.560000000001,343.0855_4.396,343.0855_4.396,1
495.1174_4.369,495.1174,4.369,2608.7635499999997,495.1174_4.369,495.1174_4.369,1
217.0172_4.4,217.0172,4.4,22519.8505,217.0172_4.4,217.0172_4.4,1
363.0234_4.453,363.0234,4.453,6724.134050000001,363.0234_4.453,363.0234_4.453,1
517.0977_4.399,517.0977,4.399,1618.267,Cluster_517.0977_4.399,455.1062_4.407;517.0977_4.399,2
397.1496_4.415,397.1496,4.415,2806.3428000000004,Cluster_397.1496_4.415,397.1496_4.415;397.1895_4.429;465.1366_4.417;527.1086_4.425;533.1257_4.426,5
817.2886_4.438,817.2886,4.438,502.37005,817.2886_4.438,817.2886_4.438,1
485.1661_4.43,485.1661,4.43,27824.896,485.1661_4.43,485.1661_4.43,1
363.0701_4.451,363.0701,4.451,1869.5946,Cluster_363.0701_4.451,361.0646_4.442;363.0701_4.451;429.0565_4.442,3
459.0924_4.452,459.0924,4.452,1454.5187,459.0924_4.452,459.0924_4.452,1
391.0993_4.492,391.0993,4.492,2055.34085,391.0993_4.492,391.0993_4.492,1
445.0782_4.484,445.0782,4.484,4053.7058,445.0782_4.484,445.0782_4.484,1
396.1124_4.459,396.1124,4.459,7375.838250000001,396.1124_4.459,396.1124_4.459,1
405.1764_4.467,405.1764,4.467,81986.6575,Cluster_405.1764_4.467,405.1764_4.467;427.1588_4.465,2
565.1557_4.485,565.1557,4.485,1899.7103,565.1557_4.485,565.1557_4.485,1
243.0779_4.486,243.0779,4.486,47649.589,243.0779_4.486,243.0779_4.486,1
245.0937_4.487,245.0937,4.487,10416.2965,245.0937_4.487,245.0937_4.487,1
417.1192_4.5,417.1192,4.5,1314.4257499999999,417.1192_4.5,417.1192_4.5,1
212.0065_4.503,212.0065,4.503,1030.42035,212.0065_4.503,212.0065_4.503,1
297.0975_4.498,297.0975,4.498,3050.3737499999997,Cluster_297.0975_4.498,297.0975_4.498;297.1062_4.504;365.0866_4.514,3
617.1836_4.515,617.1836,4.515,1244.03465,617.1836_4.515,617.1836_4.515,1
501.1339_4.505,501.1339,4.505,1381.56675,501.1339_4.505,501.1339_4.505,1
447.0919_4.504,447.0919,4.504,7327.2997,447.0919_4.504,447.0919_4.504,1
181.0503_4.495,181.0503,4.495,1085.5190499999999,181.0503_4.495,181.0503_4.495,1
801.2549_4.519,801.2549,4.519,1042.2116999999998,Cluster_801.2549_4.519,580.1557_4.511;779.2721_4.515;795.2377_4.518;801.2549_4.519,4
549.1948_4.514,549.1948,4.514,1195.0027,Cluster_549.1948_4.514,549.1948_4.514;792.3445_4.502;814.3239_4.509,3
521.1082_4.508,521.1082,4.508,1431.007,521.1082_4.508,521.1082_4.508,1
411.1279_4.49,411.1279,4.49,2766.4878,Cluster_411.1279_4.49,411.1279_4.49;509.0959_4.5,2
411.1654_4.559,411.1654,4.559,3135.1877999999997,411.1654_4.559,411.1654_4.559,1
403.1133_4.514,403.1133,4.514,8280.249,403.1133_4.514,403.1133_4.514,1
345.1554_4.506,345.1554,4.506,147864.135,Cluster_345.1554_4.506,345.1554_4.506;345.1556_4.509;345.1938_4.506;443.1248_4.497;691.3175_4.507;692.32_4.516;713.2993_4.51;714.3028_4.511;833.2468_4.513,9
433.1136_4.519,433.1136,4.519,4980.5738,433.1136_4.519,433.1136_4.519,1
413.1426_4.51,413.1426,4.51,24447.919,Cluster_413.1426_4.51,413.1426_4.51;465.1045_4.511;475.1137_4.509;481.1298_4.503,4
446.1795_4.499,446.1795,4.499,1404.1039,Cluster_446.1795_4.499,446.1795_4.499;544.1472_4.514,2
572.2105_4.512,572.2105,4.512,1274.16965,572.2105_4.512,572.2105_4.512,1
491.191_4.507,491.191,4.507,1377.5376,491.191_4.507,491.191_4.507,1
514.1698_4.543,514.1698,4.543,1174.7322,514.1698_4.543,514.1698_4.543,1
341.1234_4.519,341.1234,4.519,4027.76245,341.1234_4.519,341.1234_4.519,1
531.0773_4.532,531.0773,4.532,1898.3132,531.0773_4.532,531.0773_4.532,1
389.0919_4.531,389.0919,4.531,24643.2155,389.0919_4.531,389.0919_4.531,1
541.2651_4.526,541.2651,4.526,39294.9025,541.2651_4.526,541.2651_4.526,1
385.1861_4.524,385.1861,4.524,8796.5155,385.1861_4.524,385.1861_4.524,1
204.0666_4.532,204.0666,4.532,47848.888000000006,Cluster_204.0666_4.532,204.0666_4.532;272.0538_4.533,2
224.062_4.537,224.062,4.537,15485.822,224.062_4.537,224.062_4.537,1
383.1529_4.559,383.1529,4.559,19219.936999999998,383.1529_4.559,383.1529_4.559,1
201.0228_4.555,201.0228,4.555,10748.2335,Cluster_201.0228_4.555,1122.0244_4.55;201.0228_4.555;203.0172_4.555;425.0363_4.553,4
493.1666_4.573,493.1666,4.573,4074.76235,493.1666_4.573,493.1666_4.573,1
366.0851_4.55,366.0851,4.55,1714.667,366.0851_4.55,366.0851_4.55,1
269.1505_4.575,269.1505,4.575,229617.04,Cluster_269.1505_4.575,269.1505_4.575;269.1614_4.571;270.1538_4.572;561.29_4.571,4
389.0981_4.564,389.0981,4.564,16596.461499999998,389.0981_4.564,389.0981_4.564,1
151.04_4.576,151.04,4.576,7985.108,151.04_4.576,151.04_4.576,1
536.1898_4.583,536.1898,4.583,501.79814999999996,536.1898_4.583,536.1898_4.583,1
355.1037_4.621,355.1037,4.621,3691.01965,355.1037_4.621,355.1037_4.621,1
238.0776_4.607,238.0776,4.607,11236.682,238.0776_4.607,238.0776_4.607,1
507.2078_4.607,507.2078,4.607,6735.07565,507.2078_4.607,507.2078_4.607,1
237.1243_4.614,237.1243,4.614,19496.411500000002,237.1243_4.614,237.1243_4.614,1
482.2186_4.626,482.2186,4.626,502.21389999999997,Cluster_482.2186_4.626,482.2186_4.626;550.2061_4.628;602.1667_4.638,3
618.1913_4.649,618.1913,4.649,501.7504,618.1913_4.649,618.1913_4.649,1
400.1429_4.669,400.1429,4.669,3935.2785000000003,400.1429_4.669,400.1429_4.669,1
439.1608_4.66,439.1608,4.66,99234.17499999999,Cluster_439.1608_4.66,439.1608_4.66;440.1641_4.66;461.1426_4.66,3
539.2494_4.677,539.2494,4.677,37410.835999999996,539.2494_4.677,539.2494_4.677,1
477.1039_4.686,477.1039,4.686,1610.7808,477.1039_4.686,477.1039_4.686,1
245.0485_4.677,245.0485,4.677,18480.65075,245.0485_4.677,245.0485_4.677,1
395.1144_4.677,395.1144,4.677,1083.0992500000002,395.1144_4.677,395.1144_4.677,1
354.1007_4.717,354.1007,4.717,4185.59825,354.1007_4.717,354.1007_4.717,1
473.1448_4.73,473.1448,4.73,13686.681499999999,473.1448_4.73,473.1448_4.73,1
600.2843_4.732,600.2843,4.732,42579.3685,600.2843_4.732,600.2843_4.732,1
339.1082_4.74,339.1082,4.74,8055.03585,339.1082_4.74,339.1082_4.74,1
690.3154_4.751,690.3154,4.751,2067.90005,690.3154_4.751,690.3154_4.751,1
243.1236_4.74,243.1236,4.74,26052.9415,243.1236_4.74,243.1236_4.74,1
175.0975_4.743,175.0975,4.743,1870.17965,Cluster_175.0975_4.743,175.0975_4.743;305.0561_4.737,2
343.0855_4.765,343.0855,4.765,28757.964500000002,343.0855_4.765,343.0855_4.765,1
220.0979_4.733,220.0979,4.733,2109.6438,220.0979_4.733,220.0979_4.733,1
347.0774_4.782,347.0774,4.782,1084.01905,Cluster_347.0774_4.782,347.0774_4.782;415.0625_4.788,2
171.0487_4.824,171.0487,4.824,501.8809,171.0487_4.824,171.0487_4.824,1
541.2651_4.807,541.2651,4.807,80988.075,541.2651_4.807,541.2651_4.807,1
137.0243_4.815,137.0243,4.815,4168.8396,137.0243_4.815,137.0243_4.815,1
495.2227_4.812,495.2227,4.812,1503.6947,Cluster_495.2227_4.812,495.2227_4.812;517.2049_4.804,2
565.1563_4.799,565.1563,4.799,2104.057,565.1563_4.799,565.1563_4.799,1
366.1016_4.846,366.1016,4.846,6205.290499999999,366.1016_4.846,366.1016_4.846,1
411.2021_4.884,411.2021,4.884,23956.508,411.2021_4.884,411.2021_4.884,1
383.153_4.885,383.153,4.885,33356.3915,383.153_4.885,383.153_4.885,1
507.2079_4.889,507.2079,4.889,12827.3475,507.2079_4.889,507.2079_4.889,1
433.113_4.886,433.113,4.886,1617.15355,Cluster_433.113_4.886,433.113_4.886;553.0631_4.891,2
427.1967_4.894,427.1967,4.894,4333.7293,427.1967_4.894,427.1967_4.894,1
448.1966_4.911,448.1966,4.911,502.16134999999997,448.1966_4.911,448.1966_4.911,1
541.265_4.928,541.265,4.928,86307.23000000001,541.265_4.928,541.265_4.928,1
493.228_4.95,493.228,4.95,3910.5969999999998,493.228_4.95,493.228_4.95,1
357.1009_4.96,357.1009,4.96,11021.681,357.1009_4.96,357.1009_4.96,1
433.2077_4.995,433.2077,4.995,67275.58499999999,433.2077_4.995,433.2077_4.995,1
462.1766_4.998,462.1766,4.998,31256.2025,462.1766_4.998,462.1766_4.998,1
407.0405_4.991,407.0405,4.991,1454.30145,407.0405_4.991,407.0405_4.991,1
591.3184_5.021,591.3184,5.021,1921.04905,591.3184_5.021,591.3184_5.021,1
199.0975_5.017,199.0975,5.017,31895.797,199.0975_5.017,199.0975_5.017,1
198.1135_5.021,198.1135,5.021,40297.0705,198.1135_5.021,198.1135_5.021,1
403.1019_5.042,403.1019,5.042,3456.61535,403.1019_5.042,403.1019_5.042,1
374.1378_5.008,374.1378,5.008,501.321,Cluster_374.1378_5.008,374.1378_5.008;436.1064_5.004;442.1246_5.012,3
236.1018_5.033,236.1018,5.033,1206.9559,Cluster_236.1018_5.033,236.1018_5.033;294.149_5.025,2
354.1009_5.03,354.1009,5.03,13541.8145,354.1009_5.03,354.1009_5.03,1
589.3024_5.037,589.3024,5.037,1520.72225,589.3024_5.037,589.3024_5.037,1
253.0503_5.048,253.0503,5.048,793.0253,253.0503_5.048,253.0503_5.048,1
593.3333_5.048,593.3333,5.048,1846.02215,593.3333_5.048,593.3333_5.048,1
539.1147_5.072,539.1147,5.072,1213.33665,539.1147_5.072,539.1147_5.072,1
377.1019_5.09,377.1019,5.09,1357.7185,377.1019_5.09,377.1019_5.09,1
255.0674_5.078,255.0674,5.078,1161.1671999999999,255.0674_5.078,255.0674_5.078,1
509.2751_5.084,509.2751,5.084,11777.027,509.2751_5.084,509.2751_5.084,1
525.27_5.101,525.27,5.101,16378.6205,525.27_5.101,525.27_5.101,1
387.1658_5.117,387.1658,5.117,37021.5925,387.1658_5.117,387.1658_5.117,1
544.2886_5.154,544.2886,5.154,503.56690000000003,544.2886_5.154,544.2886_5.154,1
366.1015_5.18,366.1015,5.18,19606.6905,366.1015_5.18,366.1015_5.18,1
221.1178_5.185,221.1178,5.185,761.71865,221.1178_5.185,221.1178_5.185,1
177.1283_5.202,177.1283,5.202,501.79814999999996,177.1283_5.202,177.1283_5.202,1
213.1132_5.201,213.1132,5.201,34082.637,213.1132_5.201,213.1132_5.201,1
511.2544_5.206,511.2544,5.206,7665.3805,511.2544_5.206,511.2544_5.206,1
502.1148_5.219,502.1148,5.219,501.87244999999996,502.1148_5.219,502.1148_5.219,1
352.0859_5.224,352.0859,5.224,207564.925,352.0859_5.224,352.0859_5.224,1
218.0821_5.22,218.0821,5.22,8452.2785,218.0821_5.22,218.0821_5.22,1
317.1602_5.227,317.1602,5.227,3026.281,317.1602_5.227,317.1602_5.227,1
385.1498_5.181,385.1498,5.181,3724.50265,385.1498_5.181,385.1498_5.181,1
235.0957_5.223,235.0957,5.223,8803.868999999999,Cluster_235.0957_5.223,235.0957_5.223;355.0445_5.237,2
492.1871_5.243,492.1871,5.243,501.15729999999996,492.1871_5.243,492.1871_5.243,1
283.1657_5.239,283.1657,5.239,14460.329000000002,283.1657_5.239,283.1657_5.239,1
481.2439_5.242,481.2439,5.242,64876.426999999996,Cluster_481.2439_5.242,481.2439_5.242;549.2312_5.243,2
601.2255_5.243,601.2255,5.243,1570.44605,601.2255_5.243,601.2255_5.243,1
651.3856_5.28,651.3856,5.28,6486.1903,651.3856_5.28,651.3856_5.28,1
191.1105_5.283,191.1105,5.283,2419.32265,191.1105_5.283,191.1105_5.283,1
223.0969_5.259,223.0969,5.259,5893.5285,Cluster_223.0969_5.259,223.0969_5.259;471.199_5.262,2
515.1648_5.296,515.1648,5.296,1132.9717,Cluster_515.1648_5.296,515.1648_5.296;536.3209_5.3,2
191.1076_5.282,191.1076,5.282,2419.32265,Cluster_191.1076_5.282,191.1076_5.282;257.0801_5.284;493.1858_5.275;509.1453_5.277;531.1311_5.287;537.1508_5.278;73.0294_5.277,7
433.2076_5.283,433.2076,5.283,24663.8255,433.2076_5.283,433.2076_5.283,1
223.0982_5.267,223.0982,5.267,5180.28465,223.0982_5.267,223.0982_5.267,1
389.1814_5.311,389.1814,5.311,20501.6885,389.1814_5.311,389.1814_5.311,1
442.19_5.313,442.19,5.313,11470.853,442.19_5.313,442.19_5.313,1
325.1288_5.321,325.1288,5.321,10773.938750000001,325.1288_5.321,325.1288_5.321,1
369.1737_5.331,369.1737,5.331,9285.146,369.1737_5.331,369.1737_5.331,1
413.1993_5.357,413.1993,5.357,9987.838,413.1993_5.357,413.1993_5.357,1
329.1602_5.369,329.1602,5.369,20561.432,329.1602_5.369,329.1602_5.369,1
629.3537_5.37,629.3537,5.37,6626.656,629.3537_5.37,629.3537_5.37,1
343.1396_5.368,343.1396,5.368,41856.735,Cluster_343.1396_5.368,343.1396_5.368;344.143_5.362,2
200.1291_5.38,200.1291,5.38,63190.105500000005,200.1291_5.38,200.1291_5.38,1
479.2283_5.383,479.2283,5.383,35339.9685,479.2283_5.383,479.2283_5.383,1
229.0539_5.383,229.0539,5.383,26337.8435,229.0539_5.383,229.0539_5.383,1
640.3334_5.395,640.3334,5.395,9277.9198,Cluster_640.3334_5.395,640.3334_5.395;662.3153_5.383,2
411.2021_5.398,411.2021,5.398,17967.881500000003,411.2021_5.398,411.2021_5.398,1
553.1926_5.396,553.1926,5.396,1029.03255,Cluster_553.1926_5.396,553.1926_5.396;621.1797_5.389,2
246.1531_5.399,246.1531,5.399,12374.5545,246.1531_5.399,246.1531_5.399,1
407.2799_5.411,407.2799,5.411,2725.2334,407.2799_5.411,407.2799_5.411,1
543.2074_5.421,543.2074,5.421,1118.9045,543.2074_5.421,543.2074_5.421,1
391.1968_5.431,391.1968,5.431,3985.20655,391.1968_5.431,391.1968_5.431,1
463.0831_5.418,463.0831,5.418,2401.3175,Cluster_463.0831_5.418,463.0831_5.418;474.1054_5.422;603.0611_5.431,3
467.1919_5.446,467.1919,5.446,15963.78925,467.1919_5.446,467.1919_5.446,1
193.0353_5.465,193.0353,5.465,4999.976049999999,Cluster_193.0353_5.465,193.0353_5.465;405.1707_5.449;407.129_5.446;535.0762_5.453,4
528.2617_5.454,528.2617,5.454,4192.0537,528.2617_5.454,528.2617_5.454,1
405.118_5.456,405.118,5.456,1717.6696499999998,405.118_5.456,405.118_5.456,1
421.0582_5.463,421.0582,5.463,1251.6127999999999,421.0582_5.463,421.0582_5.463,1
319.1396_5.493,319.1396,5.493,36057.529,319.1396_5.493,319.1396_5.493,1
305.1604_5.512,305.1604,5.512,11337.945,305.1604_5.512,305.1604_5.512,1
367.2123_5.512,367.2123,5.512,3372.6304,367.2123_5.512,367.2123_5.512,1
526.2476_5.551,526.2476,5.551,16390.1005,526.2476_5.551,526.2476_5.551,1
379.1955_5.602,379.1955,5.602,1353.6779000000001,379.1955_5.602,379.1955_5.602,1
435.2232_5.611,435.2232,5.611,33463.9645,435.2232_5.611,435.2232_5.611,1
