row ID,row m/z,row retention time,PB1_HILICNEG_4.mzML Peak height,6110_U2_HILICNEG_34.mzML Peak height,PB2_HILICNEG_5.mzML Peak height,6101_U2_HILICNEG_30.mzML Peak height,PB3_HILICNEG_6.mzML Peak height,6102_U1_HILICNEG_26.mzML Peak height,6104_U2_HILICNEG_19.mzML Peak height,6102_U2_HILICNEG_16.mzML Peak height,6101_U4_HILICNEG_14.mzML Peak height,6101_U1_HILICNEG_59.mzML Peak height,6105_U4_HILICNEG_47.mzML Peak height,6113_U4_HILICNEG_62.mzML Peak height,6111_U4_HILICNEG_42.mzML Peak height,6110_U4_HILICNEG_10.mzML Peak height,6103-redo_U4_HILICNEG_53.mzML Peak height,6108_U2_HILICNEG_27.mzML Peak height,6101_U3_HILICNEG_29.mzML Peak height,6105_U3_HILICNEG_39.mzML Peak height,6104-redo_U1_HILICNEG_55.mzML Peak height,6112_U2_HILICNEG_37.mzML Peak height,6109-redo_U3_HILICNEG_52.mzML Peak height,6104_U4_HILICNEG_12.mzML Peak height,6109_U4_HILICNEG_22.mzML Peak height,6111-redo_U3_HILICNEG_54.mzML Peak height,6104_U3_HILICNEG_32.mzML Peak height,6103_U2_HILICNEG_60.mzML Peak height,6106_U2_HILICNEG_46.mzML Peak height,6111-redo_U1_HILICNEG_51.mzML Peak height,6110_U3_HILICNEG_45.mzML Peak height,6108_U4_HILICNEG_18.mzML Peak height,6105_U1_HILICNEG_43.mzML Peak height,6108_U3_HILICNEG_28.mzML Peak height,6105_U2_HILICNEG_40.mzML Peak height,6113_U3_HILICNEG_15.mzML Peak height,6111_U2_HILICNEG_35.mzML Peak height,6110_U1_HILICNEG_11.mzML Peak height,6102_U3_HILICNEG_48.mzML Peak height,6112_U4_HILICNEG_63.mzML Peak height,6113_U2_HILICNEG_31.mzML Peak height,6106_U3_HILICNEG_20.mzML Peak height,6109-redo_U1_HILICNEG_58.mzML Peak height,6113_U1_HILICNEG_24.mzML Peak height,6108_U1_HILICNEG_44.mzML Peak height,6102-redo_U4_HILICNEG_50.mzML Peak height,6106_U4_HILICNEG_36.mzML Peak height,6103_U3_HILICNEG_61.mzML Peak height,6112-redo_U3_HILICNEG_56.mzML Peak height,6109_U2_HILICNEG_13.mzML Peak height,6106_U1_HILICNEG_23.mzML Peak height,6103_U1_HILICNEG_21.mzML Peak height,6112_U1_HILICNEG_38.mzML Peak height,PooledQC7_HILICNEG_25.mzML Peak height,PooledQC6_HILICNEG_17.mzML Peak height,PooledQC9_HILICNEG_41.mzML Peak height,PooledQC11-redo_HILICNEG_57.mzML Peak height,PooledQC10-redo3_HILICNEG_49.mzML Peak height,PooledQC8_HILICNEG_33.mzML Peak height,PooledQC12_HILICNEG_64.mzML Peak height,Prerun_PooledQC2reinj_HILICNEG_11_3.mzML Peak height,
7607,383.15297479762506,2.5022414,0,26530.2,0,14018.096,0,56474.76,50186.52,46070.773,20224.588,12939.799,101707.03,5868.151,71586.305,34260.848,15228.5205,8678.837,16565.295,108223.33,39850.586,130961.85,24336.225,51797.387,22661.17,103361.78,42006.484,31280.232,18933.871,53939.99,48745.242,23445.475,176916.67,13024.501,118415.87,8394.601,108956.66,46343.047,50964.457,114773.11,8379.925,48197.43,35992.23,5052.333,14998.6875,39958.207,23493.98,31445.83,118125.484,58585.926,46846.96,21792.15,147399.53,44824.746,44595.36,43299.543,40195.348,42159.242,40809.05,41897.973,40998.363,
7610,219.027809857021,2.5156472,0,697438.6,1324.0963,917405.2,1058.1079,1318555.5,885942.06,936583.75,1139699.2,1224810.2,1136647.2,703534.25,992173.44,1050608.4,538541.44,1117450.4,1228906.6,1248626.1,833859.3,692369.56,481817.34,880821.56,572678.44,1244403.9,997271.56,774373.6,265665.72,946643.44,1140224.2,1137762.1,1467050.8,631434.6,883375.75,879450.06,1275321.9,1218454.5,1227553.5,830286.4,928394.0,342378.12,689347.9,457415.6,676554.56,996859.0,228693.22,821326.0,806476.9,708624.0,556009.94,442411.22,762400.4,744333.0,752596.9,731487.44,740327.6,742293.4,750156.4,761785.94,738056.94,
7616,345.0280434032882,2.5206006,0,2600.0767,0,84913.555,0,1839.9476,2289.658,4622.418,2838.9658,1841.3813,2738.1453,4216.6675,3626.8406,2539.9805,1739.3037,175407.64,50768.875,2434.142,22777.02,2798.1921,8940.126,1715.5686,1647.4119,11013.621,6993.375,2005.8481,2017.4257,2245.9385,29404.861,3347.126,5677.501,59886.51,9186.153,6780.2744,16363.002,14223.083,7162.3433,5142.429,5320.356,14363.293,4066.0579,1811.0416,5807.1636,2523.0,2012.6884,4069.6802,4375.4785,13123.571,9646.047,6957.7827,6776.8257,11764.449,12974.947,13443.757,13077.628,13581.199,12520.705,11789.77,13231.727,
7618,218.03145889801206,2.5119674,0,843775.2,0,1105754.0,0,1570877.6,1123940.8,1164188.5,1372947.1,1469753.4,1415598.4,870583.8,1244863.9,1300885.9,654921.56,1396800.0,1506738.4,1537616.2,1016381.94,843756.6,578612.4,1104551.5,700778.94,1523061.6,1204898.4,959217.75,319082.53,1158646.0,1402007.2,1419886.6,1768479.6,777674.9,1121981.1,1097283.5,1604530.4,1501073.8,1497420.2,1039703.2,1143118.6,420300.47,841076.5,544945.94,829139.75,1219522.6,269446.62,1002606.4,997868.9,869070.5,662952.7,530747.3,937129.75,906270.0,927774.8,885867.2,933586.9,897177.9,916723.6,916766.4,893182.8,
7623,243.134696471921,2.5535488,0,14729.556,0,42839.14,0,104828.94,24931.086,61597.773,38915.133,84314.266,56537.523,18265.936,93406.06,45335.84,17607.135,43624.098,52137.227,52187.285,72583.945,107079.83,31201.352,144778.86,40713.676,113891.234,36016.445,28216.28,7578.1743,82231.03,41911.723,106712.09,86013.43,61739.71,102581.67,31412.818,144344.48,45842.383,75206.01,42398.973,23889.924,19901.125,53349.215,44777.23,39639.344,69935.83,13188.319,23312.441,86014.805,59614.52,35423.344,34962.33,74079.1,49064.082,50717.613,47533.797,46606.24,48015.85,58060.16,45111.36,48952.336,
7642,323.0556976966109,2.4934099,0,2605.9832,0,2350.0078,0,3482.6272,2692.2488,2335.0442,3201.3625,4798.983,2795.4924,2893.6702,2917.4448,3405.0015,2085.7507,3470.2441,3665.3772,2430.1274,3547.127,2204.115,1548.7648,2891.5925,1826.3257,2784.598,2901.3884,2760.3352,10740.363,2425.0652,4201.0015,5002.416,2755.421,3821.8613,2737.9177,2113.2078,3044.1711,3243.5557,4188.5146,2947.59,2678.8108,11617.147,2720.4133,1783.7559,3081.08,3105.521,8455.8955,3178.7686,2406.5442,3821.591,11413.129,2720.7075,2916.01,4867.2314,5283.397,3973.456,5100.3657,5971.8867,6462.188,4968.282,4983.693,
7650,187.00683638885977,2.5346932,0,40904.965,0,131244.16,0,60856.117,12924.666,125725.516,246203.2,143463.11,70535.59,40692.75,55406.96,117171.26,71252.375,131101.9,163997.11,65515.773,11461.008,85092.5,34567.438,23014.479,22311.537,142915.33,8114.771,153179.77,47268.01,117662.0,84496.73,130298.734,7742.8516,97751.625,85007.23,45926.523,133069.66,117559.54,136497.88,94138.055,66873.164,118260.05,94076.234,47972.625,94029.734,167131.11,60129.754,132007.92,80826.46,87334.47,65765.69,66481.04,118185.34,79324.41,74326.59,80590.68,94590.66,93699.625,80588.76,83200.23,76561.74,
7663,216.03830030916313,2.5184155,0,106137.06,0,136114.06,0,168060.78,131783.17,144301.4,159175.94,164500.98,161910.23,107083.97,145994.8,159308.64,81805.125,162078.08,171429.19,172191.75,116832.03,106528.66,72038.08,130991.75,91361.85,175689.69,142336.97,114934.73,44360.633,134070.45,155202.38,165186.81,177694.6,101618.266,141245.83,130362.16,178532.0,172704.19,170523.3,131929.56,143129.52,58338.043,105269.93,73944.41,109644.21,145499.92,37559.445,122396.125,116308.56,111231.79,85967.48,67348.9,114396.945,113520.76,109943.57,110729.95,114969.6,107057.93,116401.695,115961.445,112602.48,
7669,265.1475370908163,2.5331748,11705.693,69518.8,11129.492,50394.08,11512.089,82042.93,82003.49,63138.87,78172.99,63815.395,73145.44,49530.457,56679.703,62738.586,43024.293,71137.32,75791.89,67183.086,68242.9,48328.742,31678.59,54375.457,34631.426,68835.3,68138.08,54402.613,34028.1,52231.754,73594.22,87957.09,76997.04,55987.844,49802.207,51620.824,86926.42,71745.13,76875.33,50000.266,54231.914,36409.684,51521.97,32931.453,55994.562,70688.96,25722.428,53448.734,51823.492,61212.89,50032.8,35680.08,53415.25,52491.258,52129.86,53088.04,53965.73,59167.57,51821.473,50088.668,54345.2,
7715,341.067892328173,2.4989128,0,3262.3005,0,3724.5046,0,5706.8774,5566.9424,3540.1455,6127.004,6335.8677,5177.4077,2769.4062,2864.3928,15041.1045,2139.133,4306.1113,6053.3022,4560.2915,4484.856,3574.5078,2327.618,3208.7202,2312.8816,3707.7888,6444.0054,4829.245,32122.531,4068.527,7298.942,4240.271,5171.342,3248.0654,5308.6733,3270.9775,6054.283,6000.7217,5034.8657,3620.7417,4394.284,48829.98,5346.877,2298.865,0,5156.6943,29192.09,7747.3438,4094.3704,6279.8647,76657.97,3612.321,4358.7695,15089.117,16749.082,19065.03,15700.122,16087.496,15236.311,14589.951,15002.565,
7751,289.03176726107034,2.5463033,0,19722.79,0,22541.285,0,25296.844,22105.76,21039.482,21159.215,23244.814,23204.14,21325.61,22886.428,22645.502,18803.906,20402.307,25362.453,25464.186,22017.139,19581.676,18286.807,21202.8,17879.102,24305.723,21199.322,19113.402,13255.648,22427.697,22332.111,25829.006,27664.633,23617.896,22315.732,23070.281,24792.008,22790.62,25673.963,21085.32,21881.09,14486.8545,20927.215,16232.099,23185.875,21739.14,15651.573,20029.328,22764.855,19979.303,17724.703,16573.826,20475.723,19605.145,20776.584,20962.371,21714.562,22133.744,20702.176,22185.363,19326.611,
7766,339.19957034459503,2.5622778,20430.268,111928.03,19427.846,76426.6,20285.398,118536.67,110780.445,94403.266,113582.6,96422.32,108911.6,70835.21,89532.766,100681.21,54297.387,114648.1,112805.67,105048.92,106079.55,65737.766,38564.184,79743.27,43185.156,100512.64,99825.04,77357.34,32222.695,75608.945,115181.69,124445.17,119775.07,78789.055,76793.15,82273.125,130541.76,109929.63,113702.836,75362.78,76600.61,41943.94,72458.76,44850.445,84355.2,106587.01,21225.3,83083.9,72090.93,89042.17,59665.59,46688.293,86970.2,73706.4,70217.3,76729.83,77150.51,78459.18,79197.79,76800.87,76245.0,
7807,498.04469329527365,2.5703204,0,16528.992,0,19431.582,0,18188.594,17416.598,20130.59,19404.271,20321.113,20644.316,17089.639,18179.877,20080.705,16545.877,19570.785,20517.232,20431.875,18295.879,16498.283,15145.37,19091.781,16164.018,21050.852,18337.66,17246.824,10258.236,19399.24,18294.826,17670.736,21099.902,18102.842,18434.943,19392.24,19357.623,20100.188,18724.133,17600.848,17715.27,12755.894,18125.617,13295.474,19372.3,18322.78,7953.6084,19638.7,19066.164,16968.86,14217.134,12950.715,15464.286,17284.344,17736.947,16609.336,18132.873,17347.318,16977.135,18541.396,17840.182,
7808,231.0295493947108,2.5808032,0,26674.37,1762.0376,42469.89,1894.7797,46457.973,66582.67,44445.43,45818.83,32848.27,49856.566,44426.758,42205.105,41576.074,26330.486,66881.75,48518.17,65838.164,57301.688,37253.832,16458.744,49822.734,19322.24,70686.57,76932.35,79085.305,9693.724,44150.195,49754.26,85723.734,90969.15,49224.168,67745.234,50040.18,89529.92,54605.043,67094.65,71875.555,64003.484,13171.15,52908.75,26483.332,69944.48,66702.01,6939.702,73103.89,43721.01,74475.06,24895.066,45485.0,80236.98,52642.65,45802.254,48578.566,45051.348,45028.562,47526.37,49627.69,47432.184,
7819,429.0379444338772,2.5687327,0,31617.996,0,36316.57,0,40573.324,32619.613,37329.637,36041.703,37919.973,37184.973,31944.479,39197.598,34923.773,31170.332,37702.812,38454.676,37079.594,36121.336,35914.414,26098.795,35029.492,31891.002,38875.85,34850.23,32784.305,17945.246,36277.387,35307.52,35791.145,39356.348,31506.117,36390.492,34494.043,36104.426,38249.332,37272.25,31851.867,37817.96,22646.613,32165.492,25274.148,33177.4,34018.41,14351.204,35445.27,34366.18,33028.406,25995.07,23110.494,31302.584,31314.523,31269.883,32757.053,31529.506,32716.084,33180.195,32717.95,31375.662,
7840,473.0455030913598,2.5783582,0,15283.124,0,13881.261,0,14918.507,14110.72,13322.757,12946.778,15567.023,14455.224,13993.142,16231.26,14211.057,11786.223,14461.871,13038.8125,15404.521,15461.313,12903.022,10963.435,13628.781,12582.735,13334.028,13682.52,12828.875,6433.501,12991.738,15181.794,12755.627,14428.592,12654.762,13131.553,13750.796,13601.841,14999.129,12913.967,13277.97,14335.513,8854.551,12909.938,10192.032,12644.558,12748.804,5426.937,12907.681,12908.168,13284.367,12235.277,10688.325,13199.629,12576.319,12135.228,13550.304,13066.243,12900.175,14399.28,12570.485,13394.38,
7850,325.1841011835138,2.5894992,46686.0,247372.5,48072.484,198718.3,51956.645,270980.5,262945.6,220791.72,267120.53,234952.16,262643.75,179630.8,203921.48,234674.11,137137.3,270118.0,268603.88,242729.42,245709.45,180822.0,91552.01,192599.16,107190.43,264169.53,249396.38,208285.73,98296.73,194572.62,268651.97,294916.72,271793.0,206215.2,216238.17,192020.33,303372.7,267393.4,270743.88,216561.02,192868.4,132516.84,194164.98,117190.164,202080.5,250281.66,66231.8,204456.95,186639.08,219629.39,190808.56,142267.9,227438.22,194060.97,196034.25,199870.58,207754.77,226729.33,197136.36,201053.28,204012.8,
7872,230.01302491276275,2.603981,1221.0486,5012.705,0,40412.0,1385.414,7110.3794,18540.121,52793.293,109439.31,55765.164,9610.563,6912.9116,110658.36,27516.283,12944.33,8521.725,30761.49,36546.6,12825.242,24323.203,9883.553,47115.18,3194.9666,152683.38,9909.466,18970.664,4491.138,159992.03,7699.0103,10805.564,7436.3203,6121.496,6556.718,7811.926,91016.24,6910.071,30858.69,45705.195,17149.549,28969.648,26725.896,3971.114,4972.2993,51980.477,9044.478,18388.643,29440.37,4924.947,5631.383,14274.78,28004.158,27980.486,25648.057,26225.367,25454.045,26931.469,27033.434,25775.582,26436.75,
7881,301.99734807805277,2.6022112,0,2263.2239,0,0,0,0,4213.6636,0,0,0,0,0,0,0,1874.8951,3491.2485,1160.1082,6122.604,1067.6713,0,0,0,0,0,0,0,0,0,0,93411.22,1270.7379,174105.47,0,0,0,3421.4521,0,0,0,0,0,0,0,0,0,5749.3345,0,0,0,10462.727,1839.1606,7161.346,8578.489,5836.758,7422.6987,6602.597,5644.8877,6319.1455,6628.2617,
7913,359.0345815974789,2.582226,0,39356.42,0,40258.984,0,46401.145,40970.21,40729.957,41246.637,42770.48,42244.97,35252.73,40162.58,40146.363,32399.139,41469.016,38987.1,43645.152,38970.008,38389.67,34564.633,37881.97,35773.805,42417.664,38414.14,37426.133,24670.246,40189.438,38060.324,44552.78,43376.375,32558.576,38589.645,39017.06,40933.76,45290.242,39990.523,40338.746,38174.727,25861.447,36827.777,28679.28,35934.38,35802.746,24268.336,35356.754,37003.668,34728.973,30427.445,28703.924,38410.902,36167.566,36040.465,36755.715,35469.01,37284.402,37550.527,37375.867,35218.52,
7948,301.0334700748193,2.6040058,2709.8726,8702.797,3259.2366,9295.88,3402.1428,8331.297,8319.32,6557.7476,8489.149,7156.523,8524.95,6826.606,7838.465,7185.834,7448.985,9001.139,10865.491,9352.15,8824.663,6217.7134,6825.32,7965.5073,6858.288,8741.011,7321.2554,5684.416,4265.573,7699.144,9158.149,7240.1357,10078.318,8228.337,9102.049,6980.146,7374.1597,8587.284,8174.6245,7758.276,6807.5703,4320.4087,7835.4424,4967.623,6255.3926,9373.653,3269.158,6304.748,7143.526,6046.296,5594.984,5931.1606,5777.0127,8204.939,6145.2847,7013.689,7459.674,7757.9746,5985.136,7368.42,6879.387,
7964,311.16840496162473,2.6134243,41818.188,194882.03,38278.72,182452.2,43856.32,225022.77,215976.9,192185.77,207500.47,182011.47,220619.78,144345.86,178498.48,187216.11,97608.01,220316.55,214947.66,193329.0,198411.52,147658.69,68036.15,163666.19,78300.98,229972.31,204839.67,177178.78,74977.4,161951.55,226227.12,250946.66,230191.73,177287.0,194103.08,168758.44,248483.6,208755.67,218549.06,189606.0,168549.1,92821.45,161521.77,88834.19,186218.47,205986.33,41900.094,180471.36,167130.23,179216.67,154741.19,107781.77,188645.5,173151.08,175180.25,176735.89,183635.9,184082.38,169883.61,176759.72,174685.3,
8008,348.534678467548,2.6204343,0,7480.7446,0,6550.1714,0,9126.288,6373.269,7556.685,6660.331,6843.874,6888.4956,5779.9277,6718.4307,6472.252,6376.1323,6312.603,6492.2676,6356.7764,6540.3506,6470.884,4942.148,6859.985,4768.064,6476.513,6838.0317,7614.9536,3510.5332,6241.8545,7410.314,6290.4604,6175.121,5761.1006,5640.2017,6296.2656,6367.71,5898.7495,6093.975,6016.1567,6944.9097,3685.68,8247.982,3805.5786,5591.7524,5739.1255,3200.5999,6044.4585,6696.717,5275.028,4010.3674,4600.061,5286.6484,6552.192,5657.8643,5312.9326,6184.764,5542.6113,5556.2124,5211.842,5112.9756,
8010,367.0118619180108,2.6088629,0,16245.107,0,4465.863,0,29173.092,3074.783,44013.582,6847.8926,25716.516,2708.2295,1404.9169,1711.2694,30065.049,1279.9706,2973.8591,23099.955,7559.9995,0,1354.2257,6476.898,1709.6409,10908.307,3518.3887,1236.8577,4076.7002,1289.8091,1367.8612,36317.36,2652.8857,6422.4487,1685.6769,9217.154,1079.3632,3346.035,60173.047,28099.979,1566.6355,0,1179.7413,4180.214,0,1041.2715,81443.27,1500.534,16551.893,1187.6622,39920.906,1980.1892,3579.542,5400.344,9657.854,10866.038,9295.259,9028.446,9441.125,10441.516,8246.089,8387.97,
8011,336.0351009612535,2.633037,0,9546.839,0,7667.784,0,8797.268,8103.9126,8444.23,8185.097,7722.147,7680.2563,7687.008,9766.011,9042.561,5530.921,7883.6133,7406.582,9540.043,9009.755,7760.6514,5604.3057,7624.254,6704.2017,9540.498,9555.831,8765.644,3578.0352,7057.246,7539.777,8368.124,8042.949,6781.359,7040.7627,7515.7905,7278.991,8378.743,7280.2197,7767.1826,6654.6006,4648.1865,8148.026,5541.738,7513.3496,6818.1553,4606.68,7227.326,7189.2856,8435.076,4685.1777,4774.6904,6255.0024,8727.333,6680.345,6310.357,7383.243,7647.93,7527.5845,7052.4194,7311.1387,
8063,247.06060149561293,2.6162677,0,21325.654,0,10825.813,0,19605.613,12363.515,19757.043,25773.088,16637.121,12176.859,19201.957,29169.48,10902.446,9574.49,12848.614,26659.695,13773.28,8528.216,10095.928,5831.3286,6837.399,6997.1836,22734.854,12334.861,14806.6,8947.213,13919.015,27318.018,29160.033,16339.596,20184.842,33543.33,13253.107,51077.99,22220.12,23550.193,19072.738,100649.695,10437.643,30375.254,23551.594,24329.771,36774.945,7407.177,18515.72,13383.632,16477.045,16184.013,21545.1,25308.783,19446.95,20019.455,21143.672,20867.455,17582.643,20576.51,20888.555,20952.055,
8083,311.0560376523242,2.6512146,0,1215.3032,0,1617.952,0,1668.4791,1347.4624,1403.0247,1404.3481,1591.2343,9834.338,1067.3381,1350.2528,1618.3082,1356.1624,1256.8918,1446.9178,1282.6614,1319.7095,1300.6575,0,1304.3041,0,1662.7122,1335.9512,1101.7119,235760.1,1312.1873,1576.2222,1134.0146,1595.0952,1394.0801,1450.0974,1095.1575,2169.6152,1620.3586,1343.1488,1543.3639,1045.8337,479006.25,1731.422,1069.8176,1704.6243,1160.7374,222293.53,1490.041,1137.7401,1713.1044,673841.2,1722.0133,1629.3748,81246.24,79627.72,82298.195,72576.21,63147.004,84088.67,78554.86,81852.97,
8090,260.04731354679024,2.619741,0,67044.25,0,75694.75,0,102735.984,74835.36,137480.78,146103.81,94509.83,105955.17,61805.28,71254.13,40018.586,62163.324,111006.64,146346.27,73413.914,70949.23,61620.35,91279.95,70050.086,72149.72,164046.66,91425.13,68277.67,44920.484,68345.52,48702.16,133217.11,161990.94,41386.914,112935.71,71073.58,121430.83,143609.0,138019.84,75544.57,69897.875,43319.11,86599.016,59179.42,95138.76,96409.7,61217.586,70758.56,64371.793,82839.51,33189.09,54091.812,45732.094,68728.86,63639.164,64012.133,65500.383,72693.78,64370.97,67957.15,67321.95,
8108,230.01314623184805,2.6528902,1709.8756,6341.181,1774.3895,40412.0,2271.1885,7110.3794,18540.121,52793.293,109439.31,54828.574,9610.563,8554.593,101430.37,27516.283,12944.33,7976.6846,30642.334,11419.935,12075.352,24323.203,12163.941,47115.18,10474.785,152683.38,9909.466,18970.664,8405.914,143725.05,7699.0103,10805.564,6813.306,7110.3843,7087.7134,7831.7905,91016.24,6910.071,30084.322,45355.04,17149.549,28969.648,26725.896,8492.989,5617.295,55646.76,12157.872,18388.643,29440.37,8770.113,8012.71,8554.099,58583.727,27980.486,25648.057,26225.367,25454.045,26781.668,25815.525,25775.582,26436.75,
8109,349.00201398400924,2.6690269,0,0,0,14608.601,0,1033.1898,0,58925.848,0,1028.7551,0,10873.985,100814.42,117958.09,0,33855.76,0,1317.0,0,4561.6235,1771.5803,17475.89,12370.786,1602.0073,0,6744.154,0,0,8081.0835,1118.7507,3288.2832,1475.2675,43545.707,1904.0906,1220.6129,13555.026,1017.62854,0,0,0,0,0,1003.4659,0,3897.8447,0,0,1213.3535,0,0,4022.25,10712.411,13410.093,11900.348,12554.767,12292.552,11565.43,11318.998,12284.817,
8113,357.10106599042666,2.6848404,0,19171.357,0,54602.89,0,54268.863,24613.656,118009.52,22772.166,19272.77,26656.809,29451.746,66898.58,66901.94,19082.17,404602.6,33810.223,39485.145,22540.12,57779.49,31641.266,20379.795,21653.447,109523.9,26120.83,62416.61,4555.52,38652.934,64401.113,128694.26,66706.086,179448.86,151731.42,34636.01,92454.09,43743.6,89900.94,52165.156,39339.71,7041.8296,45901.58,44387.645,532842.06,119268.0,5754.061,44392.75,43474.53,92585.42,19291.074,57072.203,76345.625,62895.375,65511.22,71151.46,59760.367,58016.33,67299.27,58951.406,64438.06,
8130,337.0375078255612,2.6818626,0,2772.452,0,16459.33,0,10238.484,3841.5312,9391.008,5849.6436,15029.6,10945.515,2471.4133,4943.081,13973.214,2415.685,47388.336,18113.727,8683.16,3562.6172,5804.5854,2377.0012,3025.245,2571.306,13609.438,3736.6663,3886.3623,1862.9612,7351.076,25679.287,70326.67,9465.787,45603.914,6955.9727,3921.2314,13950.632,10570.059,11832.611,7205.262,3671.3582,2252.1167,10717.488,2133.2134,51185.93,6763.0107,1897.2573,3086.8445,5776.895,3289.1719,3160.8535,4369.5645,17128.332,9864.438,11343.204,9369.041,7775.6763,8075.755,8306.925,8434.155,9679.691,
8138,357.1010304349987,2.6843438,0,19171.357,0,54602.89,0,54268.863,24613.656,118009.52,22772.166,19272.77,26656.809,29451.746,66898.58,66901.94,19082.17,404602.6,33810.223,39485.145,22540.12,57779.49,31641.266,20379.795,21653.447,109523.9,26453.865,62416.61,4555.52,38652.934,64401.113,128694.26,66706.086,179448.86,151731.42,34636.01,92454.09,43743.6,89900.94,52165.156,39339.71,7041.8296,45901.58,44387.645,532842.06,119268.0,5754.061,44392.75,43474.53,92585.42,20529.473,57072.203,76345.625,62895.375,65511.22,71151.46,63266.348,58016.33,67299.27,58951.406,64438.06,
8144,341.0323349896113,2.6974413,0,1176.4425,0,1428.9502,0,1684.5515,1737.4513,1586.1346,1714.0662,4120.2646,1597.8202,1975.0814,8415.454,10824.196,7965.4653,1606.3489,4573.916,1497.9353,4230.8203,1538.205,6469.997,1530.6283,2655.9502,39975.547,2879.5515,6906.319,12665.808,46234.598,4846.9634,3419.7627,1723.6003,2667.1113,1720.7045,1510.003,26768.07,17258.822,1438.2212,1606.7618,1678.5018,19272.33,20374.33,1773.2222,2404.5393,23736.852,14684.714,32258.05,1393.0009,18288.22,43994.742,33582.59,2346.848,14236.217,12660.071,14571.412,11496.832,11237.444,14047.042,11859.827,13611.618,
8148,343.085455906225,2.7018082,0,98013.82,0,307526.12,0,59828.54,38769.484,78853.05,184005.03,184222.8,99690.26,29122.688,107232.93,630304.75,28742.014,285476.94,546937.4,141366.58,27773.42,117934.74,31755.783,31373.986,22107.898,150682.9,55555.8,95954.18,11282.492,63336.45,484265.84,87333.85,164494.3,160353.47,248828.03,43393.797,156253.48,451369.6,197627.66,100638.96,55795.97,12711.832,51382.715,46618.055,351505.5,263317.72,16818.45,94881.97,73998.44,98702.12,41675.273,185467.73,176859.97,145526.77,138556.69,144397.72,109487.01,109311.81,142345.44,112941.85,142176.03,
8156,109.02951325813389,2.6822336,0,0,0,1091.6267,0,0,0,0,0,0,3509.494,0,0,0,0,1016.54333,0,1428.4572,0,0,0,1255.4471,1029.2766,0,1262.2467,0,139207.83,1007.82336,0,0,0,1260.6984,1400.6173,0,1298.1575,0,0,0,0,211612.39,1391.8678,1267.599,0,0,195953.39,0,1048.2223,1195.5464,199730.14,1029.7638,0,24722.262,23256.064,24541.855,22185.008,21449.842,24678.803,27873.252,25593.938,
8161,381.1546730747522,2.6761386,0,0,0,0,0,0,0,1329.5424,0,1099.0988,1403.2345,0,1068.815,3320.338,0,1932.2655,0,1129.8673,1055.3887,1052.3137,2216.9702,1262.9121,1492.32,1276.634,1379.235,1276.9489,0,1463.9606,1547.712,1217.6932,1364.1279,1422.4325,1285.6464,0,1324.8561,1472.0371,5937.0317,134365.9,1187.4955,0,1082.36,0,1111.1145,1082.9554,1021.45496,1183.1045,1694.9385,11295.082,1672.3182,0,178097.88,9274.25,8406.539,8911.284,7885.2188,6633.5137,10055.686,8527.455,9731.457,
8172,368.0543381573089,2.660272,0,1240.2164,1034.4464,2605.4712,0,1924.6057,1920.1653,2368.9482,2200.2136,1872.856,1030.3778,1466.9304,1324.3678,1730.5398,0,22089.52,2761.119,1613.8005,1401.7365,1415.4092,1087.2115,1067.2307,1134.0631,2579.918,1354.3214,1266.832,1350.5121,1069.9023,1876.0969,3023.4307,2818.0425,7224.6226,1966.6426,1473.4695,1933.9674,2945.9143,2584.5625,1907.4966,1372.6302,2205.022,2735.9702,0,36255.895,2247.0894,1387.8271,2192.986,1183.5863,2266.8418,3166.1133,1281.4873,2058.0,1998.2188,2106.8613,1957.7039,2233.917,1408.9434,1950.7146,1935.675,1835.1333,
8187,197.04682087935106,2.7231529,0,0,0,1311.8689,0,1547.7162,1580.4225,1307.0918,1559.1052,1188.3867,8862.428,2074.3296,1029.2852,1218.0452,8257.86,1571.6282,1192.3833,6132.9883,1570.5392,7063.513,3737.781,1288.1211,2976.506,5950.5767,1277.8876,1820.0005,299658.0,5388.144,1413.0453,1421.4174,4994.5786,1208.8915,1344.3976,3407.699,4915.0938,1393.1223,1501.9332,3488.554,1582.349,518475.12,1825.35,4140.5537,1278.0607,2708.4392,495539.84,6441.0635,6309.3135,2048.5112,495138.4,10600.582,7499.6724,61241.137,56717.39,55955.273,50242.617,48246.45,57319.5,55631.758,55103.582,
8202,109.0294473073414,2.711956,0,0,0,0,0,0,0,0,0,0,3509.494,0,0,0,0,1016.54333,0,0,0,0,0,0,0,0,1262.2467,0,139207.83,0,0,0,0,1260.6984,1382.6327,0,1085.1237,0,0,0,0,211612.39,1227.1835,0,0,0,206164.1,0,1048.2223,0,199730.14,1029.7638,1059.5182,24722.262,23256.064,24541.855,22185.008,21449.842,24678.803,27873.252,25593.938,
