m.z,r.t,p.value,t.score
419.2281,6.362,0.99,-0.012210691995218426
421.0558,3.818,0.389,-0.9000738441851779
421.0582,5.463,0.725,0.36169553013726563
421.9984,3.301,0.692,0.40839956506611264
422.0501,0.727,0.366,-0.9469667474513159
422.1067,0.783,0.968,0.041682764233259076
422.1084,2.915,0.54,-0.6346996662507153
423.0571,0.703,0.165,-1.4990454423270387
424.0493,0.721,0.0964,1.8347314010874747
425.145,4.374,0.452,0.7826243462342216
427.0844,2.991,0.127,-1.6623178493955622
427.1967,4.894,0.0432,-2.313637961894202
427.197,3.64,0.0256,-2.6192511441408928
427.197,4.049,0.0385,-2.3822792798531154
428.0941,2.98,0.462,-0.7652831805481977
428.0955,4.037,0.848,-0.1970587176012888
428.0976,3.601,0.212,-1.334173314624027
429.0423,3.352,0.72,-0.3682716546345817
429.0815,4.032,5.53e-8,14.300935340746623
429.082,3.756,8.14e-8,13.732174419818701
429.083,3.201,3.23e-7,11.870765002033119
429.1762,5.798,0.191,1.4038747000431686
431.0534,0.666,0.402,-0.8747491119770539
431.0979,3.907,3.58e-6,9.146267898804915
432.1213,3.706,0.729,-0.35571301023322555
433.0646,4.045,0.0288,2.550533597902397
433.1136,4.519,0.00125,4.4421525948695235
433.113,4.886,5.82e-8,14.223054941170258
433.2076,5.283,0.708,0.38531994443111695
433.2077,4.995,0.768,-0.30339920663646475
434.1396,3.922,0.537,-0.6398271158323093
435.2232,5.611,0.384,0.9102122788396759
437.0497,3.488,0.587,-0.5619428203177859
437.0526,5.832,0.235,1.262867081686635
437.18,7.078,0.114,1.7325719007154428
439.056,0.753,0.234,1.2674139103340245
439.1146,6.219,0.434,-0.8148074530941799
439.1607,4.307,0.392,0.8950701219485282
439.1608,3.725,0.11,-1.7512379605165327
439.1608,4.66,0.384,0.9110975720915039
441.0612,2.876,0.51,-0.6827513490751104
441.1026,3.212,0.0783,-1.9610821240780558
442.19,5.313,0.689,0.41214736041787287
443.1557,5.98,0.18,1.4425491969328326
445.0782,4.484,4.57e-5,6.830647930955077
445.0903,0.667,0.702,0.39342930034966717
445.1072,3.893,0.659,0.45515688199728427
446.1795,4.499,0.524,-0.6607367990006048
446.1831,4.341,0.404,0.8720009283061596
446.2907,6.081,0.579,0.5732579854074538
446.2908,6.024,0.829,0.22152338156180867
446.2909,6.562,0.793,-0.2694270473672388
447.0919,4.504,0.0663,2.0603793332844504
447.0921,4.067,0.0544,2.1778995261622915
447.0928,3.777,0.0032,3.852655178765937
447.092,4.187,0.0305,2.5179244795647446
448.1961,5.778,0.953,-0.06075425529640077
448.1966,4.911,0.227,-1.285871037086773
448.3058,6.47,0.765,-0.3070300575107283
449.0698,2.589,0.217,1.3163452563768212
449.1074,4.301,0.00289,3.914249440109564
449.254,8.044,0.899,-0.13024813482012149
457.0689,0.726,0.225,-1.294395762513745
457.0963,2.367,0.18,-1.4411830171624593
457.097,2.652,0.111,-1.7482059869962365
457.2207,6.206,0.52,-0.6661929494268897
458.9733,3.815,0.647,0.4719447335085638
459.0843,2.964,0.294,1.1070178368618546
459.0924,4.452,0.089,-1.8833737104397716
459.093,3.801,7.19e-9,17.666590842077795
459.1504,4.33,0.176,1.4569932689016019
459.1629,2.778,0.782,0.28466362827849745
461.0863,3.571,0.229,-1.2808376662000118
461.1337,5.706,0.5,0.6998789535860578
461.2388,5.842,0.925,-0.0960601218131302
462.1766,4.998,0.961,-0.05035816341952199
463.0831,5.418,0.488,-0.720580546473602
463.2334,5.897,0.656,-0.45948777134319224
464.0663,2.822,0.092,-1.8632586171935621
464.1436,2.856,0.787,-0.2778236209687272
464.1437,2.772,0.7,-0.39654043180502874
464.1437,2.808,0.817,-0.23723039851183167
464.1438,3.474,0.899,0.13061377536785723
465.0845,4.208,0.0698,-2.0297748451418167
465.2493,6.146,0.657,-0.4577488363299498
467.1506,5.777,0.66,0.4530887237972068
467.1919,5.446,0.568,0.590400965360526
467.2645,5.878,0.897,0.1332287815862763
468.0451,0.696,0.632,-0.4946624299728225
471.0822,3.708,0.0973,-1.8291790018856495
471.2417,6.297,0.704,0.39124018328994337
473.0995,3.464,0.632,0.49410814694852995
473.0996,2.932,0.769,0.30238963517205525
473.1448,4.73,0.944,-0.07192301093489449
475.0782,0.667,0.689,-0.41144977075072797
475.2184,5.932,0.565,0.5955079329203662
476.0359,3.919,0.982,-0.02252728447584798
477.1039,2.949,0.821,-0.23241486858956484
477.1039,4.686,0.0631,-2.090525078636572
477.2332,5.701,0.853,-0.1896981194891729
479.0459,2.443,0.279,-1.1450903787252686
479.0465,3.005,0.481,-0.7320254940223095
479.0506,0.791,0.326,-1.0321277027931923
479.2283,5.383,0.65,-0.4673685025135471
480.0818,0.682,0.685,0.41774344678937764
480.1372,3.468,0.893,-0.13827749782719478
481.0163,4.286,0.862,0.177832674817214
481.2073,5.68,0.215,1.3230920057162432
481.2439,5.242,0.563,-0.5984110098699857
482.2186,4.626,0.885,-0.1480335197331922
484.0498,2.566,0.417,-0.8464282892096884
485.0499,4.198,0.17,1.47894824840612
485.0955,0.681,0.76,-0.3133188350326205
485.1661,4.43,0.844,0.20148964014109064
486.1199,5.689,0.927,0.094419573754871
487.0759,2.632,0.204,-1.3591667487593553
489.0926,0.758,0.288,-1.1218971429948166
489.2111,3.578,0.352,-0.9755362195073292
489.2123,4.076,0.218,-1.3154532316221865
489.27,6.391,0.674,0.43332640863430727
489.27,6.555,0.795,0.26679012545037684
491.191,4.507,0.249,-1.2252319711072766
491.228,5.918,0.559,0.604287732684783
491.2855,6.773,0.296,1.1027453243647707
492.1871,5.243,0.334,-1.0158652446662257
492.1884,4.319,0.227,-1.2862502218065186
493.0631,3.69,0.0407,-2.3491890194578318
493.0642,3.179,0.477,-0.7394606948352082
493.1666,4.573,9.79e-5,6.227473802819508
493.228,4.95,0.703,0.39182887691912494
493.2439,6.516,0.291,1.1147651387618565
494.1144,0.666,0.429,-0.8233871602429084
495.1174,4.369,0.307,-1.0760407806874324
495.2227,4.812,0.631,-0.49484986855460633
495.2229,3.594,0.74,0.3412935287736549
495.2232,5.846,0.0762,1.9774903528183636
495.223,4.067,0.697,-0.4001756340605774
495.296,6.494,0.826,0.22559907033562923
496.198,6.048,0.933,0.08631051867856372
497.0695,3.785,1.16e-7,13.235046037148637
497.2379,4.163,0.862,-0.17839223344837185
497.2751,5.86,0.669,-0.4400679479733893
499.0756,0.705,0.0724,-2.0082513340518378
500.1902,3.066,0.545,-0.6266277806873575
500.282,5.708,0.325,-1.0358980703548302
501.1339,4.505,0.695,-0.4030632529303224
501.2122,5.698,0.0962,-1.8358621936147057
502.1148,5.219,0.888,0.1446364210115549
502.2071,0.806,0.947,-0.06754417692210755
505.2452,7.002,0.0621,2.099394757209124
507.2078,4.607,0.862,0.1780075482740957
507.2079,4.889,0.609,0.5279851133591247
507.2231,6.98,0.0929,-1.857623377017126
509.0384,0.699,8.19e-6,8.337022198233187
509.0409,3.291,1.55e-6,10.024149717179668
509.0519,2.681,0.329,-1.0255160775960763
509.2379,5.991,0.89,-0.14131479927305168
509.2751,5.084,0.941,-0.07598274943152508
509.2751,6.332,0.84,0.2066098431791113
509.2752,5.821,0.97,0.0382633472620035
510.2524,6.169,0.701,0.39482277737830246
511.2181,5.843,0.132,1.6388433260877437
511.2544,5.206,0.8,0.25959106991477915
511.2909,6.014,0.874,0.16219505291593772
512.1916,6.018,0.844,-0.20160517624223917
512.2682,6.624,0.764,0.30842723876797984
513.0964,3.899,0.267,1.1759772430767528
514.136,3.993,0.194,1.3921087070816842
514.1681,4.367,0.281,-1.138970649849893
514.1698,4.543,0.153,-1.5455534223255676
515.1648,5.296,0.244,-1.2366360652176345
517.0977,4.399,0.241,-1.2473658905995264
519.223,7.484,0.509,0.6847221060916928
521.1082,4.508,4.51e-5,6.840536791300215
521.239,6.221,0.291,1.1154759269466623
524.0845,0.705,0.853,0.1899809874685007
525.0334,3.606,1.49e-6,10.067445855048447
525.27,5.101,0.958,0.05390820278711553
526.0995,0.675,0.495,-0.7089805822769302
526.114,3.463,0.426,0.8303162146480618
526.2476,5.551,0.667,0.4436296929784446
528.2617,5.454,0.8,0.260641282582338
528.2633,5.962,0.701,0.39502227833862386
529.121,5.76,0.639,0.4835083775005715
529.162,5.829,0.98,0.025463689125387455
531.0773,4.532,0.0699,2.0295950863505823
531.1447,4.141,0.83,0.2197355896684115
536.1898,4.583,0.971,-0.03786745263954498
539.1147,5.072,0.711,-0.3810095542378843
539.2494,4.677,0.537,-0.6387434790926086
541.1207,0.663,0.973,-0.03468553595344386
541.2651,4.526,0.413,-0.8540211330275633
541.2651,4.807,0.623,-0.5069589776553324
541.265,4.928,0.775,-0.2937457493685355
543.0792,0.704,0.434,0.8152873337246997
543.2074,5.421,0.191,-1.4033852244993457
544.1789,6.025,0.259,-1.1977018070489034
544.2886,5.154,0.764,-0.30831692896803153
547.1102,3.005,0.753,-0.32386361093644095
547.1106,0.67,0.339,-1.0046590002445175
549.1196,2.793,0.649,-0.46880852774680626
549.1948,4.514,0.617,0.5154768894725559
549.1963,2.777,0.618,0.5147297307900199
550.1307,0.664,0.616,-0.5171879878677165
553.1926,5.396,0.113,1.7355152902801592
555.0787,2.996,0.165,-1.4998950846744972
557.2465,7.479,0.39,0.8977921175734165
559.1102,0.68,0.418,-0.8444077139824029
562.1922,4.035,0.728,-0.35719176675913367
563.1044,2.949,0.268,-1.1720623299853923
565.1557,4.485,0.729,0.35572860197496536
565.1563,4.799,0.79,0.27364647709634987
565.3012,5.907,0.695,0.40308286017472655
566.3329,6.114,0.718,0.3719525044905594
567.3168,5.938,0.809,0.24847524972891608
567.317,6.697,0.951,0.0629804298533995
569.0928,2.988,0.064,-2.08139665709805
569.0956,3.38,0.449,-0.7870924176983333
569.1299,4.178,0.835,-0.2144482402773727
569.1307,3.754,0.757,-0.3176553249081923
569.1751,3.441,0.657,0.4570841263800182
571.1469,3.618,0.865,-0.17459062253699426
571.1476,4.081,0.569,-0.5881887181470008
572.1094,3.326,0.452,0.7817229375028181
572.2105,4.512,0.0118,-3.073439066048557
572.2528,4.339,0.807,-0.2502428066286583
573.2393,7.26,0.95,0.06479976628830153
573.2395,6.305,0.948,0.06671352505250873
576.1317,0.792,0.733,-0.35036755734543806
576.1384,0.705,0.0108,-3.1230517068911885
577.1184,2.969,0.341,-0.9991018025081666
579.0457,0.796,0.874,0.16321416078301776
579.2066,4.211,0.063,-2.091597848657493
580.1297,2.848,0.613,-0.522296272061342
583.1089,3.742,0.686,-0.4165801040732197
583.3118,5.69,0.768,0.3029396599524896
583.3118,5.932,0.861,-0.179784786313769
584.1374,3.972,0.667,0.443890967475856
585.0184,3.643,0.136,1.6196092056391282
589.3024,5.037,0.55,-0.6183682161759896
590.1068,3.469,0.559,-0.6047835492623435
591.3184,5.021,0.591,0.55471616862562
593.3333,5.048,0.591,0.5547729399406715
594.0962,3.363,0.789,0.2749951394252471
594.3642,5.768,0.505,0.6915389285897283
596.1248,2.733,0.504,-0.6926972714579783
600.2843,4.732,0.789,0.27430328943836435
601.2255,5.243,0.685,0.4175762176852834
605.1126,3.023,3.13e-5,7.1431695812152505
606.9991,3.815,0.807,0.2511628238280406
607.1267,3.483,0.316,-1.0550312107284323
608.1059,3.3,0.912,-0.11340487349087633
610.164,2.859,0.582,0.568456443056426
611.069,3.647,0.589,-0.5580614101891513
611.1667,3.462,0.352,0.976294078142104
613.3589,5.89,0.674,0.4330859407889102
617.1836,4.515,0.00117,4.484883029239989
618.1838,3.802,0.546,-0.6242816151814554
618.1913,4.649,0.727,0.3590783572517885
623.0319,2.6,0.486,-0.7227125551656831
624.3385,6.01,0.74,0.3411067259712614
625.0354,3.814,0.425,0.8318679484924402
627.3743,6.176,0.628,-0.4992332192154416
629.3537,5.37,0.782,0.28455738494580257
636.1806,3.455,0.21,1.3388536479959756
639.0783,3.758,8.38e-6,8.315119513829499
640.3332,4.371,0.42,-0.8410427382992282
640.3334,5.395,0.886,0.14704530431556426
645.1893,2.881,0.105,-1.7824508608545178
645.1896,3.451,0.952,-0.062048548800577606
649.0893,3.836,0.394,0.8898141685459484
651.3856,5.28,0.908,-0.11806106181252209
653.1834,2.294,0.569,-0.5895887341342845
659.2045,2.918,0.286,-1.126663956527055
665.1832,2.777,0.522,-0.66281301151641
665.1833,2.829,0.454,-0.7788238887532482
669.1448,2.74,0.614,0.520144898189926
673.2558,7.365,0.748,0.3307031199850826
674.1395,3.477,0.782,0.28431835624759766
675.1222,2.643,0.613,0.5216171937548245
679.1625,3.856,0.66,-0.4532425755111603
680.165,3.608,0.67,-0.43948244474761133
680.2306,4.136,0.352,0.9757299925331517
681.2357,4.115,0.0488,2.2422846931827807
685.341,5.775,0.375,0.9275604556730906
690.3154,4.751,0.37,0.9394832446777815
691.3179,4.171,0.0271,-2.5875618741766906
741.1857,3.018,0.173,-1.4689711822521798
744.2193,2.763,0.939,0.07888947374517533
744.2195,3.468,0.761,0.3129024666448967
750.2363,3.468,0.731,0.3542536582564108
78.9585,0.702,0.364,0.9519439389035236
801.2549,4.519,0.183,1.4293808735308822
817.2886,4.438,0.259,-1.1955420795241685
845.2477,4.186,0.0582,-2.1383512477672126
853.2516,4.121,0.164,-1.5035478970856966
869.3936,6.15,0.298,-1.0972692987359287
889.161,3.783,0.554,-0.6127779301383407
908.2639,4.165,0.333,-1.0171764510057628
913.2118,3.895,0.163,-1.5050291062604648
951.181,3.008,0.507,-0.6886632785256346
973.198,3.133,0.186,-1.420751438816061
