m/z,rt,p-value,t-score
418.1327,4.164,0.426,0.8299740745383531
419.1134,0.748,0.693,-0.4060666407501399
419.1155,2.861,0.326,-1.0327196195531412
419.2281,6.362,0.119,1.7040172834442224
421.0558,3.818,0.673,0.43453142196275046
421.0582,5.463,0.212,1.331994556138573
421.9984,3.301,0.189,1.4088831274443898
422.0501,0.727,0.758,-0.3166590858970358
422.1067,0.783,0.472,0.7468934113959285
422.1084,2.915,0.206,-1.3519965068652187
423.0571,0.703,0.234,-1.266334997766888
424.0493,0.721,0.0604,2.115918790404044
425.145,4.374,0.117,-1.7131906696788934
427.0844,2.991,0.555,-0.6103927906018083
427.1967,4.894,0.116,-1.7220887742511042
427.197,3.64,0.0154,-2.9152371668778425
427.197,4.049,0.0117,-3.079158898972563
428.0941,2.98,0.736,0.34606591858470587
428.0955,4.037,0.293,1.1092918716832432
428.0976,3.601,0.74,-0.3411092364019103
429.0423,3.352,0.882,0.15198059544150733
429.0815,4.032,9.46e-7,10.57962043545921
429.082,3.756,5.58e-7,11.197913417411183
429.083,3.201,1.13e-6,10.376467698944403
429.1762,5.798,0.0311,2.5065969784437065
431.0534,0.666,0.0179,-2.82770573222967
431.0979,3.907,9.66e-7,10.55563022335936
432.1213,3.706,0.413,-0.8548900752897274
433.0646,4.045,0.00117,4.483248321582775
433.1136,4.519,7.51e-4,4.775541056837153
433.113,4.886,7.6e-7,10.832767330284492
433.2076,5.283,0.366,0.945986686516189
433.2077,4.995,0.971,-0.03768331031780971
434.1396,3.922,0.0272,-2.584975785296162
435.2232,5.611,0.411,0.8588395355200612
437.0497,3.488,0.963,0.04773597473921358
437.0526,5.832,0.0284,2.5604606268682524
437.18,7.078,0.0707,2.0227047545406935
439.056,0.753,0.912,-0.11271527859382299
439.1146,6.219,0.407,-0.8654487175869657
439.1607,4.307,0.719,0.3694472195138664
439.1608,3.725,0.852,0.1918869817440484
439.1608,4.66,0.675,0.43174607357398237
441.0612,2.876,0.704,0.3904862831812436
441.1026,3.212,0.386,-0.9058217053839777
442.19,5.313,0.544,-0.6279463187547717
443.1557,5.98,0.204,1.3580411406765318
445.0782,4.484,2.34e-5,7.392075030623405
445.0903,0.667,0.518,-0.6701129893371078
445.1072,3.893,0.875,-0.1611816854844869
446.1795,4.499,0.686,0.4166687682292693
446.1831,4.341,0.801,0.2593850738768909
446.2907,6.081,0.171,1.474939569160642
446.2908,6.024,0.0923,1.8611097861550996
446.2909,6.562,0.533,0.6456412293493488
447.0919,4.504,0.0177,2.8358090370221767
447.0921,4.067,0.016,2.895355088160426
447.0928,3.777,1.59e-4,5.8629396405999
447.092,4.187,0.0082,3.2863655234222806
448.1961,5.778,0.346,0.9895118500654354
448.1966,4.911,0.284,-1.1324416365163852
448.3058,6.47,0.845,0.20068713304636532
449.0698,2.589,0.0215,2.722287387839113
449.1074,4.301,1.94e-4,5.717156825764646
449.254,8.044,0.0305,-2.5169318875378424
457.0689,0.726,0.187,-1.4177374389213657
457.0963,2.367,0.334,-1.0149231046994796
457.097,2.652,0.993,-0.008546735610952483
457.2207,6.206,0.153,-1.5485098148481315
458.9733,3.815,0.187,1.4157234606961806
459.0843,2.964,0.0348,2.440971129381446
459.0924,4.452,0.308,-1.073956188003661
459.093,3.801,1.91e-8,15.975247573654121
459.1504,4.33,0.121,1.694340810684777
459.1629,2.778,0.737,-0.34508618476180475
461.0863,3.571,0.462,-0.7656442933223895
461.1337,5.706,0.695,-0.4039246407926519
461.2388,5.842,0.624,0.5063604987555055
462.1766,4.998,0.286,-1.1265783380335495
463.0831,5.418,0.0712,-2.0180924292289233
463.2334,5.897,0.0142,-2.9648025991324625
464.0663,2.822,0.656,-0.45864589206340983
464.1436,2.856,0.249,1.2230408952444536
464.1437,2.772,0.424,0.8341812714282656
464.1437,2.808,0.228,1.2837723651970832
464.1438,3.474,0.39,0.8976768082010912
465.0845,4.208,0.00567,-3.5061254187003956
465.2493,6.146,0.0398,-2.3626480810705077
467.1506,5.777,0.284,-1.131411113362278
467.1919,5.446,0.693,-0.40645695281145583
467.2645,5.878,0.166,-1.4932646701797458
468.0451,0.696,0.336,1.0100487780512566
471.0822,3.708,0.598,-0.5451601497787467
471.2417,6.297,0.329,1.0268992729083373
473.0995,3.464,0.13,1.6521997667889836
473.0996,2.932,0.158,1.5262003386879166
473.1448,4.73,0.688,0.4135873378514277
475.0782,0.667,0.0327,-2.477008549238521
475.2184,5.932,0.502,0.6961887808879206
476.0359,3.919,0.882,0.15277616792957865
477.1039,2.949,0.279,1.145561948686998
477.1039,4.686,0.00141,-4.364231691935234
477.2332,5.701,0.356,0.9677619377617317
479.0459,2.443,0.702,-0.39412558465962166
479.0465,3.005,0.832,0.21840396809239604
479.0506,0.791,0.9,0.1285051017675299
479.2283,5.383,0.362,-0.9555584035407347
480.0818,0.682,0.25,-1.2224468991411914
480.1372,3.468,0.0645,2.077512223462994
481.0163,4.286,0.508,-0.6871935101048625
481.2073,5.68,0.311,1.0662333036764453
481.2439,5.242,0.112,-1.7426391621642467
482.2186,4.626,0.0974,1.8288452443572134
484.0498,2.566,0.727,0.3595936151944057
485.0499,4.198,0.632,0.49393855027521094
485.0955,0.681,0.64,-0.48277055038817407
485.1661,4.43,0.55,-0.6182118645060621
486.1199,5.689,0.267,1.1761698434898633
487.0759,2.632,0.591,-0.5546969867545262
489.0926,0.758,0.917,-0.10752216495409642
489.2111,3.578,0.0588,-2.132107468579593
489.2123,4.076,0.0609,-2.1116702194003008
489.27,6.391,0.342,0.9974399718874091
489.27,6.555,0.471,0.7499749652397134
491.191,4.507,0.0609,-2.111867262010192
491.228,5.918,0.557,0.6076985572214866
491.2855,6.773,0.58,0.5726476475133269
492.1871,5.243,0.168,-1.4847859104161474
492.1884,4.319,0.0319,-2.4913751594219877
493.0631,3.69,0.0438,-2.3055212724377907
493.0642,3.179,0.312,-1.0640078506337856
493.1666,4.573,6.98e-4,4.82378119248701
493.228,4.95,0.44,-0.8048925011343597
493.2439,6.516,0.799,-0.2612893922106952
494.1144,0.666,0.565,0.5953631303763668
495.1174,4.369,0.571,-0.5859073906781903
495.2227,4.812,0.904,-0.12336760804642834
495.2229,3.594,0.806,-0.2520957276100006
495.2232,5.846,0.00455,3.638677402090417
495.223,4.067,0.859,0.1817767656311285
495.296,6.494,0.454,-0.778157968610687
496.198,6.048,0.519,-0.6684510676364133
497.0695,3.785,1.81e-5,7.6126925280256
497.2379,4.163,0.446,-0.7931958735077926
497.2751,5.86,0.956,0.05664324175256299
499.0756,0.705,0.467,-0.7558611969240249
500.1902,3.066,0.348,0.9856052292423491
500.282,5.708,0.348,0.9837676583320211
501.1339,4.505,0.929,-0.09152359538390757
501.2122,5.698,0.0294,-2.5399973680101917
502.1148,5.219,0.866,0.17365610943226303
502.2071,0.806,0.352,0.9761782655951879
505.2452,7.002,0.716,0.3738034700566119
507.2078,4.607,0.21,-1.3405700768567963
507.2079,4.889,0.213,-1.331644533227624
507.2231,6.98,0.227,-1.2878074725997066
509.0384,0.699,7.15e-6,8.465811535383823
509.0409,3.291,9.11e-8,13.572124462519243
509.0519,2.681,0.667,0.4433060685846728
509.2379,5.991,0.684,-0.41935037610283443
509.2751,5.084,0.111,-1.7489641744349858
509.2751,6.332,0.182,-1.4360234625825585
509.2752,5.821,0.04,-2.3596863587896877
510.2524,6.169,0.374,-0.9297199790427335
511.2181,5.843,0.174,1.4622883673982277
511.2544,5.206,0.163,1.5054526308543947
511.2909,6.014,0.2,-1.3722569245248317
512.1916,6.018,0.146,-1.577232365031746
512.2682,6.624,0.23,1.2785444538214754
513.0964,3.899,0.248,1.225507731641203
514.136,3.993,0.148,1.5681172058342314
514.1681,4.367,0.189,-1.4091573088807419
514.1698,4.543,0.0504,-2.2236354425213163
515.1648,5.296,0.319,-1.048360592633144
517.0977,4.399,0.113,-1.7369394784693226
519.223,7.484,0.992,-0.010080835449044005
521.1082,4.508,1.05e-4,6.174921277404917
521.239,6.221,0.474,0.7441238738996335
524.0845,0.705,0.822,0.2311283559148432
525.0334,3.606,1.02e-6,10.488810691172098
525.27,5.101,0.216,-1.3199786357245173
526.0995,0.675,0.352,0.9760120885785342
526.114,3.463,0.712,0.38028383402788607
526.2476,5.551,0.169,-1.4824691887234085
528.2617,5.454,0.943,0.07336697974377739
528.2633,5.962,0.0407,-2.3487398044111214
529.121,5.76,0.629,-0.4988145158478717
529.162,5.829,0.637,0.48617893831947145
531.0773,4.532,0.0524,2.200047287610568
531.1447,4.141,0.825,-0.2270223486410763
536.1898,4.583,0.657,0.4581539103987979
539.1147,5.072,0.791,0.2719041141921386
539.2494,4.677,0.119,-1.7071643858104235
541.1207,0.663,0.452,-0.7824281555535064
541.2651,4.526,0.0658,-2.065367823190139
541.2651,4.807,0.125,-1.6730418749009246
541.265,4.928,0.206,-1.3509080938557656
543.0792,0.704,0.724,0.363776126317086
543.2074,5.421,0.469,-0.7530923713124309
544.1789,6.025,0.517,-0.6714390687129103
544.2886,5.154,0.861,0.18019321261410193
547.1102,3.005,0.454,-0.7792694915708583
547.1106,0.67,0.0835,-1.9219726102267645
549.1196,2.793,0.491,0.7145198104911626
549.1948,4.514,0.593,-0.5516310732115524
549.1963,2.777,0.0784,1.9603102472402638
550.1307,0.664,0.0391,-2.372317920637352
553.1926,5.396,0.547,-0.6235589937787496
555.0787,2.996,0.929,-0.09079341433205157
557.2465,7.479,0.0768,1.9727838194319285
559.1102,0.68,0.766,-0.30521529724124674
562.1922,4.035,0.491,-0.7149781442903838
563.1044,2.949,0.103,-1.7930433322346477
565.1557,4.485,0.724,0.36279518467550503
565.1563,4.799,0.538,0.6370168373798241
565.3012,5.907,0.263,1.1868524293357776
566.3329,6.114,0.479,-0.7359962640424975
567.3168,5.938,0.975,-0.03267654178725654
567.317,6.697,0.744,-0.3350858818517746
569.0928,2.988,0.954,-0.05862740212729936
569.0956,3.38,0.66,0.45395757668336967
569.1299,4.178,0.743,0.3370198396975914
569.1307,3.754,0.175,-1.461486737871992
569.1751,3.441,0.0868,1.8990847698430686
571.1469,3.618,0.157,-1.5302416633772549
571.1476,4.081,0.699,-0.39810772081921875
572.1094,3.326,0.369,-0.9407218214365656
572.2105,4.512,0.03,-2.527124641627393
572.2528,4.339,0.0212,-2.7311138458197046
573.2393,7.26,0.0671,-2.053985731427469
573.2395,6.305,0.492,0.7134252121327046
576.1317,0.792,0.0598,-2.122227382046777
576.1384,0.705,0.00169,-4.248667661465882
577.1184,2.969,0.699,-0.39748077539580384
579.0457,0.796,0.258,1.2004330769645408
579.2066,4.211,0.0238,-2.6635367570207484
580.1297,2.848,0.508,0.6861202301716952
583.1089,3.742,0.911,-0.11405009000102159
583.3118,5.69,0.605,-0.5345358764622582
583.3118,5.932,0.711,-0.3816589852552533
584.1374,3.972,0.372,0.9348907906790936
585.0184,3.643,0.142,1.5955412897313859
589.3024,5.037,0.365,0.949826455962137
590.1068,3.469,0.212,1.333417691320088
591.3184,5.021,0.0192,2.786554013544445
593.3333,5.048,0.00673,3.4038987535124634
594.0962,3.363,0.595,0.5488633756781472
594.3642,5.768,0.0927,1.8588806442867014
596.1248,2.733,0.984,0.020564464160787707
600.2843,4.732,0.22,-1.3091818671535496
601.2255,5.243,0.382,-0.9146183371577892
605.1126,3.023,1.88e-5,7.581454741773262
606.9991,3.815,0.319,1.0488116468956565
607.1267,3.483,0.864,-0.17522956909965545
608.1059,3.3,0.246,-1.2319020744127793
610.164,2.859,0.0963,1.8357296405762362
611.069,3.647,0.979,0.026676623107572676
611.1667,3.462,0.686,0.41561206253543753
613.3589,5.89,0.0293,-2.5412848566961665
617.1836,4.515,0.00101,4.57788287888981
618.1838,3.802,0.993,-0.008593819719743195
618.1913,4.649,0.785,0.280663599276893
623.0319,2.6,0.66,0.4529423038086669
624.3385,6.01,0.755,-0.32085182976517473
625.0354,3.814,0.157,1.5301429057649847
627.3743,6.176,0.17,-1.4783587884144465
629.3537,5.37,0.132,-1.641459638579274
636.1806,3.455,0.911,-0.1145636964192724
639.0783,3.758,2.19e-5,7.44894162471479
640.3332,4.371,0.261,-1.1900976767868017
640.3334,5.395,0.275,1.1553653692624593
645.1893,2.881,0.606,0.5323294195460676
645.1896,3.451,0.715,0.37520422919492086
649.0893,3.836,0.162,1.509243772623432
651.3856,5.28,0.593,-0.5514220127450147
653.1834,2.294,0.342,0.9980182278455894
659.2045,2.918,0.421,-0.8387409377752618
665.1832,2.777,0.661,0.45151581571979954
665.1833,2.829,0.504,0.6923898199344015
669.1448,2.74,0.164,1.5000723131748834
673.2558,7.365,0.444,-0.7965779692368432
674.1395,3.477,0.124,1.678883544784309
675.1222,2.643,0.299,-1.0958915020332958
679.1625,3.856,0.106,-1.7788533880623771
680.165,3.608,0.636,-0.48763053820758406
680.2306,4.136,0.348,0.9855939167760954
681.2357,4.115,0.289,1.1199411455883939
685.341,5.775,0.851,-0.19327695739526166
690.3154,4.751,0.095,1.8438431951027154
691.3179,4.171,0.0211,-2.733884404204939
741.1857,3.018,0.346,-0.9894278332900733
744.2193,2.763,0.313,1.0617545204244774
744.2195,3.468,0.246,1.2316490167371192
750.2363,3.468,0.15,1.5580834190145552
78.9585,0.702,0.574,0.5814276758297122
801.2549,4.519,0.5,0.7002786130165899
817.2886,4.438,0.417,-0.846953083942659
845.2477,4.186,0.128,-1.6593824627913702
853.2516,4.121,0.305,-1.081183989149989
869.3936,6.15,0.338,-1.0056676809533394
889.161,3.783,0.35,0.9795522117225197
908.2639,4.165,0.346,-0.9894278332900733
913.2118,3.895,0.337,-1.009165000034089
951.181,3.008,0.343,0.9956422579262224
973.198,3.133,0.334,-1.015128896443775
