Query.Mass,Matched.Compound,Matched.Form,Retention.Time,Mass.Diff,Empirical.Compound
349.0943,C14874,M-H+O[-],3.648,0.000633533,EC000279
339.089,C14877,M-H[-],3.56,0.000876467,EC000280
339.0892,C14877,M-H[-],3.494,0.001076467,EC000280
355.084,C14877,M-H+O[-],3.477,0.000966467,EC000280
119.0352,C15587,M-H[-],5.013,0.001123533,EC000176
119.03528,C15587,M-H[-],4.472,0.001043533,EC000177
119.0359,C15587,M-H[-],5.512,0.000423533,EC000178
135.0299,C15587,M-H+O[-],6.065,0.001333533,EC000178
135.03,C15587,M-H+O[-],5.533,0.001233533,EC000178
135.0302,C15587,M-H+O[-],5.655,0.001033533,EC000178
165.0405,C15587,M+HCOO[-],6.233,0.000745,EC000178
165.04055,C15587,M+HCOO[-],5.703,0.000695,EC000178
165.04056,C15587,M+HCOO[-],6.024,0.000685,EC000178
179.0559,C15587,M+CH3COO[-],5.977,0.000995,EC000178
179.056,C15587,M+CH3COO[-],6.344,0.000895,EC000178
179.0561,C15587,M+CH3COO[-],5.436,0.000795,EC000178
179.0562,C15587,M+CH3COO[-],5.704,0.000695,EC000178
322.1117,C15658,M-H2O-H[-],3.713,0.002623533,EC000281
340.1245,C15658,M-H[-],4.553,0.000423533,EC000282
340.12454,C15658,M-H[-],5.186,0.000383533,EC000283
340.12456,C15658,M-H[-],4.57,0.000363533,EC000282
340.1259,C15658,M-H[-],4.777,0.000976467,EC000282
478.084,C15976,M-H2O-H[-],2.021,0.000623533,EC000284
239.0016,C16196,M-H[-],0.993,0.000323533,EC000285
239.0036,C16196,M-H[-],5.67,0.001676467,EC000286
300.0392,C16265,M-H[-],6.324,0.000323533,EC000287
300.0393,C16265,M-H[-],5.464,0.000223533,EC000288
147.0298,C16353,M-H2O-H[-],5.656,0.001423533,EC000224
147.02984,C16353,M-H2O-H[-],6.996,0.001383533,EC000224
147.02988,C16353,M-H2O-H[-],5.173,0.001343533,EC000225
165.0405,C16353,M-H[-],6.233,0.001323533,EC000224
165.04055,C16353,M-H[-],5.703,0.001273533,EC000224
165.04056,C16353,M-H[-],6.024,0.001263533,EC000224
165.0418,C16353,M-H[-],1.302,2.35E-05,EC000226
165.042,C16353,M-H[-],0.562,0.000176467,EC000227
225.0628,C16353,M+CH3COO[-],1.132,0.000405,EC000226
163.0247,C16355,M-H2O-H[-],5.69,0.001423533,EC000289
181.0368,C16355,M-H[-],3.602,7.65E-05,EC000290
195.0504,C16356,M-H[-],1.472,0.001923533,EC00061
195.0511,C16356,M-H[-],6.805,0.001223533,EC00062
195.0515,C16356,M-H[-],0.84,0.000823533,EC00063
195.0516,C16356,M-H[-],0.562,0.000723533,EC00064
195.0518,C16356,M-H[-],0.563,0.000523533,EC00064
195.052,C16356,M-H[-],1.912,0.000323533,EC00065
195.0521,C16356,M-H[-],2.398,0.000223533,EC00066
231.0295,C16356,M+Cl[-],2.581,0.001,EC00066
236.0772,C16356,M+ACN-H[-],0.506,0.001668533,EC00064
165.0405,C16358,M-H[-],6.233,0.001323533,EC000224
165.04055,C16358,M-H[-],5.703,0.001273533,EC000224
165.04056,C16358,M-H[-],6.024,0.001263533,EC000224
165.0418,C16358,M-H[-],1.302,2.35E-05,EC000226
165.042,C16358,M-H[-],0.562,0.000176467,EC000227
225.0628,C16358,M+CH3COO[-],1.132,0.000405,EC000226
163.0247,C16359,M-H2O-H[-],5.69,0.001423533,EC000289
181.0368,C16359,M-H[-],3.602,7.65E-05,EC000290
195.0504,C16360,M-H[-],1.472,0.001923533,EC00061
195.0511,C16360,M-H[-],6.805,0.001223533,EC00062
195.0515,C16360,M-H[-],0.84,0.000823533,EC00063
195.0516,C16360,M-H[-],0.562,0.000723533,EC00064
195.0518,C16360,M-H[-],0.563,0.000523533,EC00064
195.052,C16360,M-H[-],1.912,0.000323533,EC00065
195.0521,C16360,M-H[-],2.398,0.000223533,EC00066
231.0295,C16360,M+Cl[-],2.581,0.001,EC00066
236.0772,C16360,M+ACN-H[-],0.506,0.001668533,EC00064
209.0666,C16361,M-H[-],5.694,0.001423533,EC000179
209.0675,C16361,M-H[-],0.96,0.000523533,EC000180
225.0628,C16361,M-H+O[-],1.132,0.000133533,EC000180
245.0432,C16361,M+Cl[-],5.704,0.001,EC000179
225.0615,C16365,M-H[-],6.787,0.001423533,EC000291
225.0628,C16365,M-H[-],1.132,0.000123533,EC000292
253.0826,C16582,M-H[-],3.616,0.000423533,EC000293
253.0827,C16582,M-H[-],3.556,0.000323533,EC000293
253.0826,C16584,M-H[-],3.616,0.000423533,EC000293
253.0827,C16584,M-H[-],3.556,0.000323533,EC000293
192.0664,C16587,M-H[-],0.98,0.000223533,EC000294
190.0509,C16591,M-H2O-H[-],1.024,2.35E-05,EC000295
208.0612,C16591,M-H[-],0.516,0.000323533,EC000296
229.0385,C16591,M+Na-2H[-],1.025,0.002252934,EC000295
192.0664,C16595,M-H[-],0.98,0.000223533,EC000294
190.0509,C16596,M-H[-],1.024,2.35E-05,EC000241
377.196,CE1342,M-H[-],0.515,0.000977533,EC000297
345.1675,CE2054,M-H2O-H[-],3.926,0.003222533,EC000298
363.1799,CE2054,M-H[-],0.52,0.001422533,EC000299
409.1865,CE2054,M+HCOO[-],0.518,0.000256,EC000299
367.1133,CE2095,M-H2O-H[-],5.469,0.001353849,EC000300
367.1156,CE2095,M-H2O-H[-],5.688,0.000946151,EC000300
164.0715,CE2172,M-H[-],4.437,0.000202533,EC00027
192.0664,CE2176,M-H2O-H[-],0.98,0.000180533,EC000301
243.123,CE2303,M-2H[2-],0.971,0.000797286,EC000302
243.1235,CE2303,M-2H[2-],0.839,0.000297286,EC000302
487.2539,CE2303,M-H[-],0.52,0.000971038,EC000303
243.123,CE2304,M-2H[2-],0.971,0.000797286,EC000302
243.1235,CE2304,M-2H[2-],0.839,0.000297286,EC000302
487.2539,CE2304,M-H[-],0.52,0.000971038,EC000303
243.123,CE2305,M-2H[2-],0.971,0.000797286,EC000302
243.1235,CE2305,M-2H[2-],0.839,0.000297286,EC000302
487.2539,CE2305,M-H[-],0.52,0.000971038,EC000303
243.123,CE2306,M-2H[2-],0.971,0.000797286,EC000302
243.1235,CE2306,M-2H[2-],0.839,0.000297286,EC000302
487.2539,CE2306,M-H[-],0.52,0.000971038,EC000303
153.0919,CE2576,M-H2O-H[-],0.843,0.000167913,EC000304
187.0978,CE2576,M-H+O[-],0.824,0.000222087,EC000304
212.129,CE2576,M+ACN-H[-],0.833,0.000212913,EC000304
217.1079,CE2576,M+HCOO[-],1,0.00031062,EC000304
217.108,CE2576,M+HCOO[-],1.172,0.00041062,EC000304
231.1236,CE2576,M+CH3COO[-],0.974,0.00036062,EC000304
153.0919,CE2577,M-H[-],0.843,0.000203227,EC000305
199.0975,CE2577,M+HCOO[-],0.822,0.000475306,EC000305
213.1132,CE2577,M+CH3COO[-],0.801,0.000525306,EC000305
228.0885,CE2615,M-H[-],0.942,0.000583534,EC000306
201.0516,CE2616,M-2H[2-],7.993,0.001435012,EC000307
368.0985,CE2846,M-H2O-H[-],4.469,0.000480045,EC000308
218.067,CE2847,M-H2O-H[-],1.023,2.46E-05,EC000138
236.0772,CE2847,M-H[-],0.506,0.000375375,EC000139
347.0644,CE2947,M-H2O-H[-],3.426,0.000243533,EC000309
336.0894,CE3092,M-2H[2-],1.988,0.002296824,EC000310
227.1147,CE4995,M-2H[2-],6.923,0.000989467,EC000311
364.0955,CE5247,M-H[-],3.54,0.003119533,EC000312
364.0972,CE5247,M-H[-],0.554,0.001419533,EC000313
364.0955,CE5248,M-H[-],3.54,0.003119533,EC000312
364.0972,CE5248,M-H[-],0.554,0.001419533,EC000313
251.0519,CE5274,M-H2O-H[-],7.281,0.002348829,EC000314
333.2065,CE5535,M-H[-],0.498,0.000640533,EC000252
349.2019,CE5535,M-H+O[-],0.51,0.000150533,EC000252
178.0511,CE5536,M-H[-],0.524,0.000133467,EC000168
194.0456,CE5536,M-H+O[-],0.519,0.000276533,EC000168
333.2065,CE5537,M-H[-],0.498,0.000640533,EC000252
349.2019,CE5537,M-H+O[-],0.51,0.000150533,EC000252
165.0418,CE5542,M-H[-],1.302,0.001338533,EC000226
165.042,CE5542,M-H[-],0.562,0.001138533,EC000227
225.0628,CE5542,M+CH3COO[-],1.132,0.00091,EC000226
150.0559,CE5665,M-H[-],3.673,0.000147533,EC000315
259.0561,CE5868,M-H[-],2.484,0.001074284,EC000316
259.0568,CE5868,M-H[-],7.075,0.000374284,EC000317
333.2065,CE5925,M-H[-],0.498,0.000640533,EC000252
349.2019,CE5925,M-H+O[-],0.51,0.000150533,EC000252
333.2065,CE5928,M-H[-],0.498,0.000640533,EC000252
349.2019,CE5928,M-H+O[-],0.51,0.000150533,EC000252
365.1964,CE5947,M-H[-],0.512,0.000577533,EC000318
411.2018,CE5947,M+HCOO[-],0.521,9.90E-05,EC000318
345.1675,CE5976,M-H2O-H[-],3.926,0.003222533,EC000298
363.1799,CE5976,M-H[-],0.52,0.001422533,EC000299
409.1865,CE5976,M+HCOO[-],0.518,0.000256,EC000299
119.0352,CE5985,M-H[-],5.013,0.000217467,EC000176
119.03528,CE5985,M-H[-],4.472,0.000297467,EC000177
119.0359,CE5985,M-H[-],5.512,0.000917467,EC000178
135.0299,CE5985,M-H+O[-],6.065,7.47E-06,EC000178
135.03,CE5985,M-H+O[-],5.533,0.000107467,EC000178
135.0302,CE5985,M-H+O[-],5.655,0.000307467,EC000178
165.0405,CE5985,M+HCOO[-],6.233,0.000596,EC000178
165.04055,CE5985,M+HCOO[-],5.703,0.000646,EC000178
165.04056,CE5985,M+HCOO[-],6.024,0.000656,EC000178
179.0559,CE5985,M+CH3COO[-],5.977,0.000346,EC000178
179.056,CE5985,M+CH3COO[-],6.344,0.000446,EC000178
179.0561,CE5985,M+CH3COO[-],5.436,0.000546,EC000178
179.0562,CE5985,M+CH3COO[-],5.704,0.000646,EC000178
225.0991,CE5994,M-2H[2-],8.076,0.001029967,EC000319
438.1585,CE6193,M-H[-],0.558,0.000696533,EC000320
392.1165,CE6229,M-H2O-H[-],0.562,0.000785533,EC000321
392.1204,CE6229,M-H2O-H[-],3.651,0.003114467,EC000322
410.1275,CE6229,M-H[-],2.212,0.000385533,EC000323
411.1293,CE6229,M(C13)-H[-],0.569,0.001985533,EC000321
446.2903,chsterols,M-H2O-H[-],0.514,0.004320844,EC000174
464.3008,chsterols,M-H[-],0.518,0.004220844,EC000174
465.3011,chsterols,M(C13)-H[-],0.522,0.001120844,EC000174
198.1133,egme,M-H[-],0.851,0.000273533,EC000268
223.0973,estradiolglc,M-2H[2-],0.837,0.000282033,EC000230
429.1931,estradiolglc,M-H2O-H[-],2.274,0.001259467,EC000231
429.19314,estradiolglc,M-H2O-H[-],2.307,0.001299467,EC000231
427.178,estroneglc,M-H2O-H[-],0.573,0.001815467,EC000261
445.1864,estroneglc,M-H[-],2.457,0.000384533,EC000262
175.0245,glac,M-H[-],0.522,0.000312533,EC00022
175.0246,glac,M-H[-],5.38,0.000212533,EC00023
175.02469,glac,M-H[-],5.701,0.000122533,EC00024
175.024698,glac,M-H[-],4.153,0.000114533,EC00025
191.01969,glac,M-H+O[-],0.526,3.25E-05,EC00022
191.0198,glac,M-H+O[-],5.679,7.75E-05,EC00024
382.1367,mn,M-H[-],0.564,0.001215467,EC000110
230.0128,nrpphrsf,M-H2O-H[-],1.11,2.45E-05,EC000324
230.01287,nrpphrsf,M-H2O-H[-],3.617,4.55E-05,EC000325
230.013,nrpphrsf,M-H2O-H[-],2.604,0.000175467,EC000326
230.0131,nrpphrsf,M-H2O-H[-],2.653,0.000275467,EC000326
248.0237,nrpphrsf,M-H[-],3.389,0.000275467,EC000327
198.1133,pcrn,M-H2O-H[-],0.851,0.000232533,EC000328
463.2329,tststeroneglc,M-H[-],0.521,0.000851533,EC000263
479.228,tststeroneglc,M-H+O[-],0.527,0.000661533,EC000263
509.238,tststeroneglc,M+HCOO[-],0.522,0.000673,EC000263
216.0343,tymsf,M-H[-],4.359,0.000698467,EC000329
