m.z,r.t,p.value,t.score
263.0229,3.849,0.27,-1.1679952755150176
263.0346,3.882,0.288,-1.1227697573918716
263.0577,4.057,0.43,0.8232417402052405
263.0885,1.035,0.42,-0.8418225462296135
263.0951,3.642,0.249,-1.2250728796539103
263.1036,1.088,0.637,-0.4872827455860535
263.1043,0.539,0.585,0.5645761604980579
263.1047,3.327,0.594,0.5502205983550181
263.1047,3.349,0.449,-0.7879763385085884
263.1129,0.556,0.675,0.4323534376453913
263.1397,0.54,0.786,0.2794222304201473
264.0545,5.686,0.476,0.7414018990273644
264.1166,3.307,0.665,0.4463783999994242
264.1167,3.376,0.405,0.8685275956658344
264.9274,10.093,0.128,1.6607114548565862
265.002,2.224,0.823,-0.22961654481560764
265.072,0.886,0.83,-0.22086357120372885
265.1037,1.014,0.123,-1.6825546543167538
265.109,3.361,0.592,0.5531957582505899
265.1184,0.981,0.145,-1.5796694156627122
265.1324,1.023,0.0712,-2.01807897912615
266.0852,0.845,0.997,0.0033732902812214235
267.0727,4.074,0.0843,1.916486120127915
267.1082,0.806,0.661,-0.4518488928733581
267.1097,6.145,0.75,0.32718591626435095
267.1234,0.816,0.318,-1.0520379912139899
267.1341,0.515,0.453,0.780117549113166
269.0662,4.768,0.654,0.4624575694665201
269.1027,0.548,0.828,0.22327987186794915
269.136,1.005,0.314,-1.0599047708673452
269.1391,0.838,0.554,-0.612220302952784
269.1504,0.514,0.0754,1.983704553781448
269.161,0.525,0.469,0.7520143239602126
270.0617,5.7,0.388,0.902786087838534
270.1343,0.521,0.305,1.0819788882560482
271.1548,0.788,0.865,-0.1737947584807641
272.9588,10.091,0.0792,1.954088313853842
272.992,1.032,0.512,-0.6800574357612199
273.0072,0.641,0.596,0.5472184339848223
273.0076,3.344,0.384,-0.9111737423317353
273.0173,3.345,0.566,-0.594003561263351
273.0419,5.136,0.46,0.7678547434977486
273.1339,0.813,0.547,-0.6231241107667044
273.1703,0.849,0.998,-0.002849783703689582
274.0023,5.058,0.948,-0.06745282614228035
274.0025,5.546,0.825,-0.227649945630633
274.0025,5.671,0.764,-0.3085642054149824
274.0389,3.005,0.563,0.597468874372272
274.0389,3.032,0.486,0.7238863530654047
274.9864,3.583,0.0679,-2.046758183806351
274.9977,8,0.532,0.6480600151534994
275.0227,1.969,0.0879,-1.8909714105827675
275.0227,3.422,0.2,-1.37087115616524
275.0228,3.571,0.855,0.1870963861340896
275.0538,5.698,0.858,0.183733533274187
275.0558,2.36,0.0344,-2.447262917899057
275.0709,4.9,0.116,-1.7216839876660313
275.0732,2.439,0.0368,-2.4086850492635152
275.0746,3.503,0.324,1.0374890244283574
275.1067,0.515,0.0185,2.810616505324284
276.0026,3.407,0.213,-1.3297665274949737
276.0545,3.638,0.816,0.23844213080371776
277.0018,2.969,0.469,0.7519021181401849
277.0019,5.486,0.419,-0.843277100591755
277.0733,3.48,0.808,-0.2499245512831886
277.0733,4.519,0.84,-0.20705044192733296
277.0844,0.837,0.218,-1.3136615128212719
277.1076,0.844,0.076,-1.9790296199343294
278.0704,4.755,0.943,0.0737672657333436
278.1422,0.538,0.00811,3.2926221006392162
279.0017,1.018,0.627,-0.5016903411134244
279.0173,4.922,0.34,-1.00174523060561
279.0176,0.702,0.942,-0.07401885280092506
279.0528,5.579,0.899,0.13042096628472666
279.0528,6.074,0.31,1.0683945891790754
279.0529,5.648,0.823,0.2293029964563034
279.068,2.262,0.177,-1.4535267240739795
279.0718,6.427,0.717,0.37321545926611427
279.0893,4.848,0.0171,2.8542157010002684
279.089,3.497,0.374,-0.9314606864637732
279.0975,4.922,0.691,0.4090602586439398
279.1234,0.839,0.00984,-3.178673609814758
279.1271,0.55,0.45,-0.7859599372569045
279.1346,0.94,0.166,-1.4951390417015997
280.0285,5.418,0.625,0.503768664561203
280.079,0.509,0.685,0.4171605752480708
281.0251,3.123,0.0576,-2.1444623704182937
281.1025,0.843,0.861,0.1801276529856905
281.1132,0.515,0.214,1.3256422646818051
282.0471,0.951,0.0189,-2.798033295465944
282.047,0.513,0.669,-0.4408110705060041
283.0279,2.454,0.0132,-3.005018868548473
283.0297,5.702,0.959,0.05217997146485899
283.0424,5.698,0.882,0.15213988922088637
283.0821,4.197,0.767,0.30402850255811065
283.1184,0.938,0.82,-0.23402997977479417
283.1548,0.836,0.0391,-2.372287830320203
283.1649,0.513,0.107,1.7728070565681462
284.0773,5.465,0.219,1.3111216862652926
285.0433,2.145,0.253,1.2119049878050399
285.0436,0.548,0.159,-1.522093059967851
285.0453,5.683,0.573,0.5825708697419304
285.0591,5.672,0.641,0.48136625735875405
285.097,0.525,0.711,-0.3810946477133574
285.134,0.984,0.39,-0.8980249588715132
286.0026,3.257,0.123,-1.6822023037450513
287.0229,1.479,0.608,-0.5299687775056989
287.0229,1.497,0.62,-0.5109972455615637
287.0407,5.683,0.25,1.2207345883623852
287.0519,6.124,0.396,0.8863574691692643
287.0951,0.56,0.401,-0.8777147511043731
287.1496,0.972,0.742,-0.3378773188392241
287.1498,0.782,0.669,-0.440347782546504
288.0526,5.655,0.0579,2.1410367053546113
288.0874,0.844,0.404,-0.8721123966865484
288.0876,2.429,0.311,1.0669261263387382
288.1198,6.673,0.78,0.2868092163592607
288.1267,0.515,0.491,-0.7154468851570474
288.6192,4.946,0.528,0.6538028849803257
289.0021,2.845,0.0389,-2.375523608034402
289.002,3.528,0.597,0.546750699210083
289.0147,2.488,0.69,0.41094788388932374
289.0184,3.811,0.44,-0.8048474897804522
289.0318,2.546,0.0378,-2.3923364341670794
289.0381,3.994,0.802,-0.25817732488731865
289.0383,0.566,0.245,-1.2348574511920092
289.0524,2.13,0.236,1.2620285558066888
289.0578,2.417,0.906,0.12057480592691405
289.0693,5.7,0.109,-1.7607727367950181
289.0903,3.51,0.558,-0.6059365182980722
289.1652,1.004,0.924,0.09825918498602144
291.0177,2.075,0.341,-0.9994830421225603
291.0358,0.557,0.986,-0.017509168067379677
291.089,3.499,0.685,-0.41804244191047224
291.089,3.631,0.948,0.06677968268696752
293.0154,3,0.755,-0.32040541267247
293.0332,3.975,0.111,-1.7474884015807453
293.0335,4.024,0.257,-1.2013650952370765
293.0488,5.594,0.578,0.5742998719743975
293.0489,5.557,0.497,0.7046525870494639
293.0525,6.038,0.89,-0.1414220207201567
293.0802,0.982,0.101,-1.8051055748597802
293.0831,2.201,0.856,0.18588575329504828
293.0833,2.178,0.873,0.16367315485039508
293.0874,5.69,0.617,0.5168378133021136
293.1046,3.527,0.634,-0.49068397476653813
294.1347,0.513,0.211,1.3376448197873827
295.0276,3.194,0.385,-0.9091115951747519
295.0465,5.68,0.998,0.002576460702357193
295.0609,2.406,0.254,-1.2103353181117866
295.0609,2.42,0.244,-1.2380071466577052
295.0612,3.17,0.869,0.16933386207759674
295.0816,4.004,0.108,1.7625484048815394
295.1203,3.636,0.723,-0.3645872961930849
295.1293,0.513,0.527,-0.6559502313587086
295.1547,0.818,0.0991,-1.8178319975580233
297.0971,0.537,3.07e-4,5.387443355087234
297.0995,3.753,3.5e-7,11.771907228457705
297.1338,0.84,0.0552,-2.1699916239702475
297.134,0.497,0.0511,2.2153993770698444
298.0024,5.466,0.299,-1.0950461430776535
298.0421,4.091,0.501,-0.6987340708057294
298.0748,0.514,0.528,0.6534033708368344
299.069,6.097,0.0507,2.2202460476446655
299.0764,4.607,0.404,-0.8719781595267672
299.0769,4.876,0.689,0.41161852944401894
299.0984,5.442,0.157,-1.5294031829483379
299.1246,5.173,0.239,1.2526754885058846
300.0195,3.182,0.149,-1.5615125821292448
300.0392,6.324,0.594,-0.5498524363412497
300.0393,5.464,0.00958,3.1944940032867333
300.112,1.001,0.51,-0.6830201973324
300.1267,0.968,0.319,-1.0485996346150293
300.127,0.553,0.875,0.1618813627110044
301.0518,2.391,0.177,-1.4520880980758264
301.1111,0.545,0.534,-0.6446829646066374
301.1652,0.95,0.495,-0.7084919367939568
301.2015,0.509,0.851,0.19227921252359548
301.9973,2.602,0.204,-1.3587102708411627
302.1058,0.512,0.813,0.24227332567497062
302.1142,4.079,0.699,0.39824989450677667
302.1426,0.553,0.67,0.4386952078207894
303.0177,4.041,0.0459,-2.2789113245084707
303.066,2.439,0.0102,-3.1572823761403015
303.0719,4.804,0.288,-1.1228418312545898
303.0869,2.422,0.135,-1.626548578205898
303.9888,4.817,0.038,2.389940175470194
304.1218,0.512,0.12,1.6989108440131762
304.158,0.542,0.13,1.6505567494678544
305.0333,4.102,0.662,-0.4500963165006918
305.0336,1.426,0.587,-0.5613945053097125
305.0691,3.3,0.355,0.9704582299178213
305.1047,3.486,0.411,-0.8572211587309179
305.1049,2.377,0.0241,-2.655679887040995
305.1599,0.516,0.899,0.1302412264841944
306.9948,1.951,0.124,-1.6777354993623306
306.995,3.347,0.892,-0.13885477029135998
307.0113,7.777,0.935,-0.08301140435741025
307.0117,2.104,0.457,-0.7743594199421935
307.0125,6.081,0.34,-1.0027053952952034
307.0133,5.51,0.566,-0.5928139614795268
307.0282,0.753,0.378,0.9229598385725499
307.0288,0.574,0.368,0.9421768645251039
307.0839,3.473,0.76,-0.31347254397466556
307.0839,5.094,0.878,-0.15776380882468558
307.084,4.173,0.559,0.6052446438464109
307.084,4.338,0.744,0.33595525464226145
307.084,5.158,0.796,-0.26548133291397896
307.1182,0.842,0.982,-0.022780897439847316
307.133,0.578,0.814,0.24127708914714255
307.1508,8.821,0.573,-0.5822071115857352
308.0775,5.457,0.687,0.4145500001898277
308.0984,5.187,0.879,0.15680810275384757
308.0984,6.982,0.952,-0.061448309988088125
309.0078,2.406,0.377,0.9254828605371864
309.0229,5.542,0.857,0.18500409127756684
309.042,0.548,0.348,-0.9845185322652223
309.0633,5.678,0.386,-0.9055039311346984
309.0633,6.215,0.374,0.93073321343534
309.0783,2.234,0.0439,-2.3046953130674654
309.0785,2.268,0.0288,-2.5513544881957824
309.0994,3.647,0.701,0.39464336545444145
309.9692,3.839,0.929,-0.0915844542852228
310.1153,3.36,0.683,0.4202164999416863
311.0568,3.442,0.887,0.14616547735264251
311.056,2.651,0.136,-1.6233782187593377
311.0736,4.073,0.415,-0.8505956375299588
311.0767,4.586,1.08e-4,6.149960780823794
311.0771,4.042,0.474,-0.7444129477313264
311.0929,2.301,0.176,-1.456515437820049
311.0952,0.55,0.0462,-2.274475363232148
311.1152,4.85,0.65,-0.4672549503347522
311.1504,0.977,0.13,-1.6511221938632987
312.0317,3.986,0.339,-1.0034792721271824
312.1266,0.909,0.776,0.2928057857957802
313.023,5.662,0.236,-1.2608084247951568
313.0919,5.697,5.77e-6,8.67244497093109
313.0927,4.354,0.016,2.8926609403763983
313.1652,0.951,0.258,-1.19870093377631
313.238,0.496,0.99,-0.012529905136745309
314.1055,0.512,0.306,-1.079848875953874
314.1424,0.513,0.634,0.4912154707051606
315.0699,3.297,0.632,-0.4934677310349315
315.0716,4.799,0.586,0.5629630197659988
315.0719,5.501,0.143,-1.588665458809586
315.0831,3.586,0.341,0.9999280368323538
315.1808,0.91,0.502,-0.69572308132894
316.1207,2.075,0.186,-1.4212776150252378
316.1208,2.204,0.333,-1.0162865562852488
316.1217,0.51,0.749,-0.32903703131733986
317.0326,2.294,0.581,-0.5699621216271614
317.032,2.39,0.404,-0.8706693604698034
317.0446,2.457,0.0677,-2.048084587061254
317.0667,2.147,0.132,-1.6386903867573948
317.0686,5.121,0.549,0.6205701767203768
317.0854,3.496,0.116,1.7227053303831303
317.11,8.01,0.823,0.23014774392320095
317.1237,0.522,0.496,0.7068085002131206
317.1597,0.517,0.364,0.9503808005662191
317.1602,3.057,0.524,0.6610587766975815
318.0761,2.4,0.3,-1.0919319929856848
319.03,3.986,0.258,-1.199634266894703
319.0668,4.881,0.797,-0.2638478920766543
319.0671,5.695,0.763,-0.3099922800243798
319.0839,3.477,0.772,-0.2981677465885466
319.1392,0.518,0.428,0.8262487969133364
320.1516,0.52,0.354,0.9728901769665361
321.01,2.453,0.249,-1.223665324069791
321.0631,3.67,0.409,-0.8612217812999386
321.0787,2.11,0.676,-0.43054316137094156
321.0824,6.52,0.613,-0.5214619423417076
321.0996,3.48,0.839,-0.20890198255084003
321.0996,4.109,0.87,-0.16743045763773742
321.1908,0.499,0.602,0.5382127016034348
322.1117,3.713,0.926,-0.09585543764093508
323.0227,0.552,0.674,0.4336742518425296
323.0557,2.493,0.145,-1.582504525362169
323.0573,0.537,0.507,-0.6885867960525153
323.0577,4.005,0.141,-1.5993568014621067
323.0593,6.042,0.507,0.6882002373400475
323.0789,5.679,0.859,-0.18207204449622216
323.0937,2.289,0.127,-1.665610889669317
323.094,2.167,0.644,-0.4763725572585756
323.1456,9.146,0.259,1.1971783255955968
324.067,0.537,0.621,0.5095815656766716
324.0722,6.11,0.952,-0.0615043341934242
324.0723,6.186,0.714,-0.3771004341587776
324.0725,5.673,0.803,0.2563458582506449
325.0364,3.989,0.277,-1.1507777384287228
325.0388,3.005,0.552,-0.6162312150982158
325.0719,2.459,0.156,-1.5337585439290584
325.0923,3.905,0.909,0.1176863695362957
325.0944,5.667,0.774,0.29512408329576273
325.1094,2.39,0.0604,-2.116489404279746
325.1287,0.52,0.982,-0.023638425015026956
325.1689,1.04,0.559,-0.603695648272083
326.0827,0.551,0.886,-0.1464798659993995
326.0864,6.015,0.604,-0.5358797225494001
326.088,5.533,0.587,-0.5613163890593368
326.0987,3.437,0.107,1.769852653423143
326.099,3.389,0.131,1.645141333115474
326.1102,4.91,0.756,0.31978277320422543
327.0325,4.016,0.178,-1.4493158171903548
327.0724,2.431,0.105,-1.7819759712435403
327.089,3.578,0.641,0.4801116928778622
327.089,3.629,0.917,0.10740283498711621
327.1074,0.558,0.285,-1.130784627144958
327.144,0.519,0.047,-2.2645806793142307
328.0917,5.509,0.613,-0.5216095987200455
329.0695,3.881,0.435,-0.8130845156917283
329.0847,1.822,0.879,-0.15671785700708574
329.0873,5.474,0.118,1.7092330043219808
329.1058,0.558,0.0885,-1.8872756900056822
329.1364,0.84,0.0227,-2.68940232692907
329.16,0.517,0.328,-1.028261835471048
330.1373,0.513,0.652,-0.4644999668696599
331.0999,3.452,0.849,-0.19532662126848369
331.1214,0.588,0.0532,-2.191160524812157
331.12,2.389,0.204,-1.3588167509031122
331.161,1.03,0.716,-0.3745210930363835
331.176,0.516,0.502,0.6959541319599368
332.152,0.513,0.476,0.7403268097618558
333.0072,3.165,2.22e-7,12.357498848167287
333.0076,2.172,7.19e-7,10.897000717156114
333.0077,2.22,2.08e-6,9.70944928655915
333.0245,8.134,0.56,0.6023135497508142
333.0995,3.49,0.712,0.3805272223429672
333.2065,0.498,0.519,-0.6676299001250556
334.1252,7.52,0.275,1.154813573331095
335.0228,2.013,6.78e-7,10.966082133157908
335.0421,6.09,0.807,-0.2502978608973488
335.0788,4.048,0.708,-0.38540688172638204
335.095,0.782,0.13,-1.6520658607330299
335.1151,3.621,0.861,-0.17912021779207127
335.115,3.507,0.709,-0.38419112418464785
335.1864,0.5,0.0873,1.8954185629066993
336.0351,2.633,0.15,1.5589954709101166
336.0667,0.577,0.967,0.04208710651707484
336.0668,3.29,0.81,-0.24668980620160375
336.0721,4.991,0.598,-0.5441296412696794
336.0894,1.988,0.464,-0.76061437251781
337.0375,2.682,0.92,0.10281082240604857
337.0384,3.521,2.39e-4,5.56487533685846
337.0387,0.585,0.0113,3.0978078405251845
337.0561,4.657,0.59,-0.5569228527959491
337.0938,3.48,0.413,-0.8550045698484184
337.1097,0.926,0.0978,-1.8263191153165965
337.1491,0.533,0.886,0.14659675147482257
337.1498,3.7,0.654,0.46247512011131736
338.0519,5.673,0.858,-0.1832729913394388
338.0857,5.513,0.699,0.3975151761442781
338.0875,5.702,0.687,-0.4143253427859107
338.0878,4.821,0.78,0.2871261070719054
338.088,4.942,0.452,-0.7831385553138791
338.1174,5.405,0.344,0.9941505773285494
338.1175,7.123,0.334,-1.0160597951510648
339.065,3.661,0.0753,1.9847129635952208
339.0737,6.209,0.0825,1.92959337226125
339.0739,6.241,0.653,-0.4629172579278951
339.0892,3.494,0.711,-0.3816628885304172
339.089,3.56,0.534,-0.6440007259749604
339.1076,3.545,0.327,-1.0312352415406083
339.1079,0.546,0.213,-1.3286123950055395
339.1194,3.617,0.376,-0.9257332165539512
339.1808,0.89,0.386,-0.9067456360661983
339.1848,1.034,0.00171,-4.242686456006671
340.1028,0.559,0.753,-0.32312724185001795
340.1245,4.553,0.701,-0.3955535252905101
340.1245,4.57,0.701,-0.3955535252905101
340.1245,5.186,0.812,0.24469565922439035
340.1259,4.777,0.751,-0.32602502193686544
340.1549,3.953,0.917,0.10719595136111193
341.0323,2.697,0.428,-0.8262346110779595
341.0679,2.499,0.455,-0.7774886095023718
341.0875,4.696,1.14e-5,8.032532678453391
341.1043,3.624,0.0188,2.8006053943607574
341.1086,6.451,0.922,-0.10021807339062033
341.1236,0.523,0.582,-0.5686825103559133
341.1236,3.922,0.736,-0.3464394389825479
341.1238,3.166,0.14,-1.6018657112181958
341.1536,6.145,0.959,-0.0524444157647155
341.1963,0.855,0.379,-0.9213266543335625
342.1008,0.561,0.59,-0.5569331069758021
342.1012,3.76,0.814,0.24098923896845587
342.1401,4.801,0.255,1.2069035350616302
342.1553,4.352,0.425,0.8317987507280352
342.1555,3.661,0.524,0.6603558485008457
342.1556,0.557,0.99,0.013055844652276471
343.0389,3.833,0.37,0.9386851967356254
343.0528,8.034,0.442,0.7998941331353635
343.0667,4.941,0.351,0.9772465696608988
343.0672,6.081,0.157,1.5286634034826942
343.0855,2.702,0.667,0.4431943816609088
343.0889,3.595,0.436,0.8115227872217695
343.1392,3.936,0.0606,-2.114309666461027
343.1393,0.52,0.156,-1.5345969925753837
343.1394,3.094,0.127,-1.662922863654346
344.1164,0.533,0.55,-0.6181346374568613
345.028,2.521,0.403,0.8724651099183648
345.0646,0.556,0.192,1.398380805741136
345.0795,2.084,0.77,-0.2998137369455069
345.0837,3.659,0.932,-0.08719079739257396
345.0987,2.126,0.465,-0.759242227674505
345.1184,3.328,0.582,0.5689315685998095
345.1404,1.027,0.0149,-2.936343373041563
345.1552,0.548,0.0652,-2.0706847315973507
345.1552,3.921,0.0647,-2.0751945268955176
345.155,0.983,0.00675,-3.4016725449812784
345.1675,3.926,0.109,-1.758086114238298
346.0776,4.14,0.845,-0.20119258117397143
346.1321,3.621,0.758,0.317309616411514
346.1323,0.513,0.141,1.5986439046574332
346.9896,1.85,0.489,0.7189432974974713
347.0644,3.426,0.95,0.06472624213452564
347.0747,6.014,0.206,1.353641234138049
347.0769,3.657,0.951,-0.06250034208412467
347.076,2.334,0.0606,-2.1142526838873423
347.0888,4.926,0.208,-1.346043912246397
347.0935,2.377,0.0225,-2.695364762069634
347.1054,3.328,0.883,0.1509492211692543
347.1054,3.351,0.837,0.21097010357899068
347.1705,3.994,0.768,-0.3036655451105642
347.1706,4.809,0.721,0.36690869898525347
348.0905,0.595,0.435,-0.8130013192984319
348.1105,4.903,0.829,0.22162754511474778
348.1473,0.523,0.13,1.6486823781807898
348.5347,2.62,0.986,0.018314439575250797
349.002,2.669,1.14e-7,13.252447644092713
349.0213,7.922,0.997,-0.004104794983469538
349.039,3.936,0.0796,-1.9513705527824337
349.0593,2.431,0.137,-1.6185680830502573
349.0943,3.648,0.578,-0.575091835079169
349.1248,5.186,0.731,0.3540664302563125
349.1248,5.438,0.216,1.3221074377601723
349.2019,0.51,0.582,-0.5681690105525244
350.0879,4.725,0.116,1.719766243225413
350.1261,4.787,0.011,3.115650327873139
350.1635,0.57,0.0725,2.007137047977401
351.0376,7.763,0.933,-0.08666108524264624
351.0566,8.859,0.722,0.36533054457364544
351.0893,2.059,0.501,-0.697894624869534
351.1053,2.385,0.109,-1.7589231001369052
351.1173,3.296,0.252,1.2153234386254166
351.1268,3.641,0.95,0.06399201579764592
351.1655,0.545,0.563,0.5982179633926153
352.0712,1.03,0.166,-1.4945750457358016
352.0857,1.363,0.831,-0.21914706413522858
352.0858,0.661,0.939,-0.0786655868375634
353.0331,2.172,4.94e-7,11.345199024858372
353.0334,2.232,1.08e-6,10.43201338412235
353.0557,1.293,0.792,0.2714161854965261
353.0847,3.54,0.541,0.6326124006887863
353.0888,1.003,0.121,-1.6922870201554459
353.0894,5.683,0.311,-1.0671904084666084
353.0894,6.244,0.718,-0.371308982720403
353.1042,2.363,0.107,-1.7736024058113626
353.1198,4.773,0.819,-0.23511549874410845
353.1236,1.057,0.0298,-2.530716968168929
354.101,0.567,0.799,-0.2614411494141951
355.0323,2.199,3.24e-6,9.247915678540512
355.0469,0.537,0.928,-0.09245644274309822
355.084,3.477,0.796,-0.26560697904554986
355.1046,5.684,0.413,-0.8541448404858797
355.1198,2.415,0.0942,-1.8489392674688183
355.1392,0.537,0.96,-0.051148171612669706
355.139,2.92,0.616,-0.5181209369573198
356.0984,4.734,0.207,-1.3493411537839055
356.0985,4.988,0.628,-0.4998873313697165
356.0986,5.69,0.546,-0.6241864788165
356.1167,0.565,0.969,0.03948606905058392
356.1531,0.526,0.514,-0.6770946000654761
357.0817,5.431,0.478,0.7378857824922365
357.0822,3.942,0.467,0.7554997008273249
357.0822,4.307,0.722,0.36646525866237006
357.1011,2.685,0.291,1.1143991128579394
357.1019,0.569,0.302,1.0874728991408997
357.1184,4.427,0.0357,-2.426247913677979
357.1912,0.943,0.305,-1.0812825988479842
358.132,3.491,5.51e-6,8.717595273903225
359.0346,2.582,0.777,-0.2911144066312492
359.0581,3.057,0.33,-1.023792039695812
359.0801,0.561,0.953,0.060437877508499015
359.0981,5.122,0.856,-0.18643234758928715
359.0981,5.715,0.284,-1.1331273899931515
359.1156,0.557,0.166,-1.4948325940309408
359.134,0.536,0.463,-0.7637000127655693
359.1707,0.969,0.315,-1.0569952236304676
360.1841,0.558,0.554,0.6130406178845786
361.0709,0.548,0.87,0.16765815796651592
361.0718,3.973,0.952,-0.06226920537172319
361.0904,5.706,0.755,0.3204169364256555
361.1028,5.97,0.293,1.1104858626536045
361.1209,3.29,0.921,0.10176962420375582
361.12,2.246,0.609,-0.5278447988848123
361.1498,0.533,0.309,1.0724851014433376
361.1498,5.087,0.0668,-2.056513613367972
361.1499,3.707,0.868,-0.17009501013962755
361.1499,4.125,0.433,0.8165227659325386
362.028,5.344,0.463,0.7623655951193957
363.0179,2.025,1.63e-5,7.704842737823535
363.0285,3.294,0.817,0.23748536415697838
363.0285,3.439,0.0759,1.9801369927939179
363.0705,4.001,0.663,-0.4494034323584822
363.0706,2.372,0.155,-1.5391479586732488
363.0752,3.254,0.72,0.3685259361106964
363.0857,2.443,0.068,-2.0458263301090764
363.1077,2.178,0.736,-0.34723239242080356
363.1655,0.542,0.632,0.49431443575609374
363.1655,4.146,0.6,-0.5411741994886602
363.1799,0.52,0.674,0.43399738946911287
364.0847,1.046,0.0176,-2.838309890502287
364.0853,0.563,0.496,-0.7065455485848721
364.0955,3.54,0.981,0.024394990449959457
364.0972,0.554,0.118,-1.7113950254365158
365.0183,8.227,0.965,-0.04471302964225779
365.0531,6.568,0.973,0.034271297514109456
365.1096,4.1,0.956,0.05652434624796742
365.1351,6.514,0.452,0.7830054333991521
365.1425,0.559,0.839,-0.2089671879756155
365.1964,0.512,0.424,0.8329666307683746
366.0821,3.731,0.536,-0.6404744563918547
366.1011,0.567,0.894,-0.13649881258668328
367.0118,2.491,0.576,-0.5784414376666427
367.0119,2.609,0.949,0.06538050980342584
367.0828,2.357,0.128,-1.6577551064081306
367.1049,5.136,0.636,-0.4877050013967701
367.1051,4.107,0.526,0.6571027883821021
367.1133,5.469,0.814,0.24152070631562467
367.1156,5.688,0.192,1.3993415084695782
367.1391,0.519,0.406,0.8681286275433993
367.1579,1.338,0.559,0.6044028122869679
367.1582,0.557,0.616,0.5182593019395676
367.212,0.875,0.313,-1.0631222473601476
368.0543,2.66,0.513,0.677990097278413
368.0807,3.064,0.911,-0.11466378738891038
368.0985,4.469,0.444,0.7966396258348691
368.1164,0.563,0.693,-0.40639799450399033
369.0281,4.932,0.79,-0.2738496325440942
369.0507,1.9,0.617,0.5166895906520694
369.0843,6.594,0.626,-0.5024075810352536
369.0995,3.487,0.808,0.24967306724986169
369.1208,5.681,0.895,0.13508557723153633
369.1312,0.552,0.868,0.1707969603490365
369.1547,0.523,0.538,0.6371809878923131
369.1736,1.402,0.832,0.21745205986406016
369.1739,0.556,0.816,0.23832327458301206
370.0777,4.777,0.148,-1.5667735610094096
370.0777,7.194,0.756,-0.31971055932312376
370.0962,2.969,0.484,-0.7276522767228787
370.1324,0.553,0.973,0.034585783174443135
370.1613,5.455,0.974,0.03318862056892781
371.0942,2.275,0.638,-0.4851901992319843
371.0979,5.681,0.0586,-2.1340479072436347
371.1155,4.831,0.256,-1.2040024127967308
371.137,5.203,0.586,-0.562315220211725
371.1712,0.531,0.924,-0.09831433490983185
372.0936,4.817,0.234,-1.2652687286997693
372.1476,0.515,0.912,0.11322266558450433
372.1824,0.563,0.893,-0.13809367719124888
372.9904,4.024,0.339,-1.0038961240571609
373.0618,1.02,0.429,-0.823765951187928
373.0775,7.367,0.34,-1.002737690056294
373.1121,3.415,0.599,-0.5422845298644676
373.1136,4.555,0.441,-0.8027061948912408
373.1499,0.521,0.759,0.3149029002366454
373.1519,4.556,0.646,-0.47383634324055524
373.1862,0.927,0.667,-0.44324617303381236
374.1159,2.313,0.464,-0.7622381310780246
375.0208,1.56,0.561,0.6013771654646524
375.091,3.638,0.322,-1.0422189426354003
375.0929,6.899,0.34,-1.0024434733435055
375.1189,4.534,0.61,-0.5271694028236209
375.1293,5.379,0.129,-1.654793442636605
376.2119,0.518,0.339,1.0051129325682688
377.0534,3.749,1.93e-5,7.558170182759633
377.0853,6.452,0.968,-0.041524984952861006
377.0894,5.128,0.342,-0.9970265656174209
377.114,3.199,0.269,1.171493952839518
377.1447,5.659,0.0806,-1.9435291851030827
377.1809,0.526,0.336,1.0096386022622552
377.196,0.515,0.699,0.3982525140548612
378.1013,0.561,0.701,-0.39516885473325725
379.0335,7.386,0.552,0.615772568127481
379.0685,6.344,0.768,0.30372440521390687
379.0686,4.02,0.873,0.16459891006043276
379.1048,4.043,0.833,0.21703187981919186
379.1403,0.524,0.353,-0.9740166011306007
379.1601,0.575,0.807,0.25093981197206877
379.1604,4.758,0.997,0.0035448066167956763
379.1606,5.126,0.937,0.08058182986857051
379.1966,0.529,0.668,0.44204950680287763
380.1156,0.558,0.826,-0.22602086545904007
381.0129,8.686,0.688,0.41298421433862353
381.0996,3.658,1.46e-4,5.92488902261187
381.1368,3.661,0.438,0.8079315108568815
381.1378,0.984,0.0651,-2.0716813254750495
381.137,0.563,0.378,-0.9229127639160877
381.1544,0.536,0.576,-0.5779559495180708
381.1547,2.676,0.588,-0.5593993621956549
382.1367,0.564,0.532,-0.6475757574286827
383.0437,4.326,0.755,-0.3210305495294944
383.0963,0.55,0.941,-0.07644772454368297
383.0977,4.787,0.976,0.030916115213760777
383.1166,1.001,0.145,-1.5806689837482857
383.1188,6.011,0.0682,-2.0443143152601486
383.1527,0.571,0.965,-0.044765111074854355
383.153,2.502,0.706,-0.3885065701078342
383.1703,0.521,0.782,0.28431431770382026
384.0756,3.321,0.908,0.1190381858369788
384.9454,1.825,0.597,0.5467949992162512
384.9455,1.844,0.793,0.26902250814622125
385.0454,3.618,0.741,0.3400074798051102
385.0755,3.251,0.255,1.2088858431855696
385.1682,2.449,0.285,-1.129841678443355
385.1683,3.375,0.991,0.012128939190375736
385.168,0.573,0.806,0.25227220631482256
385.1859,0.519,0.991,-0.011983846736697177
387.0248,3.58,0.0736,1.9980027265136109
387.0737,5.124,0.537,-0.639214294492154
387.1653,0.52,0.795,0.2668338806958477
387.1654,3.687,0.217,1.317370008806178
387.1655,3.016,0.994,-0.007331693226713073
