mass,rt,6101_U4,6110_U2,6104_U2,6109_U4,6111_U1,6110_U3,6105_U1,6111_U4,6113_U2,6105_U2,6109_U1,6113_U4,6102_U1,6102_U2,6105_U4,6105_U3,6111_U2,6103_U4,6102_U3,6102_U4,6104_U4,6101_U1,6103_U3,6108_U2,6103_U2,6101_U2,6112_U2,6113_U1,6108_U4,6104_U1,6113_U3,6101_U3,6106_U3,6106_U2,6108_U1,6111_U3,6112_U4,6109_U3,6110_U1,6110_U4,6112_U3,6108_U3,6103_U1,6106_U1,6109_U2,6106_U4,6112_U1,PooledQC6,PooledQC11,PooledQC9,6104_U3,PooledQC10,PooledQC12,PrerunPooledQC5tryagain-addednew3,PooledQC8,PooledQC7
356.1907,4.001,10.09485862,10.3574639310433,10.4098910670665,8.98738917010336,10.9200728635281,10.131315397397,10.1521291845961,10.4185437181608,10.2840794190723,9.03155553908037,9.06590794635469,9.07445354759897,10.4409024568918,10.7015677710874,10.1916596286415,10.2503355886392,9.01797003727614,10.5079176481217,10.2447941369533,10.6689004238431,11.380446908019,9.07848824347722,10.6493524754027,10.4428029033032,10.2522151030895,10.1902467825778,12.4062594666502,11.2736930336229,10.2172805260096,10.2142187274848,10.5934592742753,10.2622952458348,10.1944961512484,9.05258772952104,9.03266060951481,10.0983129768614,11.5435060685676,10.2643780355284,10.169608746189,10.0559355769493,15.8540840788106,10.2738220846782,11.1468175590278,10.3298283272958,10.7831617074287,9.01816720726544,11.500049415958,11.5431363576131,11.5195364046596,11.7944221157275,10.6795026560825,11.8634444331128,11.837012936384,11.7071710652334,11.802483805999,12.121911844632
429.2112,4.041,12.36204956,10.6583329894574,13.7832473343418,10.4523055277637,12.2474964141115,10.5451230695579,11.3119104367483,11.0615660313122,11.9666245455793,10.8707688722992,10.7708118650761,10.6840768389804,11.0888903023662,11.0223256935981,11.0044305946175,10.5993182679144,10.9051594378697,11.0333187808803,10.9473146472036,13.0487566369013,11.0435405684783,12.8242952795502,11.6832690851208,11.4988109190314,11.1712693389826,11.769785009459,10.6886683973051,11.3671544567982,12.303084201961,12.1172200462831,11.2391488688654,10.9103824500897,11.0993743707173,10.4188561136611,12.9134390539275,13.3752578985392,10.7083398242448,14.2604354527821,11.4383388031841,10.9545192131598,11.2252472526333,11.1137252673174,11.4497501957232,11.925916568772,15.2275050486965,10.0031871754106,11.7205088339914,12.166842525995,12.2850071319105,12.1231313516814,14.1312786851659,12.2192643042302,12.328609097774,12.3162724291159,12.3208899154101,12.3744978513041
344.2066,4.021,13.92735946,14.3054943072863,13.9659439298081,15.9956750355082,14.8279012328446,14.9104373542469,15.1532210664344,14.4763084397027,13.5175837116933,16.1020777863585,15.4434150666222,13.4085330250536,14.5751518127499,14.562411462305,14.7171703436563,14.9013359885472,14.589078688639,15.138852588152,14.3453705998741,15.0925498050052,15.2854227977399,14.9198128920676,14.2528032497631,14.8655489025156,15.5880071564736,14.2797288470993,14.798126419618,15.1648958595904,15.165896061124,14.8772202466044,13.3771282111454,14.5887513324498,15.4201606587987,14.0464341447446,15.2384543971774,14.2733145106379,14.2066309437258,15.9247422721719,15.0717730679465,15.0730838531753,15.0412395314259,15.3234982716243,15.7902947503665,15.9340937365956,15.8192166764805,16.0282031121723,15.0338976021157,15.1889599549631,15.0633414421261,14.9975348885774,13.8184583252324,15.2492895748731,15.1319130221609,15.1037241434046,15.0152195144759,15.0980429561878
418.1658,4.047,8.967214441,10.0217265128801,10.032551069173,10.309927607835,10.8094050523153,10.4223238741745,10.9161239558028,9.97547034258822,10.4226443855127,11.0039275250533,10.5843820892654,10.6170543012837,10.9994812509499,8.96869681268089,10.0517743141386,10.60569188996,10.1793954832799,10.8996549543864,10.6191866198954,10.8449062087975,11.4027640245668,10.7496995152882,10.5825623852837,10.0868139058399,10.6216531612221,10.2825636694899,18.0304474978705,10.859601096644,11.070824792343,10.8737999831956,10.8862601100119,10.5643742946154,10.3133219649681,10.8922920571827,10.700934692888,10.264414053829,18.7777202579358,10.6178892806763,10.9695531564647,11.0599635063463,18.576423341374,10.8236119782706,11.2224803702573,10.5261844630638,10.8182994806404,10.3513530795329,19.1016386241038,15.7020570072872,15.5398795521095,15.6178088151017,10.5329847717204,15.8309623818785,15.8242886363427,15.7332616621478,15.7087593020129,15.7337347826873
196.0604,4.033,12.86000623,13.1808761457874,17.2983469058272,15.4040714687872,13.2291924053593,12.6592831066507,13.8931298839115,12.173409153451,12.2786541353306,15.9080415954949,18.3102168774226,12.1273657828588,13.001763133881,13.8249495014355,13.6494804774675,14.285150309231,14.5892360711609,14.1207150886584,13.0170085544687,13.977792726972,15.8825745439249,12.75926267596,18.2929195890089,14.2543494606782,18.0536470300442,13.1105588444532,13.1506175691667,12.3142994852036,14.1797091257486,15.5148926949376,12.4879311013356,13.3816141351221,17.4531714613207,13.8081539959179,13.401294670858,12.8046566254005,13.1314871020892,13.7965387825085,14.039254845718,12.5730577762026,13.3294255647999,14.4795071436468,18.1142499688094,12.1755353061723,20.1820361447703,17.2579997939867,13.405918846066,16.4102899019504,16.4501211183974,16.424686985409,13.5076466662852,16.4127193471319,16.3750555177544,16.390619445209,16.3852763228047,16.4588503266477
283.1287,4.036,14.01506923,13.6950830829517,13.312246607448,14.3007914847498,14.829319382195,14.6687727050482,14.1480506812878,14.2397810481575,13.8645903186308,14.5820660300527,14.7051369889317,13.9269902383737,14.3263114395604,14.2098246006927,14.5482502419472,14.1599194879403,14.4244986249526,13.6556778580705,14.0887201972072,14.2670683744061,14.1792459381217,14.4854337686664,13.8843736876219,15.2598903429752,13.8132265464953,14.1282470386819,14.4372449177338,14.4352178551308,15.5427655942364,14.1042149302504,14.1384313199422,14.3013303381942,13.4459460021532,13.1908519306369,15.4636517736738,14.6692949974044,14.1188173791936,14.5394407385257,14.6733755595288,14.5277895453402,14.4012439281724,15.3956532762818,14.4863024489049,14.1627632565202,14.0557299707252,13.1149487468821,14.9083139161095,14.5203386381715,14.2765990274571,14.5308417739732,13.4140277640886,14.5598016080218,14.5196699781707,14.4450201940283,14.3599174193375,14.3789612398912
240.0954,4.039,8.967214441,8.88459973131849,10.4870847546853,10.1526954700172,9.89950117056036,9.9940129042189,8.82401052983692,9.92015278083985,8.89093621965663,8.84843852394026,8.7394107368876,8.7156999366808,8.91752126929726,8.96231636091004,9.83592673488777,8.85539427868401,8.87342827391714,10.2379904412704,9.9157453402315,8.78931677763715,8.98064220746052,9.74124121640639,9.75729530304317,10.069769675161,8.73131666683412,8.89416825819137,14.9363416363274,8.93802395496692,8.95175897003102,9.7652274532195,10.0204892260789,8.91418089044767,10.2589488566377,8.82182251222979,10.4949074251791,8.76329566884971,14.3907618260953,9.77642432241581,10.3596464667888,10.0889951090892,15.2692061046283,10.187457317588,8.94184491546248,8.94470249260002,10.2985090909683,8.86605997009381,15.1617846841608,12.1370037694347,12.1863303279188,12.3781452722869,8.8935986087802,12.5317911517224,12.440788062524,12.5963617511344,12.0993875615868,12.3425280185856
431.0972,4.035,10.06207461,9.87575073089922,8.92671856881064,16.5718462028682,8.89473197923302,10.0190526122825,11.2320058513255,15.7137991277354,9.99285075424753,15.0101072974644,8.88331555153252,14.8517735106436,8.88176183843973,15.6152823831882,8.87915108779077,8.86908357986075,8.86252926790612,10.3927142751067,8.87685460017725,9.88239752417247,15.6628009580131,8.89207252471697,10.087142456776,14.4987947660115,15.2142523462461,15.1891301811887,13.928707877754,9.89892743868144,10.4208124387673,8.89072410610974,10.9506538033867,8.88132560031197,8.917096213187,10.3484100802944,10.0367011324084,8.88592108740634,9.89216749754368,13.244085443121,12.7564079868709,17.1730926355847,10.3505402419874,10.8128889636892,10.5169616404802,10.6310379755033,10.4825955458067,15.0632556321067,12.0290531933055,13.9728255311351,13.8436702385261,14.0152427156272,8.86913935128062,13.948592984122,14.1124753893991,13.9429119318157,14.0668917549203,14.1004698996857
433.2362,4.04,11.81039932,11.5115510095805,12.6212658624517,13.6565289657185,12.7903124219299,13.4747866399707,12.2084656945212,12.6146437010266,12.0110181823537,13.0213231303112,13.4368404656065,12.1738492169423,12.9058726151961,12.7179132190376,11.8124230850462,12.2226656381427,12.9362986112717,13.1992497926089,12.9533452621204,13.3905469060717,14.8583734672004,13.0995900330623,14.3715696023213,13.5930498130487,14.7933398756486,12.0008207882903,13.5488836868789,15.179211094615,14.096050467612,14.2934818206311,12.8045536049465,11.8355602507484,13.0636248157466,11.355260815911,14.1218715767249,12.0562891112398,12.9233523473558,13.9046688117349,14.3497952023028,13.6619739164571,13.9225558375501,14.519156151867,14.4527533968786,13.4195725457206,14.0382349990638,13.9249057087742,13.7946917321409,13.5079255593508,13.3231250113017,13.6179345416621,13.9355991474309,14.0351210888596,13.6884218418475,13.7890756143889,13.6273356240476,13.4846686953053
257.1495,4.039,16.9865737,14.460368284612,15.1037739851666,17.2840416928237,16.6590753949585,17.3075059418501,16.2692019869397,16.2917495440012,16.5436466628124,17.4582455666096,16.8210608350627,16.2400990180737,17.172954139954,16.4417587467296,16.2088355492649,15.8543637934665,16.5505932599643,15.0347425073969,16.4320749479986,17.0044670855876,17.4506164845846,18.0766723862718,15.1494394448599,16.2867059449024,15.9152364103893,17.6839992413713,16.2020686647019,17.7750259268762,17.4601198392225,17.0053579244206,16.8736698850311,16.7043472355028,16.4414451113861,12.969079265806,18.3276354591351,16.4053099308455,15.675989657131,17.0555065807091,15.5656967280952,17.6024835362687,16.0821172027758,17.5073231585313,16.7885132764905,16.2691006397775,16.3912268909078,15.3493975642573,17.1732643368147,16.9130946451027,16.794054555651,16.8541269009689,14.8772378002045,16.9903277582527,16.8779820779264,16.8204501703016,16.8143639852368,16.9387670451144
530.3214,4.045,8.967214441,9.1171378710058,9.05277918686923,9.08970381785626,8.95156709890913,9.01045307678316,9.02433163411904,9.03710478996645,9.12059793955234,9.06444875770066,8.89208857649721,8.878336311292,9.11972182542892,9.0063240434166,8.98303546183499,9.07575717102162,9.10486562331433,8.92586244801189,8.96792010827469,8.95304435546435,8.93455061100265,8.89818051732293,8.88070450443706,9.12659361998826,8.88816463122588,9.12081768317891,9.08789258801234,9.11945811703898,10.4833925713937,8.91386032960486,8.9851643530987,9.13705635760178,14.1919390307417,10.924832704027,9.01283004054073,8.91599882150581,8.87731317972846,8.93309169242912,8.90948331893206,8.8927043271398,8.90048972624508,11.5627080353908,9.08055045436533,14.1109028078931,8.94776990837974,13.1701487520622,9.08046354004259,11.9259618457605,12.2501657975479,11.9095246470626,9.12532891817586,12.1623456110244,11.8254023094742,12.2197494925361,12.0365732425922,11.7446140731918
279.1317,4.044,14.29466913,13.2420919899455,13.0256277022144,14.1187254269012,13.9799633991729,14.2693511600041,13.7356174750379,13.3848233771046,13.6459102387291,14.0948696428876,14.2043283319809,13.294911395573,14.282750796736,13.4848328413056,13.6256492388562,13.2707572690812,13.7139624232814,14.8321542993149,13.7502710152853,14.3151077124709,14.2979985115099,15.0045564600676,13.227676879027,13.3844827151558,15.4228747598938,14.3993463458143,13.3138582063061,14.3779205272885,14.3959122725202,14.3746652473376,14.0847203463638,13.8661241133181,13.8162864005889,11.3118652751752,15.1187351764848,13.556666226459,12.5436638718011,14.0032580618989,12.4210505018686,14.1316810085284,12.3300450076608,14.5166225984419,15.7198378817613,13.8577278971811,14.7782138733512,12.7804616380033,13.4256649124208,14.217474145279,14.0518055926227,14.1349799974994,12.8987141601712,14.5273644638622,14.3333405293944,14.3414424366823,14.1992381017387,14.2060805424656
186.1124,4.054,14.67594105,14.2420212701771,14.2030497397484,15.4100442279267,13.8769763450374,13.6713576574703,13.6829441380335,12.8109602084532,12.5551379227793,14.7776133881768,16.0939241440271,12.1491362754441,11.978019562662,12.8218286025149,13.4227371713709,14.0488216917322,13.8991884978731,13.2310944359738,13.1211447008461,13.7671927671663,12.1971787952122,14.8947670249675,14.3974739935054,13.3143067547678,13.4342077243609,14.0374198487506,14.3237271646518,12.7180710543239,14.9097794438559,12.5250149029073,13.3709089721815,13.8687897698198,14.8496676527427,15.7290344361746,13.1320283809447,13.4407089507976,15.333909630227,15.5442585699623,14.7415170079437,13.3623573250685,15.180349319584,15.4367772371612,14.6149507610265,14.0482960557053,16.3663094978848,15.4548507859645,14.3186219165621,14.3745551312077,14.3910649767162,14.369692747859,14.1646189231318,14.5244384079734,14.5029336350703,14.4411210994102,14.6987466224557,14.5830983068482
491.2279,4.076,11.4285796,8.94175969893548,8.96246582052615,8.9580609834654,11.7617143467121,8.92996857303173,8.9188135884752,10.0551780961005,10.0017577996159,10.1983515125941,10.0078624723513,9.03757280497495,10.6480422540312,10.7163152894409,8.92983319308213,8.92956874995718,9.93441714949719,10.1344544867486,11.9794982008854,13.4935842826317,10.0894950035787,11.7685884017903,10.1032000045891,11.0171688888691,9.02042973908169,13.184165310666,10.7226632554613,10.0536474253457,10.7045497444936,9.9766309378073,10.5931407409916,11.0737034243264,10.0496886078821,11.0821728890387,11.7529858975418,11.7241811396752,10.8120270834884,14.0202439140842,10.1532988526858,10.0340681373812,13.2650456104895,8.9515883700176,8.96141225674237,10.6722763467978,15.2810345309982,10.2865252197992,8.92659633510895,12.075069480265,12.1429809869723,12.1284089322674,10.5928069023052,12.0796293190443,11.9000493020409,12.0238307745124,11.9260552217973,11.9856589223284
330.2272,4.126,13.31204624,13.5524553615493,16.2849021257123,13.8734842552477,15.6009919710239,15.4634971378032,16.4442358241427,15.2131577786046,17.0786689539757,14.831963183015,16.9046348947116,15.6993282928966,14.4238772930787,13.6365078413579,15.4165566753722,14.6242284205782,14.4572117253389,15.4667326980454,14.5369716124563,13.8522626313618,15.0025890568401,14.2166874019268,15.7800927621512,15.3566084527357,15.6913366776447,14.3586984245836,14.2759607100641,16.8713570593295,14.1806283247116,14.6784488312167,14.7057499079657,14.4239851637365,14.522006217968,14.5214232560899,13.864019760861,15.3202980983994,15.1865466550644,16.3999919326676,14.8917637834186,14.3589670623669,15.9705032708972,15.0259808738629,15.0675872502087,15.5933688760576,14.4001680699483,14.4705814576686,13.8762708973962,15.260999685076,15.1528900519508,15.1356392159163,15.3896096047797,15.3392777501202,15.3149175381833,15.2719856441733,15.2276940201309,15.2229810942493
465.0856,4.069,8.967214441,8.96189472404664,8.96597267575642,8.96353543027339,8.95110007112355,8.95115435417995,8.94383788031293,8.94620176170031,8.95495446973133,8.95377011075754,8.9339739653942,8.93043921625626,8.9609271427854,8.96903438433755,8.94482792529754,8.95594280395132,8.95521095246233,8.94088886911056,8.93987327859392,8.94392751608313,8.97404690611592,8.94338009036043,8.93084868072905,8.96352798524351,8.93605004040148,8.95391596648503,8.95176141275403,8.97367373401641,8.96536965531997,8.9417872301281,8.96618592945433,8.96983323354096,14.9500995452392,14.2157583163009,8.94292797886003,8.93780547492197,8.93116479179312,8.94068138967861,8.96918711629819,8.97282651071322,8.93379028105625,8.9628773044986,8.96620319843917,13.4568680185921,8.96729623594889,14.9241536724068,8.95218374237038,11.8077625099284,12.0190711354192,11.7391562812167,8.9620046016108,11.8140193905406,11.552215768179,11.7962493030026,11.8377726145736,11.5816526045068
296.1628,4.092,10.59329989,10.5795105633602,9.97510900526045,10.9196654436645,12.1600892105105,8.85696376841136,8.84876369843837,10.543808131578,10.1078210834253,10.0933266812838,10.9717928012199,10.1825671162828,10.5228294772511,8.95471113887229,9.95344160137862,10.2561062807313,10.4913283123378,10.0781282479962,10.0166289877917,10.2581741072704,10.354571353835,10.0698256363941,10.536659725174,12.395733660471,10.7164427523436,8.87255948802623,16.114296719171,10.3693110511044,9.98323441052663,9.97446276391823,8.95891263340131,8.89114074904623,10.4558501440782,10.8359739369214,9.85894669424049,12.550803973796,15.1238789602911,10.4690268313095,10.4155588294878,10.2540129965374,16.1899042575841,10.4007609185327,10.608339412703,10.2401907491151,10.2210267056911,10.5301693363491,15.326739792847,13.3708837023488,12.7864734110835,13.1136961388693,10.1412433641808,13.2593495298785,13.2100978402072,12.8093135106112,13.1131068708344,13.2050446715844
286.1792,4.126,8.967214441,10.2623160275786,10.2050938467132,10.3349954206526,9.06165868897585,10.0738071934272,9.05137160528931,10.3036641007577,10.0370021559357,10.1573000461375,10.4662976783056,10.4226455796739,10.2283138164395,8.9775218693523,10.2194878920658,9.05669099017158,9.04514992193628,9.05000418412108,9.05083485701682,10.4358787931724,9.98276808955816,9.04528232017559,10.2373613017575,10.0694680876731,10.1163998689593,9.02479413805226,10.4237679759218,10.4581015270387,9.9848174159156,9.04896877582873,8.97041574862692,10.1682165134883,16.2690159200092,14.7345627738845,10.2160336542822,10.3184992899968,9.0265289838879,10.6501432838033,10.2644048003281,10.1383391340916,9.03970650585193,10.5762119227834,10.3108025215782,16.0406822227343,10.0549830206041,16.2227438708684,9.0505606208888,12.6704189323882,12.665333823745,12.6657879257053,10.5643417480342,12.6347065513684,12.6968128704623,12.6550207658492,12.5675348399043,12.753730535148
410.1446,4.093,8.967214441,8.98175857306946,8.97093904470564,10.0613582960289,15.3461403767537,8.98191484309242,8.97258886920367,10.033251852244,10.5546340206932,8.97957355758749,10.413346772834,8.97797823790256,10.422317280918,10.0397823999488,8.97755144777659,8.98075921328878,8.97605295752651,10.107718126349,10.8521862168322,10.2583355607624,10.0729087746164,8.98800917622007,10.1056981399152,8.9764395910112,10.1253745233802,8.96979131752212,8.97458071374224,8.98361623861492,10.2725117288543,8.98243799964738,10.2301938937969,8.98474246175025,10.032466839514,10.5998422988084,8.97266809568814,10.2760165279687,10.4387417729128,10.3366067885147,10.1169138883458,10.0708570130117,10.3524018625314,8.97678144720984,10.3489113743474,10.5506538803338,8.96630296354021,10.5830081833261,10.467907643845,11.124180727004,10.9184460816921,11.3695685988673,10.0232462389552,11.5244381437418,11.4002908552089,11.3446815709702,11.4174581260501,11.2869990409262
436.1964,4.096,10.93897196,9.99558962155596,10.0756906715269,10.0149317432789,10.219772671337,10.601758981864,10.7053071179626,10.0495102806869,8.98254323924105,8.99322514047125,10.6973833097762,11.2638166364568,10.5145036871839,10.1230220670773,10.003820095943,8.99422587029119,8.98840423396394,10.2161836808531,10.3586343780962,8.99313392471518,10.032337856881,10.8958006470785,10.5031490212098,8.98511077000851,10.5675735550024,10.7174665694205,8.98755391775854,10.1552313219364,10.4331376836781,10.3623930667468,10.4682650806487,10.2669236494975,14.5999832355713,13.3401573052593,8.98666864067328,8.99002795777981,8.98873259796303,10.417189634108,10.7257469625666,10.3496270319183,10.1259887664531,10.0205734587208,10.5157069752316,14.3478598815551,10.1375806950384,15.1295841095121,8.98923237665099,11.4761327146732,11.3347377712482,11.4251424736326,10.51534483891,11.747442274774,11.970899930271,11.8168971242103,11.6074381142529,11.7825606941332
304.2117,4.122,15.90422958,15.6631861759529,15.8058693299773,16.756426031407,15.8060236818707,16.1460597786011,16.8024569522458,14.580849608839,15.9851557146775,17.1953652912199,16.3932356247418,16.2115693998647,17.2967435291672,16.3620929273647,16.4174932656337,16.2661208226168,14.7493960817347,14.7627966494161,17.4266076509368,17.2033835930997,18.136613687485,16.7935029649449,15.0878787330515,15.7684087642025,14.9560147414287,15.1164864364087,14.5851360516089,17.4597133189216,16.2342128651827,17.2479862766763,16.4861782105549,16.3782491123849,15.2198238888161,13.8557628016856,16.2421448428225,15.0669154311708,14.1789212065256,16.8272222411052,17.5515224976786,17.5326998893326,14.8167621132788,16.5928154315272,14.8986473058339,17.793080017752,16.8212362779172,15.5140042759557,15.4643728977397,16.6055861308869,16.3479189013822,16.5287498129462,16.5698888509747,16.7295152093747,16.7187949338945,16.651655425921,16.5972131214896,16.4237351362977
249.0966,4.117,15.37228772,13.1819637172039,10.7374749034171,8.97717844241379,15.8818417839801,11.0718426251628,12.4737709667061,8.99395960119977,10.181732279526,11.0174006774503,9.00904498764151,9.01233677314127,10.8133742025124,9.97609488254528,10.0332096667262,16.2707857508437,8.99103918619731,13.7253706732263,14.1197881025931,9.00536622513689,12.3443176440144,11.6689617798211,13.3686973098144,10.6644941391493,13.297437484722,11.3662423150469,13.4810422552438,11.1372816280034,8.97218971193264,11.5622089309925,10.1308454632114,10.180502313959,12.0528932653086,11.2796938193831,10.5076808237441,10.82098105326,13.2764802414781,9.00552339176491,11.2201905880708,12.8982773269024,16.416513587531,10.8583044763482,15.7095140570932,10.6085818628275,15.4605942669747,11.5993109504583,14.7427448499183,14.0558184072522,13.8301135750315,14.0130633211493,14.630460320871,14.3302299256787,13.9000597902895,13.8748467576266,13.8791517643661,14.0665864119074
258.128,4.17,10.16621645,10.1313866028916,8.95763188728626,9.95859639163651,10.2501513769298,10.680459484858,9.92946102242915,8.89988594875176,10.0445772766346,8.91070291590396,10.2711451501425,9.84393409396673,10.3944166735906,10.7238833836268,8.89032343989379,8.91451079147252,9.94712370100799,8.87660690290505,10.3598940251974,10.3340022098188,8.97739259304269,10.5095920107857,10.3074594002661,8.94189489871538,10.2339194021957,10.0418578557049,15.7071247508815,8.95700049335419,10.7605351744951,10.0095195583477,8.96451591601022,10.641792081972,8.95335210203259,8.90374106620397,10.0131771368563,8.87191573839685,15.8527114965984,8.87803225712229,10.1007252254536,10.2981887250918,16.262002348903,8.93958814340678,8.95453214026147,9.96243337282921,10.3962882230762,8.91594836252141,16.2935848105391,13.3151402908464,13.4040595847634,13.2437423256794,10.3021096239691,13.6007276171898,13.3268490523099,13.4906196552378,13.3301332053366,13.3437140482056
284.1855,4.179,15.05073805,15.5732875272038,15.3645966196942,15.1580810324848,15.4616108527104,15.6196780570945,15.9500034266292,14.8117856788895,15.9462391456272,16.2085890636261,16.278744694631,16.0354880643942,15.7472821522865,15.0881364039874,15.6530208002906,15.530124633263,14.6344917684289,15.6048943024305,16.1829273580334,15.8537223666983,16.7093269746824,15.8330533575161,15.5009072837581,15.0572303343179,15.0488979622084,14.58104990065,15.667449461385,17.0202059494259,15.0951925046466,16.0002524653929,16.5228504159261,16.1841592559847,15.2255883778809,14.1367739619737,15.252959015955,15.3169359766385,15.4269762032743,15.6293591050099,17.1402306832357,16.7487585231909,15.6754841552025,16.0168654019498,15.200479975895,15.7650598193294,15.8868566723112,14.9322161492424,16.1597045274533,15.9621012476958,15.7794729805949,15.887821590483,16.2565692535032,15.994087718377,15.9997451000444,15.918669894111,15.7334009687427,15.9226210994746
449.1059,4.17,10.67999287,12.8651252420295,11.5168796755638,13.2524921220871,10.383072130128,12.8935432167752,14.1524676430169,13.5188692843222,10.2299560085279,13.4245397762892,8.93817281210333,14.3330734919508,8.96207851503773,12.0451762223279,11.573155105245,10.7005180659652,11.3013784957683,11.3429244923764,8.94312244173027,11.1410281588913,13.1815832722496,8.94767856145641,10.3208419534761,12.3303323764112,12.2750364067965,12.1552806777976,11.2477832677105,10.3944904998752,11.6827433992835,8.94570410247355,10.1430576181085,8.97127355472621,15.2649656765034,15.4699607162414,12.4133573727666,10.2787473365791,11.2049383995425,12.6032188842415,14.0046563309972,16.612685915529,8.9377987951601,10.2193175871019,10.0944420936279,15.2364935687392,13.0388169626522,15.2547487268304,10.6660597745723,15.2033297665446,15.0821345495331,14.745599973944,10.1071212568136,15.3395289997225,15.2457270092609,15.1564958020563,15.1429109277501,15.2052761758792
121.0646,4.206,10.9792251,10.6963652499206,10.9087349315443,12.6497760222273,11.2888828099944,11.174227929407,10.6328317125641,11.153504136229,11.0282340227054,11.2408032591873,11.0660428379572,11.3366021121156,11.2768065686237,11.7329470372549,11.3829498814245,10.9169040902962,11.2262876874726,11.3592646988939,10.9579634304564,11.117328921332,11.3012387637918,10.6980786368191,11.2544328315693,11.2671023704755,11.6521240656582,11.2301828287276,10.6640190673314,11.3721242911649,11.345582123558,10.8533905178577,11.2426192080057,11.1221976803702,15.7827765203262,15.4808380948553,11.5100259689713,10.9907629214134,10.9262192383914,11.7266320061401,11.8306184663693,11.3056565619625,11.2918580964911,11.0065573584768,11.1989772918624,15.3901318022201,12.4915460187044,15.7805615474125,11.2380574898129,13.9803964955401,14.0427108265786,14.0141771517769,10.8620489528397,13.8956907351637,13.9483283354358,13.9297335295603,13.9843665119886,14.0535515269862
149.0598,4.188,10.52552375,10.3591510574671,11.3917963579789,11.3652523860154,11.0424050907483,10.3729533365651,10.4727672086937,10.5273647348793,10.7149592933894,11.012592427119,11.1760457047495,10.4379172096912,10.7977025262007,10.7860068625228,14.437819636386,10.7395832475272,11.1186161351068,11.6438539041437,10.4538162006786,10.9243095047195,10.9812740887706,10.7068995650253,11.8805089108279,10.2103326871733,11.2737494665641,10.8615932474603,11.0129332914525,11.0843741906909,10.2330809194459,10.7069184421321,10.8644847440761,11.3372165094633,20.8868444672856,20.474933303369,10.6947027577752,10.902164414795,10.7086878144751,10.7887548433366,11.0783824821359,10.9794423644618,10.4233014990617,11.2688141905482,11.9547404903025,20.3148493529288,11.2133789940345,20.8921607907241,10.6277906116722,18.5869638646343,18.6401364362524,18.594696048735,11.5371872879676,18.5948501659631,18.5857146058923,18.6078823469597,18.6583012508711,18.6122295282394
230.1106,4.213,10.35705324,10.0214257786278,10.2149001211083,8.9702479646644,10.2228637603277,8.97713408414893,8.96812126145443,8.96965380202827,8.96920593616853,10.0627930331567,8.97078130330782,8.97057801440238,10.0577471259501,9.98516679680489,12.5026293709571,10.0259760428309,10.023120175887,8.97353755988081,8.96833191877541,8.97407432025891,8.97236693353602,8.98106387961525,8.97015275595343,8.97443626389639,10.4198410694502,10.3134469032583,10.2031289718624,10.3028671682867,10.2120093442217,8.97611418586744,8.96702519926072,8.98242875640608,15.0497094286517,13.6442830095884,8.96804635472247,8.97128001927233,8.9721434568314,8.97249195324213,10.1202927719123,10.1418131790503,8.96892329935303,10.1540976066767,10.2737290156273,15.3052675867815,10.014604027836,13.429896268536,10.060615609221,15.1356275660901,15.1688290408114,15.1817786385713,8.97710638568203,15.1289348464529,15.1936330979218,15.1885641132135,15.1569824725066,15.2023434667367
213.076,4.23,11.57052365,11.5257237355055,11.4320966420072,12.5207710924819,12.6696730024011,12.730648890488,12.500911779972,11.618661090761,12.2161604694472,12.2608838042602,12.0741204185761,11.7706903638259,12.0137538323905,11.484961308235,16.3485142841996,11.9712791131162,12.5359631330328,11.4500636661202,12.1157137385901,12.204581206249,12.1378589332929,12.1528592901928,11.8472884306384,12.5102047762828,12.0453741314803,11.1911906311957,12.4941853763056,12.9188289005587,13.3342329375717,11.590717778643,11.7447201219079,11.4208194628255,21.3360770088104,21.2726845920823,12.6207864695956,12.075361661836,11.0025071749433,12.2281861969701,12.3291173519117,11.8586719328147,12.185402052284,12.5172171088424,12.6324917228837,21.2313168199369,11.4402450677456,21.4205762465473,11.7376171563101,20.060799554671,20.0627657167615,20.10082338004,11.4087083026492,20.1754691985862,20.088622665148,20.1279611942102,20.2309782639844,20.0455701462994
447.0916,4.229,9.990232765,8.9492865931161,8.96281180793544,15.0786713075368,8.92786475691572,10.4221633011004,11.0602508703748,14.8347444314562,8.94424084114602,13.9767076076502,8.90642564897932,14.2261450053936,8.95335362343542,13.5792982098296,8.9241061613643,10.0337955146514,8.94198435255735,9.9818614272893,8.91853872996569,10.2974270230504,13.6065383364053,8.91518039465575,8.90144607137754,13.127259518502,13.0546570863044,12.914793442516,11.7964254494129,10.0323345783661,10.0380665343134,8.91608277443546,10.1758345181648,8.96036136677519,8.95956406588269,8.93655461776893,8.92408521136915,8.91273522617536,8.90051944254573,10.7675714540443,12.29051749304,15.7737030857656,8.90748652616528,8.95404237083304,8.96177925388972,8.97085321773743,8.9679290967903,12.5883075540844,8.93707980824961,12.5542855803288,12.5386587210983,12.412767656439,8.95065360131188,12.5880002328809,12.4892552576579,12.3672899152798,12.3684281319607,12.8631572049947
