m.z	r.t	p.value	t.score
308.1853	1.095	0.0954	-1.8413839858146472
308.1855	0.51	0.278	-1.1466579958621992
308.1999	0.517	0.619	-0.5131030456431592
310.2019	0.968	0.848	0.19699917624015395
310.2131	1.051	0.669	-0.4404797826027551
311.1306	0.539	0.647	0.47274589939650874
311.1494	0.538	0.173	-1.4674040172119178
311.1543	0.959	0.933	-0.08600468074661906
312.1301	3.316	0.534	0.6435677360791241
312.1302	0.589	0.921	-0.10149340875286132
312.2168	0.956	0.0773	-1.969146774540831
312.2284	1.053	0.0375	-2.3968972799836545
313.0582	4.803	0.994	-0.007301108538396643
313.0853	4.046	0.381	-0.9155030053019414
313.1521	4.481	0.748	-0.33042556807271645
313.1894	0.512	0.393	0.8935837306551682
314.1594	5.081	0.228	1.2833056590724992
314.1706	3.875	0.875	-0.16118926578086545
314.1708	8.331	0.704	0.3908296860303735
314.2326	0.846	0.97	0.03797727422817799
315.1773	6.535	0.297	-1.1014559370710963
316.2116	0.514	0.31	1.0700682003071937
316.2116	1.398	0.136	1.620412467681381
316.2339	4.229	0.494	-0.7104195010493637
316.2476	0.839	0.855	0.18693666067967535
316.2478	0.506	0.542	0.6318453379703741
318.1351	0.512	0.208	-1.3453132344826246
318.1705	4.031	0.872	-0.16548030615233839
318.1769	7.436	0.828	0.22302547725122127
319.0689	4.915	0.479	0.7347996886083048
319.1247	7.989	0.71	0.38220662553921336
319.1611	8.704	0.538	-0.6375044316288009
319.1644	0.958	0.128	1.6584723287638512
319.1647	0.799	0.25	1.2199971831530882
319.1651	2.866	0.443	0.7985449230890074
319.1866	5.073	0.0994	-1.8159620221321449
319.1974	4.634	0.28	1.143274512475063
321.0817	5.637	0.477	-0.7394329118594795
321.1793	0.952	0.235	1.2629101426395415
323.2063	0.497	0.664	0.4479057716584051
324.1254	3.727	0.88	-0.1542487975583168
324.1915	2.868	0.58	0.5722783714512738
324.2159	0.482	0.0291	-2.5459190350909897
325.0911	5.475	0.802	-0.25753360759138394
325.1527	4.364	0.115	-1.7271466001189333
325.1604	9.129	0.98	-0.02568408726359428
325.1744	0.519	0.771	0.29956211186173126
325.1745	5.495	0.458	-0.7713339702647892
325.188	0.522	0.553	0.6141062340820567
326.1959	0.963	0.588	-0.5589573934156725
327.0499	3.959	0.114	-1.730919980624571
327.1515	4.429	0.114	-1.7291794249889452
328.102	5.48	0.875	-0.16108646197610033
328.1875	0.548	0.983	-0.021458290678480475
328.2115	0.513	0.859	-0.1828589763551029
328.248	0.503	0.343	0.9949607616645803
328.248	0.84	0.683	0.42097852405517633
329.2067	3.328	0.897	-0.13233229045976605
330.1905	3.683	0.0787	1.9576222017228868
330.2273	1.14	0.138	1.61388845542261
330.2274	1.901	0.665	-0.4464998106939833
330.2275	0.513	0.95	0.06489231237034922
330.239	1.114	0.259	1.196570048665931
332.2422	0.515	0.178	1.448537931088197
334.1857	5.112	0.163	1.5058418005378817
336.1915	2.914	0.282	1.1381892908343758
336.2167	0.936	0.889	-0.14343844497107303
337.1424	2.92	0.179	1.444548269458942
337.1426	7.325	0.523	0.6624180463882187
337.1716	8.371	0.456	-0.7747666991132475
338.0821	3.245	0.933	-0.08627428983675373
338.1417	3.093	0.351	-0.9778893086925644
338.1759	1.329	0.944	-0.07197168709337853
338.2064	2.907	0.727	0.3589363836794964
338.2322	0.863	0.846	0.19881543348515157
339.1545	7.985	0.251	-1.2174747552333411
339.1549	5.726	0.903	-0.12440045699212264
339.166	4.664	0.43	0.8225020392758937
339.1871	0.5	0.887	0.14615115071343507
340.1023	4.899	0.565	-0.5954970692448667
340.1024	4.787	0.745	0.334655349440233
340.1319	7.149	0.751	-0.32686425062055147
340.1324	5.379	0.835	0.2143839983394664
340.1864	3.25	0.733	0.35132931500547193
340.2477	0.841	0.961	0.05021582951048002
341.0653	3.749	0.237	-1.25807298222941
341.1373	2.931	0.414	0.8517891931939424
341.1704	5.083	0.507	-0.6881454950667275
342.0848	4.055	0.0651	2.072049800677178
342.1724	3.926	0.531	0.6484648351777548
342.1728	0.923	0.807	0.25050870127432306
342.2272	0.514	0.369	0.9397919980427016
342.2272	1.198	0.2	1.3713393834913243
342.2272	1.218	0.149	1.5629743318738316
342.2634	0.839	0.923	-0.09943842932744339
342.2636	0.484	0.0912	-1.8685962383266264
343.0634	5.648	0.669	-0.4402436529025203
343.0994	5.932	0.398	0.8832754911003917
343.1664	6.167	0.887	-0.14521722982234708
344.1689	5.609	0.502	0.6964738668262402
344.2064	0.516	0.142	1.5957938387255237
345.1054	8.017	0.53	0.6506671300902437
345.1653	4.623	0.317	1.0524313316956802
345.1666	6.111	0.97	0.03859986461213539
346.2222	0.518	0.734	0.3491577144959956
346.2332	4.588	0.827	0.22480179399157255
346.2333	4.685	0.869	0.16933743532022935
347.2191	4.123	0.118	-1.709751821869326
347.2285	8.662	0.693	0.40576421012690606
348.0688	5.645	0.977	0.029003830501751926
349.0866	5.512	0.75	-0.327868119158736
349.1768	0.501	0.291	-1.1152515395455898
350.1596	1.276	0.186	1.4195326214851909
350.1607	0.52	0.257	1.201727234888546
350.2071	2.649	0.973	-0.03410633736636124
350.2325	0.84	0.553	-0.6134419969504864
351.1582	7.036	0.363	0.9541156319589932
351.1583	6.884	0.113	1.7395862939179554
351.2162	0.499	0.282	-1.13754520286844
352.156	3.697	0.475	-0.7428187980134753
352.2217	1.004	0.435	0.8135689600450173
353.0261	7.184	0.783	-0.2832561461274064
353.1342	6.675	0.907	-0.11952528465324337
353.1703	8.174	0.296	-1.1024570258616064
354.1003	0.765	0.963	0.048130181779544645
354.1003	1.336	0.987	-0.01713757890298574
354.1004	0.685	0.919	-0.10451757211792109
354.1117	1.059	0.798	-0.2630935841924026
355.1544	8.85	0.688	-0.41409491560974826
356.2428	0.932	0.819	0.23488601435092327
356.2792	0.463	0.0264	-2.6016973778432124
357.142	5.129	0.134	-1.6306359891367788
357.1666	0.506	0.346	0.9880554807672614
357.1793	0.549	0.86	0.18060111428692288
357.2241	8.731	0.701	0.3958048130873888
357.2497	7.349	0.246	1.2319117291264918
358.1317	0.569	0.935	0.0840271979865038
358.2586	0.903	0.943	-0.07293844219044686
359.1954	4.041	0.992	-0.01031336320331024
361.1128	5.045	0.728	-0.3574939478824419
361.1212	1.722	0.922	0.10066853513519092
363.1162	9.13	0.56	0.602392695070274
363.1426	0.526	0.128	-1.6616008223715026
364.0427	5.639	0.973	0.0345935860627441
364.196	3.866	0.0759	-1.979640766717
365.1052	6.439	0.778	-0.28907104508638937
365.1337	4.633	0.155	1.5397368611210922
365.1583	3.875	0.616	-0.5179829672678182
365.1741	6.723	0.271	1.1658557908102665
365.2431	2.954	0.959	0.053079669732972595
366.1113	5.469	0.882	0.15252882344274454
366.1123	0.548	0.261	1.1920990642732014
366.1391	7.934	0.659	-0.45418951584657413
366.139	8.13	0.282	-1.136494258703484
366.2019	0.529	0.389	-0.900062467206231
367.0957	7.091	0.881	0.1534851250878184
367.1497	6.488	0.687	0.41534214475508674
367.1528	7.454	0.523	0.6617852804409736
368.1159	0.567	0.825	0.2275490891804691
368.116	1.537	0.985	0.01875535895228815
369.1291	4.69	0.142	1.5941418790766808
369.1291	5.429	0.583	0.5667694561646431
369.2493	7.282	0.283	1.1349652233733742
372.2493	4.475	0.551	-0.6169944384806814
373.244	7.33	0.797	-0.26359556850420385
375.1279	3.242	0.839	0.2091814332672535
375.1345	1.633	0.912	-0.1130686358967634
376.3184	0.456	0.189	1.4107724895068559
377.1166	1.698	0.614	-0.520227219313234
377.1423	3.769	0.473	-0.7451967864650929
377.1883	5.385	0.353	-0.9750538681006937
378.1393	5.067	0.935	-0.08320083486831938
378.1755	3.998	0.105	-1.7827491699521838
378.1775	3.286	0.482	0.7309338349893367
380.1157	0.564	0.91	0.11611922427800098
380.2065	2.834	0.647	-0.47255606763507146
382.1907	4.683	0.198	-1.3780050686548952
383.1356	5.936	0.75	-0.3269855578987275
384.1886	4.558	0.902	0.1267530379006029
384.7715	4.868	0.316	1.0554474091074795
385.1256	3.911	0.0993	-1.8165418004085545
385.2528	4.483	0.293	1.1103209712696698
388.0933	5.841	0.751	-0.3266362316244867
390.1426	3.685	0.625	-0.5045351921596936
390.2406	3.648	0.439	-0.8061606614376758
391.1601	0.524	0.292	1.112507023888218
391.2596	1.22	0.87	-0.16814736038196593
392.1188	7.332	0.332	-1.0191861772276074
392.1553	0.566	0.117	-1.714167390020993
392.155	4.524	0.223	-1.2985350989698592
393.1156	5.109	0.525	-0.6591820456034778
394.1621	4.476	0.736	-0.34729594445327644
396.0688	5.32	0.879	-0.15599547287855198
397.2555	4.466	0.559	0.6039820000916647
398.1458	3.806	0.328	1.0276268152303045
398.1461	0.547	0.399	0.8813176375920735
399.1441	8.024	0.685	0.41816773899999693
400.1935	6.118	0.719	-0.3704039710710089
400.1979	0.535	0.309	-1.072191852305762
401.9985	5.291	0.657	0.4579965034534926
402.2842	0.515	0.304	1.0831836429553898
403.2585	1.052	0.544	-0.6275458952246465
404.014	5.467	0.499	-0.700746650889686
404.2075	0.528	0.604	-0.5354920039882066
405.1777	4.328	0.964	-0.04571683267178005
406.1702	4.529	0.0333	-2.4671463696233835
407.22	0.543	0.971	0.03676393572063662
408.1491	5.645	0.422	-0.8376742075644897
408.15	5.496	0.915	-0.10919546998847023
408.206	4.557	0.116	-1.7182929212551796
410.1448	4.176	0.329	1.0259612453028994
410.2047	4.449	0.577	-0.5763879763476091
412.1129	7.998	0.909	0.11772492509183838
412.1484	4.864	0.311	-1.0659715825231657
413.0838	0.586	0.338	-1.0056821628605817
413.0845	4.486	0.475	-0.7424257953784182
413.2811	0.557	0.263	1.1855075763158174
414.2997	3.986	0.977	0.02986806446878535
415.1894	1.823	0.85	0.19437913672432275
416.1911	3.695	0.76	-0.3137032902715661
416.1914	1.313	0.618	-0.5144243888816703
416.2019	1.132	0.545	-0.6259630416829007
416.3518	0.967	0.829	0.22158920595730955
417.1877	4.012	0.232	1.2713961459918308
417.1978	7.183	0.285	1.130067742135364
418.1637	3.622	0.86	-0.18056920207653093
418.2036	4.031	0.828	-0.22247072218024372
419.2207	1.213	0.349	-0.9826222572151664
420.2011	4.674	0.334	-1.0160170996076974
421.0503	5.465	0.896	-0.1338585467192545
422.2002	3.807	0.393	0.8930174012481342
424.1597	3.213	0.843	0.2026483462596086
424.163	0.522	0.361	-0.9579779999862674
426.1944	0.561	0.202	1.3647063720655235
427.2233	1.588	0.861	0.17914948133782987
430.1704	4.114	0.656	-0.45952818747833063
430.2945	3.707	0.9	0.12858795443337448
431.0968	4.511	1.86e-9	20.295176618633786
432.1861	4.594	0.46	-0.7687670161327972
432.2013	3.818	0.571	-0.5854302050555543
432.2019	0.535	0.742	-0.3379731895831592
433.1123	4.289	9.62e-8	13.494735106944612
433.2361	4.762	0.176	1.455079596309499
433.2365	1.214	7.05e-7	10.921156795609555
434.135	1.937	0.957	-0.05566330424881469
434.1406	0.555	0.879	-0.15570343094251599
434.1419	8.262	0.29	-1.1179587361741181
434.1513	3.94	0.977	-0.030035040989247776
434.1579	5.479	0.865	-0.17382669041027674
434.1587	4.051	0.936	-0.08252404559062103
434.1799	5.635	0.345	-0.9911665274771667
434.2167	3.263	0.329	-1.0253015661271394
434.2183	5.437	0.196	-1.3845125898954938
435.0872	5.844	0.342	-0.9969621238818753
436.155	5.514	0.949	-0.06518261345530173
436.1596	3.955	0.369	0.9406250018150031
436.1959	4.973	0.735	-0.3481812832345668
436.1964	6.237	0.326	-1.033304011296362
437.1419	5.105	0.527	-0.6557270307181415
437.1606	4.005	0.472	0.7470119786432847
444.222	3.766	0.177	-1.4522745313180585
447.0919	4.001	2.63e-7	12.134605867937774
447.1064	7.905	0.358	-0.9629977143363805
448.1367	5.06	0.983	0.02199552864637067
448.2317	3.946	0.836	0.2126477192670545
448.3053	0.515	0.539	-0.6368618534879004
448.3053	0.958	0.492	-0.7138119452153762
449.1074	3.962	0.0451	2.2887155368103245
449.2389	7.195	0.204	1.3598270520519202
449.304	1.78	0.57	-0.588024202327842
450.1422	4.949	0.893	0.13810590169870932
450.1578	7.375	0.726	0.3603724045895759
450.2117	6.308	0.2	-1.3716844097704173
450.2119	3.204	0.833	0.2170181877604638
450.2125	5.721	0.353	-0.9737272849260896
451.0399	4.311	0.341	-1.0003171577966323
451.0996	4.142	0.424	-0.832766643948545
452.1908	4.095	0.819	-0.2344901340085808
452.1913	0.564	0.536	-0.6413212385718196
453.1249	8.361	0.669	-0.4401537661150707
453.312	0.499	0.966	0.04401464737102874
454.1242	3.692	0.124	-1.6799327874682943
454.2063	4.046	0.982	-0.02343020329730761
454.2064	4.027	0.974	-0.03308796200783913
457.251	6.86	0.867	-0.17215924271998606
457.3017	4.509	0.0559	2.162253679650823
458.145	3.604	0.681	-0.42268957034069105
458.2017	4.076	0.441	0.8030809589756426
458.2017	4.111	0.505	0.6912513438608723
458.2019	0.544	0.333	1.0169347171612544
461.1072	4.293	8.73e-11	27.697227527877587
463.0353	5.752	0.349	-0.9828415204345387
463.2582	0.524	0.812	0.2441831234682865
463.3193	1.553	0.446	-0.7926582855960087
464.1651	5.887	0.345	-0.9912436015508095
464.1908	3.734	0.978	-0.027699847330935203
464.1909	3.664	0.955	-0.058081260964545536
464.1911	0.532	0.913	-0.11170103552880432
464.2299	4.177	0.891	-0.14116039719966167
466.2038	0.538	0.901	-0.1271233142926322
466.2051	3.697	0.98	0.026039608860643305
466.2059	6.417	0.856	0.1861895389488839
467.0351	5.297	0.33	-1.0236270760560253
468.2219	3.666	0.704	0.39098863774457143
468.2222	0.533	0.794	-0.2684295493899454
469.0327	5.27	0.584	0.566313055078698
469.0527	4.611	9.77e-9	17.11766979164983
469.2362	1.242	0.796	0.2655013171042261
469.3014	4.532	0.101	1.8058934052310827
470.0971	4.357	0.958	-0.053728749283322906
470.2642	3.998	0.968	0.041411723639672215
471.0854	1.877	0.864	0.17518898062064217
472.1809	6.745	0.461	0.7658680661512175
472.1938	5.742	0.348	-0.9842685951184471
472.3114	0.479	0.445	0.7955457033368866
474.1399	3.581	0.755	-0.32109167597610755
475.2465	3.874	0.138	1.6109184454949923
478.1878	1.985	0.806	0.25228642205489504
478.2061	0.546	0.597	-0.5464757736206061
479.1308	4.053	0.254	1.2110048057039975
480.2047	4.948	0.752	0.3241586178903637
481.1678	5.055	0.394	-0.8914900615324515
481.309	1.638	0.841	-0.205533388064349
482.2184	3.928	0.913	0.11237641896306697
484.1971	4	0.924	0.09741213480732423
484.2336	3.666	0.973	0.034075497591943046
485.1367	8.132	0.684	0.41858980224956643
486.1965	6.502	0.557	-0.6070451657399923
486.2371	3.708	0.773	0.29595466274720966
487.2078	4.559	0.739	-0.34226086654302074
487.213	9.393	0.638	-0.4852235074385204
489.1394	3.349	0.141	-1.5965813903095902
489.2284	0.496	0.679	0.42630257743027117
490.1469	4.11	0.915	0.10911568397996468
491.2414	4.923	0.226	1.2902688217298068
495.0461	5.774	0.804	0.2546441815175595
497.2358	0.508	0.688	-0.41334303732133804
499.2371	0.507	0.859	0.18179262189701165
501.6989	7.967	0.338	-1.0064886164955025
502.2947	1.064	0.631	-0.49524434170867776
503.3506	1.224	0.812	-0.24454892223362937
504.1324	3.4	0.282	-1.1366111491504414
504.2647	4.971	0.754	-0.32213144766171714
505.2256	4.929	0.844	0.20163724091905671
505.2362	1.842	0.915	0.11001375335139646
505.2373	1.814	0.857	0.18517233757987547
505.2806	1.871	0.595	0.5489869642214241
507.2521	1.817	0.305	-1.0808828035327271
508.2802	2.422	0.831	0.2189162789998745
512.197	8.01	0.821	-0.23255968813070488
512.2233	3.668	0.321	-1.0435811655851073
513.2981	0.528	0.475	0.7425508633342924
513.2982	4.083	0.301	1.0915490764557345
514.1703	3.665	0.94	-0.07761559454074535
516.207	6.311	0.139	-1.607233454586544
518.2381	5.002	0.951	0.06261642505265873
518.238	0.546	0.854	0.188846483134671
521.2309	1.741	0.899	0.12956616760975875
521.2313	1.696	0.933	0.08606782278490098
521.2674	1.304	0.898	-0.13189511956896946
521.2675	1.84	0.296	1.1019638466586454
522.2956	1.034	0.359	-0.9617169804661935
523.2105	1.998	0.999	-8.272611334684774e-4
527.2595	4.101	0.942	0.07409396798617836
530.1863	6.452	0.201	-1.3673786616456205
531.3637	0.503	0.303	1.086787509434885
535.2468	1.373	0.859	0.1822417932414208
535.2469	1.907	0.932	0.08812771951578763
535.2833	1.542	0.82	0.23314074196262347
539.2422	2.065	0.969	0.039509921085497945
539.2428	1.935	0.987	-0.01709674740189747
539.3505	1.773	0.898	0.13090838136828395
539.3506	1.819	0.876	0.15972913583077336
540.2071	4.419	0.848	-0.19705523109607512
540.3495	4.471	0.28	-1.1423652568321883
540.4236	0.454	1.82e-4	-5.762673797532142
541.2365	1.554	0.941	-0.07585023673097625
541.2619	0.508	0.939	0.07900137107074809
542.1798	5.388	0.944	0.07248277959592851
545.3031	1.418	0.818	0.23627560379147017
551.281	1.972	0.684	0.4192054254815118
551.2954	5.441	0.27	-1.1685304266255252
553.3887	0.421	0.105	1.7835493798241693
555.2408	0.513	0.596	-0.5474548970226241
555.3086	0.525	0.625	0.5042920744206586
559.1264	8.026	0.339	-1.0045451833467611
559.223	1.233	0.913	-0.11259173573231643
561.299	1.22	0.267	-1.1761219247243302
562.2481	4.084	0.466	-0.758531713307735
568.1634	6.556	0.506	0.6902722953815696
569.2667	1.54	0.931	-0.08912349564461747
571.0617	5.835	0.333	-1.0166780701894622
572.2742	1.476	0.844	0.20255285096596998
572.3994	0.467	0.417	0.8457403464336178
573.465	1.767	0.326	1.033034109407306
575.3863	0.86	0.972	-0.03541725887528537
577.2497	3.628	0.806	0.25201700169812136
577.294	1.229	0.351	0.9780450694496777
577.3113	4.381	0.574	-0.5805152456005838
579.2641	3.674	0.793	0.2701828498196514
580.3266	0.51	0.995	0.0062089833844016775
587.4806	1.357	0.54	0.6349691514767014
587.4807	1.51	0.529	0.651644251150202
588.2277	3.841	0.895	0.13506581273664073
591.312	2.003	0.298	-1.0971890337611594
591.3171	0.528	0.627	-0.501443584553071
593.3316	0.527	0.921	0.1014464427799431
593.3324	0.771	0.402	-0.8743852668006435
595.3477	2.702	0.48	0.7336261007146445
595.3478	0.525	0.834	0.21505450275052185
595.3479	0.782	0.655	-0.4608752197391097
595.3943	0.51	0.535	0.6422524947657267
596.2694	6.186	0.332	-1.0196923581693689
600.1399	5.886	0.333	-1.0173425551867974
603.4956	4.873	0.462	0.7652355275387565
607.1285	8.059	3.46e-10	24.09123257242136
61.0396	2.563	0.839	0.20865114772561882
611.3131	1.258	0.339	-1.0042520662134038
615.2543	4.788	0.77	-0.30040244646726577
623.2803	6.454	0.356	-0.9671619188340161
629.3141	0.508	0.974	0.033841593521392425
629.3142	0.507	0.974	0.033841593521392425
637.2961	6.135	0.239	-1.2523796851957334
645.4286	1.239	0.204	-1.357854517299215
648.2457	3.965	0.827	0.22473122719168814
653.2903	6.26	0.521	-0.6653624725578289
666.637	0.431	0.209	-1.3421038659302118
675.8656	8.615	0.257	-1.2008264519611596
685.2828	0.974	0.605	0.533702419670332
696.649	0.442	0.831	0.21855203687992256
703.5726	0.512	0.0524	-2.200493207123653
715.3764	1.192	0.792	-0.2712598166444856
717.3928	1.051	0.789	-0.2754170285401385
719.3758	1.264	0.824	0.22780041494060507
721.3514	1.034	0.84	0.20714774263818808
731.4085	1.051	0.824	0.22888934021976898
733.3878	1.197	0.917	-0.10736520026140947
735.3684	1.164	0.75	-0.32758762193234703
742.327	6.508	0.822	0.23070754640346366
745.4246	0.839	0.877	0.1588708159924917
747.4025	1.14	0.982	0.022786569927364272
749.3826	0.829	0.876	0.16044227291063873
758.3187	6.536	0.633	0.4929999495115407
76.0758	1.839	0.439	-0.8063525408488686
761.4182	0.857	0.84	0.206985730584557
773.4545	0.537	0.974	0.033458189954335395
787.4343	0.839	0.825	0.22634079516139
805.4077	1.199	0.824	0.22877671883938908
855.5726	0.469	0.295	1.1060784123853844
86.0601	1.154	0.746	0.3335112963196728
86.06	5.38	0.0478	2.2544874815384004
887.3642	7.332	0.263	-1.1866445840430706
94.0653	1.679	0.83	-0.2208745178384782
975.5183	0.838	0.855	0.1872451421575876
