mz_rt,row ID,6111_U2_C18POS_35,6111_U4_C18POS_42,6110_U3_C18POS_45,6110_U2_C18POS_34,6104_U2_C18POS_19,6101_U3_C18POS_29,6105_U4_C18POS_47,6109_U4_C18POS_22,6101_U1_C18POS_59,6105_U1_C18POS_43,6101_U3_C18POS_29_1,6105_U3_C18POS_39,6104_U3_C18POS_32,6102_U3_C18POS_48,6104_U1_C18POS_55,6103_U2_C18POS_60,6109_U1_C18POS_58,6105_U2_C18POS_40,6111_U3_C18POS_54,6104_U4_C18POS_12,6112_U2_C18POS_37,6101_U2_C18POS_30,6102_U1_C18POS_26_1,6106_U2_C18POS_46,6108_U1_C18POS_44,6102_U4_C18POS_50,6103_U4_C18POS_53,6109_U3_C18POS_52,6108_U2_C18POS_27,6111_U1_C18POS_51,6102_U2_C18POS_16,6112_U3_C18POS_56,6108_U4_C18POS_18,6110_U4_C18POS_start-10,6112_U4_C18POS_63,6103_U1_C18POS_21,6106_U1_C18POS_23,6101_U4_C18POS_14,6113_U1_C18POS_24,6103_U3_C18POS_61,6110_U1_C18POS_11,6112_U1_C18POS_38,6108_U3_C18POS_28_1,6106_U3_C18POS_20,6108_U2_C18POS_27_1,6108_U3_C18POS_28,6109_U2_C18POS_13,6102_U1_C18POS_26,6113_U4_C18POS_62,6113_U2_C18POS_31,6113_U3_C18POS_15,PooledQC6_C18POS_17,PooledQC9_C18POS_41,PooledQC11_C18POS_57,PooledQC10_C18POS_49,PooledQC8_C18POS_33,PrerunPooledQC5tryagain-addednew3_C18POS_14_1,PooledQC12_C18POS_64,PooledQC7_C18POS_25_1,...66
182.0679_3.014,2888,5434.8057,4531.699,3038.0803,3265.831,3999.7712,4768.509,2140.1694,6232.3574,4812.4688,5601.2583,3766.9446,5602.6484,3189.6846,4122.6533,3073.1238,2354.2622,5461.148,8397.511,5727.539,2218.1143,3950.248,5153.053,3261.6128,3644.9314,2397.1475,3685.4226,2884.538,5097.26,4496.6567,4491.925,4542.9624,NA,5275.859,3681.8206,6221.666,2016.7134,2808.6274,4461.747,2385.5537,2329.6755,4446.166,4235.42,4581.3613,3455.2083,4967.1416,4526.0864,3202.7886,3002.3337,4055.8127,3305.002,3404.8535,4322.5747,3363.2112,4387.6064,3633.003,3804.1184,3957.1025,4792.778,4652.88,NA
189.0855_2.98,2889,2173.75,1591.4963,4473.028,1923.0072,2608.1516,2584.3909,1855.8876,4365.1606,1799.6919,2538.375,1703.2498,2532.1077,3012.3992,3741.5464,3952.5266,3119.3738,2774.8896,3332.939,1697.4976,3430.7563,2168.7646,1705.635,3338.082,NA,5154.464,4242.7866,2037.5768,4309.957,3778.137,2314.163,2717.4954,2799.694,5920.2427,2999.3787,2114.1523,2707.926,2535.5845,1362.8374,5275.6987,2129.9802,4340.059,3327.2578,4387.8354,926.3721,3643.719,5546.331,3640.9932,2756.027,2060.9016,2517.629,2011.1263,2837.9219,2931.7776,2347.3865,3056.88,2601.5042,2654.266,3058.317,2325.1055,NA
436.1879_2.975,2890,NA,NA,NA,NA,NA,NA,975.3554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,850.6589,NA,NA,8348.089,NA,NA,NA,NA,NA,NA,NA,1455.425,NA,NA,1286.6997,NA,12586.526,NA,NA,NA,NA,941.9358,NA,12455.909,NA,NA,769.0532,NA,NA,NA,NA,2249.9607,1916.5837,2064.867,2348.818,2690.2656,2526.8347,2383.2554,2823.9927,NA
393.2224_2.974,2892,6058.3896,7960.138,4368.2534,4532.469,3959.0066,5484.944,7447.5806,3104.5337,5357.714,4900.026,3636.2273,7974.326,4508.4473,8719.742,7760.8413,5968.519,7233.2295,7275.6875,7170.4976,6952.8154,5528.6484,3816.8718,6275.196,6319.242,10030.971,6450.4165,4327.6367,8159.017,7437.097,7382.784,5698.3096,4883.836,6860.963,4376.105,5430.9424,9222.469,11426.962,3782.2336,6472.914,5646.562,4631.721,5698.3223,7702.4155,6731.698,8006.522,8033.887,6827.538,6906.222,5027.948,5371.3647,6631.217,8653.568,8062.5967,6679.791,9639.226,6865.237,9683.999,10755.026,7914.803,NA
246.0971_2.977,2894,1351.6641,534.1905,919.6236,NA,696.2,NA,5042.1694,671.13336,1165.2384,801.78394,NA,1022.7551,703.3495,928.2402,590.7202,795.1309,1714.2006,991.8141,917.40436,899.3981,711.3341,824.32,NA,158226.53,1297.7911,1008.9872,820.04346,1316.6289,1286.9587,696.2756,877.6625,814.98975,NA,NA,NA,1141.282,158884.39,NA,NA,1056.1056,1196.0912,NA,1756.0072,172634.61,NA,877.2595,849.03204,1040.2136,1468.5681,881.9573,1065.1277,44905.44,48430.33,44181.2,45768.5,44231.336,45339.785,49666.918,36129.035,NA
226.0496_2.966,2895,NA,NA,935.84033,NA,NA,NA,1262.1119,NA,972.44,NA,NA,NA,1284.3838,NA,1091.1799,1368.0687,NA,NA,NA,1157.313,1218.1329,NA,NA,9500.874,1382.5557,NA,NA,896.25995,1203.5804,NA,NA,NA,NA,693.5703,1301.6858,NA,6139.8984,NA,1273.1682,1304.5298,1055.0486,NA,1212.9818,7595.356,1322.5243,NA,NA,NA,NA,1199.4258,720.7624,1761.2837,2462.8542,2297.311,1630.2213,1803.3936,1049.8646,2104.167,2014.0458,NA
303.074_2.904,2897,32910.973,35148.938,11822.428,20777.656,28934.354,34653.94,28631.156,22555.148,32863.957,24993.021,27725.623,24791.164,24468.562,18927.834,31458.057,33136.92,24276.537,22661.984,28286.133,33782.38,24155.102,32668.893,21242.363,8087.6143,24797.02,32444.615,38943.242,27695.736,27409.918,31666.89,26589.596,25073.387,32560.18,18399.918,23949.893,28031.139,11044.728,34450.004,21465.582,34388.086,20234.842,25637.828,26209.508,9615.215,31221.432,26292.662,20212.885,11787.712,21685.191,25356.352,19106.53,20042.037,17246.746,18064.354,22297.645,18666.414,18694.898,23884.96,16530.035,NA
267.0263_2.969,2899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683.90094,NA,NA,NA,NA,NA,NA,NA,9677.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7379.444,NA,NA,NA,NA,NA,NA,6014.036,NA,NA,NA,NA,NA,NA,NA,3279.919,3739,3096.02,3534.7368,3598.748,3685.989,4038.5674,2815.96,NA
183.0651_2.994,2900,3110.7017,2699.6448,3431.9312,2378.138,4723.979,2411.0007,7050.7695,3591.288,2244.6633,4544.6377,2935.693,2233.2725,2995.503,2546.7422,2565.2405,2150.3992,2234.344,4926.6606,2679.8635,6904.831,2826.1082,2492.524,2673.8923,315718.44,3264.3684,2941.1663,5023.4653,5935.3384,1942.6052,2788.6184,2871.3877,4558.857,2275.9568,5626.085,3835.3984,2803.5886,290373.03,2570.8418,10422.191,4606.284,8505.155,2580.0696,2538.7893,353602,2330.4854,2439.9756,4193.7397,3464.7388,5850.0625,3984.128,13167.616,68479.37,78193.71,82635.11,76705.22,79923.59,65207.887,79000.43,68007.555,NA
229.0706_2.985,2901,1264.0665,NA,NA,NA,883.6953,NA,10385.911,608.087,NA,NA,NA,665.602,758.05927,763.8859,NA,NA,640.5823,731.59186,NA,NA,NA,NA,NA,354545.75,729.3071,914.6685,NA,741.7918,NA,900.13226,NA,2232.4321,669.48456,857.48486,NA,NA,344558.38,NA,NA,NA,886.3669,1711.2225,NA,400276.53,807.19525,548.13336,NA,NA,NA,713.5047,NA,94908.85,93206.46,101787.26,107404.99,92302.36,86721.92,105535.04,83900.89,NA
183.0746_2.949,2902,1676.8405,1141.1893,892.7025,912.27905,1390.4293,1459,1364.1091,2342.0254,1119.9774,1327.5038,1366.1813,1439.63,1586.5435,1351.2802,1106.83,1204.3763,2367.971,1835.0074,1206.9191,1118.0002,1066.0398,1378.5995,1109.0939,23118.291,779.1142,1305.6221,1967.6056,1929.1722,941.7563,1353.8302,1137.776,1973.5256,1510.1329,1614.4843,1685.3627,2457.3496,23075.799,1306.5361,1525.4313,2369.7336,1425.4556,1292.9834,1465.9031,25568.676,1234.8123,2088.0466,2635.429,1749.7297,1918.0726,1264.3455,2152.5127,7424.7593,7437.0894,7534.359,7249.037,8208.465,7983.9688,7613.2534,9141.034,NA
229.0811_2.974,2903,NA,NA,NA,NA,NA,NA,1421.3364,808.9674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26284.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18158.127,NA,NA,NA,577.0658,NA,NA,26554.65,NA,NA,NA,NA,NA,NA,NA,9519.571,9270.761,9519.018,10788.849,9469.392,9394.389,10196.597,10541.6,NA
139.0389_2.997,2904,1276.017,1365.5282,1449.0885,1603.4504,3071.5457,1390.6549,3077.0278,1646.3392,942.8546,1699.4215,NA,1690.9979,2255.524,1557.0817,1725.2874,4462.2305,5631.0166,1795.927,867.3666,2009.3591,1331.6279,NA,NA,83658.04,2101.036,1634.0623,3259.7896,1457.0728,NA,1404.5028,1992.5902,755.805,1342.8944,1260.7228,1051.9882,5355.64,69467.14,1339.8706,1348.5059,6486.375,1837.6316,1736.2653,1385.5227,88728.695,1200.9032,947.83246,9436.436,1471.7316,1391.5326,1493.2224,1604.4349,21956.123,22748.78,22274.207,24807.127,22642.715,17698.97,23733.225,19456.768,NA
251.0526_2.977,2905,NA,NA,NA,NA,NA,NA,1794.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36213.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23690.826,NA,NA,NA,NA,NA,NA,24739.975,NA,NA,NA,NA,NA,NA,NA,11312.193,12312.048,11131.335,14359.397,10914.099,10384.166,14102.117,9717.528,NA
326.0373_2.977,2906,2570.0093,3222.5217,5831.49,4787.981,6837.6025,3835.0417,4600.3257,4627.194,3479.785,4159.928,3792.9146,4194.739,7752.713,3809.556,8827.491,5970.3325,12816.068,2462.4688,2012.1346,3866.9663,4600.045,4632.5864,6478.916,3147.3496,2256.1736,3223.3281,4967.966,11115.753,2441.0876,4040.6597,4650.4385,4183.245,2680.1948,5658.25,4243.3906,10835.305,4020.835,4791.17,3219.8,5217.462,4644.479,5011.859,2063.7336,3690.3286,2541.6575,3502.6184,11248.293,4753.8945,4315.534,1970,4255.8345,6545.425,5888.6016,6416.749,5011.472,5245.2363,4904.0127,4899.9473,4524.472,NA
149.0809_2.984,2907,2419.2754,2015.9622,2693.9058,1361.3113,1907.9116,1203.5408,1625.579,1502.4921,1184.3414,2398.506,NA,3274.8057,4507.364,1230.9518,4942.457,1798.4039,1057.497,1116.5057,3061.9758,4537.1504,1075.1255,758.8412,1483.843,NA,1982.9568,965.9375,1305.0005,3036.2834,1547.1016,2246.3176,1682.6202,1179.1053,1773.1497,1232.0796,1050.625,3521.482,NA,1031.801,1134.157,2010.09,3531.8113,953.381,1372.368,NA,1805,1377.1295,1363.5962,1312.2206,1247.4813,15743.207,1332.1439,2181.405,2334.6943,2674.4368,2779.0527,1840.2634,2945.508,2759.6921,2229.7354,NA
228.0628_2.972,2908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11806.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10174.901,NA,NA,NA,NA,NA,NA,10935.917,NA,NA,NA,NA,NA,NA,NA,3601.0596,3356.7964,4467.531,3966.735,3298.3337,4094.4187,3714.6953,3125.2976,NA
251.064_2.97,2909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3750.7336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652.036,NA,NA,NA,NA,NA,NA,2863.5698,NA,NA,NA,NA,NA,NA,NA,1442.1978,1581.4694,1697.9971,1663.2072,1763.836,1207.8789,2018.267,1277.4003,NA
246.1076_2.967,2910,NA,NA,NA,NA,NA,NA,1385.2654,NA,NA,1273.877,NA,1432.1022,NA,NA,NA,685.77966,NA,NA,NA,974.488,1035.1644,NA,NA,13527.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,760.75256,12961.176,NA,NA,NA,NA,NA,NA,14022.592,NA,961.25977,NA,1055.7805,NA,NA,1351.9443,5318.891,4636.9004,4641.807,5540.2583,5098.998,5348.033,5169.98,4305.2114,NA
129.0658_2.917,2911,20124.64,16054.061,8848.161,7471.6606,9569.274,21545.512,10976.933,15533.944,26967.691,9880.01,22029.559,13835.651,9661.33,14903.291,10341.892,35035.895,14463.5205,11579.184,18507.02,14948.999,18858.557,21190.863,9975.429,15720.991,22731.99,23059.262,31285.217,16188.631,24352.701,26931.861,17331.436,17674.365,14799.152,15346.576,14952.09,30830.756,21904.041,30271.457,16779.93,45506.375,14454.241,20668.834,15020.927,21615.025,25070.977,15762.466,15050.959,7837.709,11591.795,14909.18,13489.949,17266.863,19826.37,18180.18,20148.918,19670.75,18705.936,21851.143,16487.445,NA
605.3266_2.998,2912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16813.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,29617.42,NA,NA,29338.725,NA,NA,NA,NA,NA,2673.753,3127.2148,1682.7819,2278.0947,2503.083,2471.8875,1840.9769,2306.146,NA
245.0924_2.989,2913,1805.8987,2260.6082,2616.3772,1677.8595,1967.2185,2089.0654,1884.2727,2045.4811,1578.8744,2674.513,1802.4749,2457.4502,2371.7617,2293.994,1806.9506,2147.3828,3455.014,3788.868,2270.3064,1665.4053,2140.1997,1837.9456,2228.6543,2002.084,2618.143,1959.2217,1901.3058,2388.0022,2625.9688,2437.6328,2326.4805,1999.6237,1954.0114,2009.0358,1822.3829,3759.7651,1846.0405,2316.7744,2168.4216,2754.212,3001.607,1677.2736,2227.3235,1429.3887,1985.4758,3192.1287,2038.7815,1556.0006,2745.7988,3377.8643,2640.686,2136.603,2083.4575,1877.4312,2723.4817,1916.1193,2182.4678,2385.6714,2875.5369,NA
287.16_2.982,2915,4022.1912,3481.1375,6822.2563,4068.6157,3039.0369,4024.8354,2825.2542,4754.5923,4841.5312,3732.031,3522.3394,3201.3005,3293.9595,5300.1484,4395.72,3040.8218,8727.754,4939.8447,4780.0225,7345.677,20052.51,4369.574,7389.0757,2584.9094,7266.32,4202.544,4130.2383,8206.863,4207.5957,5544.8066,4767.441,15722.881,3204.9185,8915.302,10736.317,8936.781,3813.4875,1950.2301,10839.607,5783.0137,12152.411,13393.259,6340.4585,7841.5513,4840.0737,7216.124,5991.788,6459.6665,5016.592,5602.0845,6137.7134,6540.903,6545.2935,6511.694,8188.0015,4979.8096,4539.5645,9206.044,5741.7515,NA
105.0403_2.918,2916,23044.79,16292.09,10363.747,15443.34,14404.135,16869.78,8496.348,30037.572,17560.658,11897.945,15534.609,17689.809,13665.913,13102.178,8500.876,7926.486,29957.781,28263.047,21008.959,6577.7803,17321.691,18246.059,11754.688,22745.332,7944.925,24599.883,14074.225,34592.6,14734.519,19102.982,19381.62,37879.766,17043.8,15303.228,27411.29,10426.912,14720.497,23424.016,10189.308,13519.989,16104.435,23743.082,18283.543,15875.584,15585.398,17319.557,40232.35,10736.214,19001.652,14497.678,11536.395,19492.621,19390.088,21012.998,20785.123,19837.51,19837.457,21508.287,19322.402,NA
310.1759_2.952,2918,5897.17,6511.7725,3360.7676,2885.4058,3403.0796,7164.15,3157.3591,6667.05,7128.6123,2917.0637,5496.8086,3952.273,4785.127,3498.0176,2733.5142,6454.3755,5532.3105,3514.4768,5309.2627,3415.9348,4054.668,6452.375,2988.621,3645.8752,4714.465,8032.584,6838.821,4566.0874,5839.878,6925.4385,5028.372,5799.9824,5646.847,5001.58,4617.227,10537.256,4231.24,7598.2896,5478.184,8268.096,4279.8105,4058.3745,3954.9397,5341.6816,5892.322,4088.5737,5619.024,2421.5337,3952.144,7529.555,3791.3755,5571.153,4727.416,5743.35,4247.1323,6106.901,4852.7397,4582.611,2406.6018,NA
77.0385_2.933,2920,19798.125,16022.574,9326.508,14106.951,13785.405,15010.88,8128.0454,29530.152,18952.223,11806.537,13209.234,17137.111,15564.633,11555.09,8398.094,6990.038,31860.39,28601.062,19564.055,6459.651,15686.091,15160.542,13178.17,22498.318,5643.7476,23197.03,12938.926,36694.688,13952.998,18412.84,17293.486,42340.074,16739.672,12377.22,26940.377,8724.677,18436.34,23028.621,9553.932,11229.2,16698.686,21803.11,18224.162,15799.02,14465.88,16529.922,44170.152,9061.634,19210.371,13178.598,10948.86,20922.291,18522.393,19986.717,19122.234,18773.771,19306.375,18782.156,9608.632,NA
338.1432_2.992,2922,5920.9214,2824.8274,7267.12,3997.4756,2692.5562,4441.9336,3185.6094,5189,2861.8604,2468.6523,3726.0505,3572.0168,4538.4546,3446.532,2503.5022,2643.7407,7883.6577,4383.46,4297.1226,2771.9478,8839.782,2026.4694,3021.7083,28538.84,4170.393,3499.9197,4005.515,5797.524,3824.6985,3868.5479,3161.0298,13132.145,8048.717,3866.1682,4330.9673,5698.51,40165.21,2444.5034,8598.616,4076.8022,6319.9287,9415.469,8136.596,35333.598,3031.4912,6903.024,5879.8784,2610.4617,2953.3308,3298.3206,6065.247,9470.935,8112.6875,7592.2344,10274.92,8272.655,8737.788,8972.554,7119.8164,NA
413.1413_2.988,2923,34531.355,27552.479,29118.586,17387.562,19854.355,29369.287,26213.246,29636.432,28348.725,28437.006,25775,26882.482,26856.559,31260.195,26060.113,31534.947,43667.848,33239.13,34765.74,25521.9,34512.965,26726.357,30182.566,25663.504,32262.52,35119.58,21040.064,46393.004,26035.625,30122.36,30153.975,39711.586,32426.541,21863.475,30891.57,39879.69,30705.697,29613.92,41643.496,29925.355,29515.516,36689.043,37339.01,35612.203,27637.695,37801.617,41431.35,35935.484,27234.797,29996.74,32542.998,34736.418,36151.64,35724.336,40860.63,39846.04,32574.326,38899.953,38799.133,NA
281.0992_2.989,2924,13483.448,10045.986,8468.744,6990.847,6778.001,8992.111,8361.65,9728.504,9524.417,11262.636,8466.317,9676.29,8066.945,11879.272,9955.328,10277.893,13875.524,12325.196,10949.576,9797.605,9812.51,8784.874,10942.56,13091.326,11598.018,12381.559,7128.112,15629.646,10232.679,11056.207,9253.361,13258.425,10875.258,6051.0645,10203.433,11797.584,14288.902,7757.5317,13378.781,10553.725,8406.365,12426.291,10233.552,14745.631,8789.235,11772.973,13942.963,12360.007,7444.8843,9375.756,9392.521,11632.343,16500.51,12219.763,14401.844,10930.46,11296.253,13847.264,13690.22,NA
183.1125_2.995,2926,1385.6406,1674.2296,2670.5164,2271.9255,2942.2341,2429.0046,3151.987,2931.893,2052.6165,4131.8545,2120.5361,3045.752,2765.0715,3252.439,3001.3518,1662.7852,1510,2032.0096,2284.0535,4095.5044,2138.676,3154.2825,2138.211,970.6023,3029.3696,3429.2878,3671.1975,2378.0088,1790.8293,1585.4718,3608.611,1841.1815,2362.59,2669.2207,1983.4438,2644.0457,603,2165.655,2022.075,3556.3093,4060.5557,1999.4412,2574.1067,1217.8235,1951.6202,2947.7192,3063.5493,3475.209,3126.1145,3889.0918,2313.0051,1891.8707,2221.541,2724.907,2543.776,2153.5557,2241.17,2318.2742,3546.875,NA
396.1857_3.014,2927,1955.9917,1627.1072,1913.542,1501.2988,1800.4688,2711.6829,NA,1362.1665,NA,1129.0774,2464.8596,1367.3887,2083.848,1875.8828,1284.7306,1366.9116,2018.442,1702.186,1427.0059,1286.7006,2415.0022,756.36896,1326.5471,NA,1202.7025,1233.9376,1499.2314,1755.866,NA,1480.353,1441.5359,2374.1628,1766.5903,1292.414,1209.901,2522.8098,1384.2594,1445.3318,2681.5671,1418.544,3528.5618,2116.521,1760.06,735.2331,1627.4794,1688.16,2245.0955,1268.2809,2053.8474,1680.5345,1964.1528,1897.9153,1344.4695,1793.6056,1587.9802,1986.3204,1823.8616,1832.1012,1910.3235,NA
211.0579_2.992,2928,4515.591,3934.445,10470.296,10323.026,7335.497,5662.961,7528.947,10085.983,3186.9658,7802.573,4774.274,7340.5635,9679.681,11776.32,13110.742,5618.842,9435.947,10384.711,5824.518,10230.985,5343.003,2511.3462,12053.369,5267.375,12148.841,9301.033,6209.7573,9705.504,7091.4507,4490.0645,8293.862,6536.1313,15165.01,7421.09,3949.022,5172.9043,5624.625,3149.827,8404.512,4333.1016,10297.3125,6473.5454,12999.058,5455.0044,5787.9346,12606.052,8221.163,6237.1187,6493.0435,6558.8535,6665.623,4639.8794,4770.0034,5479.4883,6536.967,4598.746,4762.3555,5381.6543,3220.4841,NA
332.1813_2.972,2929,2855.118,1887.9224,2655.7778,1820.2726,3385.7812,2356.689,3097.7551,1847.2041,1558.7317,2424.2744,2660.4668,2660.8267,7282.553,2424.6072,1576.012,2060.9702,1946.3572,1954.6667,2623.5613,1887.9896,1726.5109,2172.5605,3652.9016,1954.488,2516.9612,2051.2336,2842.7551,1215.0885,3295.5962,1795.696,3137.1865,1920.1558,2004.361,1942.3341,1833.375,2295.7112,3849.1592,1928.0457,1420.5663,3751.6946,4162.4927,2188.071,1786.7683,2278.0005,4405.5815,3099.8027,3077.8694,3316.6584,3153.3591,2211.3152,3511.388,2451.2,2468.3242,2744.1262,2070.4624,3739.2314,2670.029,2406.004,3109.5488,NA
390.1169_2.989,2931,NA,NA,NA,NA,NA,2438.2798,NA,1321.7483,NA,NA,NA,NA,NA,2156.7112,NA,NA,NA,NA,NA,NA,684.3953,NA,NA,14181.646,NA,2267.3213,2111.9597,1465.9333,NA,NA,NA,NA,NA,NA,NA,NA,8637.087,1709.3496,NA,NA,1555.1853,NA,NA,21365.63,NA,893.76434,1201.8997,NA,1878.7891,1589.7794,NA,1945.5858,1964.8026,1891.8369,3004.0823,1918.7733,1913.9863,2540.1362,2383.8992,NA
789.1611_3.006,2932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18743.969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13572.16,NA,NA,NA,NA,NA,NA,18655.264,NA,NA,NA,NA,NA,NA,NA,2248.5496,2326.1255,3557.112,3157.5913,2265.3484,2964.04,3031.2117,2016.9437,NA
206.1014_2.954,2934,12323.858,12245.148,16569.867,10558.779,32429.312,19486.121,15790.712,23640.068,14713.172,17653.17,16130.5625,19657.982,32225.54,20372.715,41094.703,13113.71,19955.316,22112.906,15818.025,41467.6,9331.108,12980.948,17417.824,7747.2705,25038.229,21612.543,8576.324,23218.953,16905.72,13365.532,17038.309,15022.79,29921.256,17465.523,7234.789,15252.668,18102.996,11921.723,25673.986,9377.455,24587.102,13703.88,28636.203,11994.665,16475.006,24043.379,20139.85,17684.092,12929.942,13172.985,15164.075,19449.033,18034.846,13196.428,16252.051,14889.178,15797.824,16346.317,12113.433,NA
189.0754_2.986,2935,18863.445,14517.046,36037.223,19320.838,25515.303,22690.74,18691.697,46434.617,14633.65,18702.059,20381.174,23678.232,28531.055,33129.703,34866.348,27959.438,27128.05,34928.17,18536.068,31992.24,17141.807,13469.541,31738.354,4970.3438,46973.062,42443.613,16830.273,38886.395,32413.242,18706.707,27195.562,27773.074,58972.812,30581.727,12914.275,28153.752,17711.166,10325.606,53800.75,21330.803,50690.902,31988.217,47194.44,8019.0835,32424.424,47100.582,39482.64,20866.965,16926.408,20609.494,20062.797,22858.605,23366.36,21389.246,27297.31,22955.342,20637.086,26753.33,18761.223,NA
220.0605_2.987,2936,3230.4824,2956.2964,6980.0923,3075.1177,3183.4602,6748.8833,2269.8474,4735.991,6140.5356,2845.8777,5013.122,3100.0112,3671.1826,7042.7783,3333.572,3426.7258,6059.433,3532.3584,6592.789,3434.9558,2106.3855,4822.8594,7075.595,2761.6855,6923,7836.3066,1742.1926,7544.959,8323.003,4851.143,6246.159,4125.093,7157.11,5170.4766,3646.1248,4012.6382,8611.88,4535.714,3594.507,4286.3335,7963.4927,2418.4316,5214.09,7034.7227,9046.183,4658.0146,5150.3555,6729.767,3361.5144,6427.9233,5024.7954,5227.173,5689.717,4910.682,5980.779,5484.1235,6755.2295,7529.8257,4529.795,NA
392.1258_2.994,2937,NA,NA,NA,NA,NA,1197.2898,1487.4863,NA,NA,NA,885.9284,NA,NA,664.6736,NA,NA,NA,NA,NA,1223.6917,NA,NA,NA,10627.762,613.50366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12294.793,NA,NA,NA,NA,NA,NA,16755.166,NA,NA,688.5209,NA,NA,NA,NA,2606.2456,2437.897,3032.688,3166.6863,2511.6946,2543.8447,3551.984,3107.3896,NA
265.1516_2.97,2938,35702.555,32351.885,19283.162,13557.709,20948.576,34098.203,24084.207,33384.43,28974.814,21507.809,28935.9,27311.613,21745.318,32567.893,21532.37,21035.88,31675.443,25729.512,29152.932,35015.016,33793.67,34591.44,20144.988,31960.738,21233.852,34718.473,31004.178,36527.22,33370.277,34846.508,24215.541,32836.426,36034.434,32728.893,32467.053,18101.191,34639.695,32099.578,23254.39,32133.014,33978.473,36884.586,36641.97,27826.588,35721.887,34444.676,37004.734,14644.527,24145.201,31243.307,25582.363,35335.836,35515.695,31547.443,33939.32,32046.846,37716.066,35049.484,37537.28,NA
391.1231_2.993,2939,NA,NA,NA,NA,NA,1877.102,3398.3945,NA,NA,NA,1071.7793,NA,773.2724,1135.881,NA,NA,NA,1016.12537,NA,NA,NA,NA,NA,46474.742,NA,1595.7878,NA,708.4803,NA,NA,NA,NA,NA,NA,NA,NA,50312.973,NA,NA,NA,838.88257,NA,NA,70950.79,NA,958.58185,NA,NA,1042.8121,1136.1786,NA,11279.326,11652.705,11072.3,12469.242,13167.847,10980.721,13484.438,12716.431,NA
790.1587_3.022,2940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8482.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7233.4785,NA,NA,NA,NA,NA,NA,8554.125,NA,NA,NA,NA,NA,NA,NA,2244.7358,1688.5714,2047.7054,1919.1602,2266.0703,2103.002,1950.5901,916.12897,NA
212.1016_3.014,2944,NA,NA,944.7716,876.05884,NA,NA,840.5664,1239.0621,NA,764.7874,NA,NA,2264.7266,1103.4896,785.16327,929.0261,1088.243,846.3776,1268.2401,972.66034,972.53467,718.3436,949.0287,9579.9795,981.1265,NA,1044.9052,808.01874,1007.8761,1083.9941,693,730.5748,879.75903,NA,740.11127,1223.7778,9498.429,675.00977,NA,1052.625,976.0382,NA,NA,15238.936,664.1667,NA,1539.1235,1635.6437,1152.7238,867.82697,818.52563,2692.3213,2263.4226,2678.1814,2019.0021,2330.268,2313.7021,3296.1191,2720.893,NA
810.317_3.007,2945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34126.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41139.637,NA,NA,NA,NA,NA,NA,52571.15,NA,NA,NA,NA,NA,NA,NA,2318.5022,3290.9167,2881.2732,4965.1855,4006.0632,2871.5996,3141.4644,2009.7867,NA
586.2128_3.002,2946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17497.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17289.203,NA,NA,NA,NA,NA,NA,35129.2,NA,NA,NA,NA,NA,NA,NA,1915.0345,1642.6641,2116.8801,1781.274,1878.4198,1813.7466,1659.3745,1572.125,NA
